name,label,summary,description,predict
libreoffice-langpack-af,应用, Afrikaans language pack for LibreOffice, Provides additional Afrikaans translations and resources for LibreOffice.,应用
libreoffice-langpack-as,应用, Assamese language pack for LibreOffice, Provides additional Assamese translations and resources for LibreOffice.,应用
libreoffice-langpack-de,应用, German language pack for LibreOffice, Provides additional German translations and resources for LibreOffice.,应用
libreoffice-langpack-el,应用, Greek language pack for LibreOffice, Provides additional Greek translations and resources for LibreOffice.,应用
libreoffice-langpack-en,应用, English language pack for LibreOffice, Provides additional English translations and resources for LibreOffice.,应用
libreoffice-langpack-et,应用, Estonian language pack for LibreOffice, Provides additional Estonian translations and resources for LibreOffice.,应用
libreoffice-langpack-eu,应用, Basque language pack for LibreOffice, Provides additional Basque translations and resources for LibreOffice.,应用
libreoffice-langpack-ga,应用, Irish language pack for LibreOffice, Provides additional Irish translations and resources for LibreOffice.,应用
libreoffice-langpack-gl,应用, Galician language pack for LibreOffice, Provides additional Galician translations and resources for LibreOffice.,应用
libreoffice-langpack-he,应用, Hebrew language pack for LibreOffice, Provides additional Hebrew translations and resources for LibreOffice.,应用
libreoffice-langpack-hi,应用, Hindi language pack for LibreOffice, Provides additional Hindi translations and resources for LibreOffice.,应用
libreoffice-langpack-hr,应用, Croatian language pack for LibreOffice, Provides additional Croatian translations and resources for LibreOffice.,应用
libreoffice-langpack-hu,应用, Hungarian language pack for LibreOffice, Provides additional Hungarian translations and resources for LibreOffice.,应用
libreoffice-langpack-it,应用, Italian language pack for LibreOffice, Provides additional Italian translations and resources for LibreOffice.,应用
libreoffice-langpack-kk,应用, Kazakh language pack for LibreOffice, Provides additional Kazakh translations and resources for LibreOffice.,应用
libreoffice-langpack-kn,应用, Kannada language pack for LibreOffice, Provides additional Kannada translations and resources for LibreOffice.,应用
libreoffice-langpack-ko,应用, Korean language pack for LibreOffice, Provides additional Korean translations and resources for LibreOffice.,应用
libreoffice-langpack-lt,应用, Lithuanian language pack for LibreOffice, Provides additional Lithuanian translations and resources for LibreOffice.,应用
libreoffice-langpack-lv,应用, Latvian language pack for LibreOffice, Provides additional Latvian translations and resources for LibreOffice.,应用
libreoffice-langpack-mai,应用, Maithili language pack for LibreOffice, Provides additional Maithili translations and resources for LibreOffice.,应用
libreoffice-langpack-ml,应用, Malayalam language pack for LibreOffice, Provides additional Malayalam translations and resources for LibreOffice.,应用
libreoffice-langpack-mr,应用, Marathi language pack for LibreOffice, Provides additional Marathi translations and resources for LibreOffice.,应用
libreoffice-langpack-nn,应用, Nynorsk language pack for LibreOffice, Provides additional Nynorsk translations and resources for LibreOffice.,应用
libreoffice-langpack-or,应用, Odia language pack for LibreOffice, Provides additional Odia translations and resources for LibreOffice.,应用
libreoffice-langpack-pa,应用, Punjabi language pack for LibreOffice, Provides additional Punjabi translations and resources for LibreOffice.,应用
libreoffice-langpack-pl,应用, Polish language pack for LibreOffice, Provides additional Polish translations and resources for LibreOffice.,应用
libreoffice-langpack-ro,应用, Romanian language pack for LibreOffice, Provides additional Romanian translations and resources for LibreOffice.,应用
libreoffice-langpack-sr,应用, Serbian language pack for LibreOffice, Provides additional Serbian translations and resources for LibreOffice.,应用
libreoffice-langpack-sv,应用, Swedish language pack for LibreOffice, Provides additional Swedish translations and resources for LibreOffice.,应用
libreoffice-langpack-th,应用, Thai language pack for LibreOffice, Provides additional Thai translations and resources for LibreOffice.,应用
libreoffice-langpack-tn,应用, Tswana language pack for LibreOffice, Provides additional Tswana translations and resources for LibreOffice.,应用
libreoffice-langpack-tr,应用, Turkish language pack for LibreOffice, Provides additional Turkish translations and resources for LibreOffice.,应用
libreoffice-langpack-ts,应用, Tsonga language pack for LibreOffice, Provides additional Tsonga translations and resources for LibreOffice.,应用
libreoffice-langpack-uk,应用, Ukrainian language pack for LibreOffice, Provides additional Ukrainian translations and resources for LibreOffice.,应用
libreoffice-langpack-ve,应用, Venda language pack for LibreOffice, Provides additional Venda translations and resources for LibreOffice.,应用
libreoffice-langpack-zh-Hans,应用, Simplified language pack for LibreOffice, Provides additional Simplified translations and resources for LibreOffice.,应用
libreoffice-opensymbol-fonts,应用, LibreOffice dingbats font," A dingbats font, OpenSymbol, suitable for use by LibreOffice for bullets and
mathematical symbols.",其它
libreoffice-pdfimport,应用, PDF Importer for LibreOffice Draw," The PDF Importer imports PDF into drawing documents to preserve layout
and enable basic editing of PDF documents.",应用
libreoffice-sdk,应用, Software Development Kit for LibreOffice," The LibreOffice SDK is an add-on for the LibreOffice office suite. It provides
the necessary tools for programming using the LibreOffice APIs and for creating
extensions (UNO components) for LibreOffice.  To set the build environment for
building against the sdk use /usr/lib64/libreoffice/sdk/setsdkenv_unix.sh.",应用
libreoffice-ure,应用, UNO Runtime Environment," UNO is the component model of LibreOffice. UNO offers interoperability between
programming languages, other components models and hardware architectures,
either in process or over process boundaries, in the Intranet as well as in the
Internet. UNO components may be implemented in and accessed from any
programming language for which a UNO implementation (AKA language binding) and
an appropriate bridge or adapter exists",应用
libreoffice-wiki-publisher,应用, Create Wiki articles on MediaWiki servers with LibreOffice," The Wiki Publisher enables you to create Wiki articles on MediaWiki servers
without having to know the syntax of the MediaWiki markup language. Publish
your new and existing documents transparently with writer to a wiki page.",应用
libreoffice-writer,应用, LibreOffice Word Processor Application, The LibreOffice Word Processor application.,应用
libreoffice-xsltfilter,应用, Optional xsltfilter module for LibreOffice," The xsltfilter module for LibreOffice, provides additional docbook and
xhtml export transforms. Install this to enable docbook export.",应用
libreoffice-voikko,应用, Finnish spellchecker and hyphenator extension for LibreOffice," This package contains a Finnish spell-checking and hyphenation component for
LibreOffice. The actual spell-checking and hyphenation functionality is
provided by the Voikko library.",应用
librepo,系统, Repodata downloading library," A library providing C and Python (libcURL like) API to downloading repository
metadata.",系统
libreport-cli,应用, libreport's command line interface," This package contains simple command line tool for working
with problem dump reports",应用
libreport-filesystem,应用, Filesystem layout for libreport, Filesystem layout for libreport,系统
libreport-gtk,应用, GTK front-end for libreport, Applications for reporting bugs using libreport backend,应用
libreport-newt,应用, libreport's newt interface," This package contains a simple newt application for reporting
bugs",应用
libreport-plugin-bugzilla,应用, libreport's bugzilla plugin, Plugin to report bugs into the bugzilla.,应用
libreport-plugin-logger,应用, libreport's logger reporter plugin, The simple reporter plugin which writes a report to a specified file.,应用
libreport-plugin-mailx,应用, libreport's mailx reporter plugin," The simple reporter plugin which sends a report via mailx to a specified
email address.",应用
libreport-plugin-reportuploader,应用, libreport's reportuploader plugin, Plugin to report bugs into anonymous FTP site associated with ticketing system.,应用
libreport-rhel,应用, Default configuration for reporting bugs via Red Hat infrastructure," Default configuration for reporting bugs via Red Hat infrastructure
used to easily configure the reporting process for Red Hat systems. Just
install this package and you're done.",应用
libreport-rhel-bugzilla,应用, Default configuration for reporting bugs to Red Hat Bugzilla," Default configuration for reporting bugs to Red Hat Bugzilla used to easily
configure the reporting process for Red Hat systems. Just install this package
and you're done.",应用
libreport-web,应用, Library providing network API for libreport, Library providing network API for libreport,应用
librevenge-gdb,应用, gdb pretty printers for librevenge," The librevenge-devel package contains gdb pretty printers that help with
debugging applications that use librevenge.",应用
librhsm,应用,Red Hat Subscription Manager library ,Red Hat Subscription Manager library. ,应用
libsass,应用, C/C++ port of the Sass CSS precompiler," Libsass is a C/C++ port of the Sass CSS precompiler. The original version was
written in Ruby, but this version is meant for efficiency and portability.

This library strives to be light, simple, and easy to build and integrate with
a variety of platforms and languages.

Libsass is just a library, but if you want to RUN libsass, install the sassc
package.",应用
libseccomp,核心, Enhanced seccomp library," The libseccomp library provides an easy to use interface to the Linux Kernel's
syscall filtering mechanism, seccomp.  The libseccomp API allows an application
to specify which syscalls, and optionally which syscall arguments, the
application is allowed to execute, all of which are enforced by the Linux
Kernel.",系统
libselinux-python,核心, SELinux python bindings for libselinux," The libselinux-python package contains the python bindings for developing
SELinux applications.",系统
libselinux,核心, SELinux library and simple utilities," Security-enhanced Linux is a feature of the Linux庐 kernel and a number
of utilities with enhanced security functionality designed to add
mandatory access controls to Linux.  The Security-enhanced Linux
kernel contains new architectural components originally developed to
improve the security of the Flask operating system. These
architectural components provide general support for the enforcement
of many kinds of mandatory access control policies, including those
based on the concepts of Type Enforcement庐, Role-based Access
Control, and Multi-level Security.

libselinux provides an API for SELinux applications to get and set
process and file security contexts and to obtain security policy
decisions.  Required for any applications that use the SELinux API.",应用
libselinux-ruby,核心, SELinux ruby bindings for libselinux," The libselinux-ruby package contains the ruby bindings for developing
SELinux applications.",应用
libselinux-static,核心, Static libraries used to build SELinux," The libselinux-static package contains the static libraries
needed for developing SELinux applications.",应用
libselinux-utils,核心, SELinux libselinux utilities, The libselinux-utils package contains the utilities,系统
python3-libselinux,核心, SELinux python 3 bindings for libselinux," The libselinux-python3 package contains python 3 bindings for developing
SELinux applications.",系统
libsemanage,系统, SELinux binary policy manipulation library," Security-enhanced Linux is a feature of the Linux庐 kernel and a number
of utilities with enhanced security functionality designed to add
mandatory access controls to Linux.  The Security-enhanced Linux
kernel contains new architectural components originally developed to
improve the security of the Flask operating system. These
architectural components provide general support for the enforcement
of many kinds of mandatory access control policies, including those
based on the concepts of Type Enforcement庐, Role-based Access
Control, and Multi-level Security.

libsemanage provides an API for the manipulation of SELinux binary policies.
It is used by checkpolicy (the policy compiler) and similar tools, as well
as by programs like load_policy that need to perform specific transformations
on binary policies such as customizing policy boolean settings.",系统
libserializer,应用, JFreeReport General Serialization Framework," Libserializer contains a general serialization framework that simplifies the
task of writing custom java serialization handlers.",应用
libslirp,应用, A general purpose TCP-IP emulator," A general purpose TCP-IP emulator used by virtual machine hypervisors
to provide virtual networking services.",应用
libsolv-tools,系统, Package dependency solver tools, Package dependency solver tools.,系统
python3-solv,系统,Python bindings for the libsolv library ,"Python bindings for the libsolv library.

Python 3 version. ",系统
libsoup,应用," Soup, an HTTP library implementation"," Libsoup is an HTTP library implementation in C. It was originally part
of a SOAP (Simple Object Access Protocol) implementation called Soup, but
the SOAP and non-SOAP parts have now been split into separate packages.

libsoup uses the Glib main loop and is designed to work well with GTK
applications. This enables GNOME applications to access HTTP servers
on the network in a completely asynchronous fashion, very similar to
the Gtk+ programming model (a synchronous operation mode is also
supported for those who want it).",应用
libspectre,应用, A library for rendering PostScript(TM) documents," libspectre is a small library for rendering PostScript(TM) documents.
It provides a convenient easy to use API for handling and rendering
PostScript documents.",应用
libssh,系统, A library implementing the SSH protocol," The ssh library was designed to be used by programmers needing a working SSH
implementation by the mean of a library. The complete control of the client is
made by the programmer. With libssh, you can remotely execute programs, transfer
files, use a secure and transparent tunnel for your remote programs. With its
Secure FTP implementation, you can play with remote files easily, without
third-party programs others than libcrypto (from openssl).",系统
libstoragemgmt,应用, Storage array management library," The libStorageMgmt library will provide a vendor agnostic open source storage
application programming interface (API) that will allow management of storage
arrays.  The library includes a command line interface for interactive use and
scripting (command lsmcli).  The library also has a daemon that is used for
executing plug-ins in a separate process (lsmd).",应用
libstoragemgmt-arcconf-plugin,应用, Files for Microsemi Adaptec and Smart Family support for libstoragemgmt," The libstoragemgmt-arcconf-plugin package contains the plugin for Microsemi
Adaptec RAID and Smart Family Controller storage management.",系统
libstoragemgmt-hpsa-plugin,应用, Files for HP SmartArray support for libstoragemgmt," The libstoragemgmt-hpsa-plugin package contains the plugin for HP
SmartArray storage management via hpssacli.",系统
libstoragemgmt-local-plugin,应用,Files for local pseudo plugin of libstoragemgmt ,"The libstoragemgmt-local-plugin is a plugin that provides auto
plugin selection for locally managed storage. ",系统
libstoragemgmt-megaraid-plugin,应用,Files for LSI MegaRAID support for libstoragemgmt ,"The libstoragemgmt-megaraid-plugin package contains the plugin for LSI
MegaRAID storage management via storcli. ",系统
libstoragemgmt-udev,应用,Udev files for libstoragemgmt ,"The libstoragemgmt-udev package contains udev rules and helper utilities for
uevents generated by the kernel. ",应用
python3-libstoragemgmt,应用, Python 3 client libraries and plug-in support for libstoragemgmt," This contains python 3 client libraries as well as python framework
support and open source plug-ins written in python 3.",系统
libsvm-svm-toy-qt,应用, QT version of svm-toy (libsvm demonstration program)," svm-toy is a libsvm demonstration program which has a qt-GUI to
display the derived separating hyperplane.",应用
libtalloc,应用, The talloc library, A library that implements a hierarchical allocator with destructors.,应用
libtasn1,应用, The ASN.1 library used in GNUTLS," A library that provides Abstract Syntax Notation One (ASN.1, as specified
by the X.680 ITU-T recommendation) parsing and structures management, and
Distinguished Encoding Rules (DER, as per X.690) encoding and decoding functions.",应用
libtasn1-tools,应用, Some ASN.1 tools," This package contains simple tools that can decode and encode ASN.1
data.",应用
libtdb,应用, The tdb library, A library that implements a trivial database.,应用
libteam,应用, Library for controlling team network device," This package contains a library which is a user-space
counterpart for team network driver. It provides an API
to control team network devices.",系统
teamd,应用, Team network device control daemon, The teamd package contains team network device control daemon.,系统
python3-tevent,应用, Python 3 bindings for the Tevent library, Python 3 bindings for libtevent,系统
libthai,应用, Thai language support routines," LibThai is a set of Thai language support routines aimed to ease
developers' tasks to incorporate Thai language support in their applications.
It includes important Thai-specific functions e.g. word breaking, input and
output methods as well as basic character and string supports.",应用
libtheora,应用, Theora Video Compression Codec," Theora is Xiph.Org's first publicly released video codec, intended
for use within the Ogg's project's Ogg multimedia streaming system.
Theora is derived directly from On2's VP3 codec; Currently the two are
nearly identical, varying only in encapsulating decoder tables in the
bitstream headers, but Theora will make use of this extra freedom
in the future to improve over what is possible with VP3.",应用
libtiff,应用, Library of functions for manipulating TIFF format image files," The libtiff package contains a library of functions for manipulating
TIFF (Tagged Image File Format) image format files.  TIFF is a widely
used file format for bitmapped images.  TIFF files usually end in the
.tif extension and they are often quite large.

The libtiff package should be installed if you need to manipulate TIFF
format image files.",应用
libtirpc,系统,Transport Independent RPC Library ,"This package contains SunLib's implementation of transport-independent
RPC (TI-RPC) documentation.  This library forms a piece of the base of
Open Network Computing (ONC), and is derived directly from the
Solaris 2.3 source.

TI-RPC is an enhanced version of TS-RPC that requires the UNIX System V
Transport Layer Interface (TLI) or an equivalent X/Open Transport Interface
(XTI).  TI-RPC is on-the-wire compatible with the TS-RPC, which is supported
by almost 70 vendors on all major operating systems.  TS-RPC source code
(RPCSRC 4.0) remains available from several internet sites. ",系统
libucil,应用, Library to render text and graphic overlays onto video images," Unicap provides a uniform interface to video capture devices. It allows
applications to use any supported video capture device via a single API.
The related ucil library provides easy to use functions to render text
and graphic overlays onto video images.",应用
libuninameslist,应用, A library providing Unicode character names and annotations," libuninameslist provides applications with access to Unicode name and
annotation data from the official Unicode Character Database.",应用
libunistring,应用,GNU Unicode string library ,"This portable C library implements Unicode string types in three flavours:
(UTF-8, UTF-16, UTF-32), together with functions for character processing
(names, classifications, properties) and functions for string processing
(iteration, formatted output, width, word breaks, line breaks, normalization,
case folding and regular expressions). ",系统
libupnp,系统, Universal Plug and Play (UPnP) SDK," The Universal Plug and Play (UPnP) SDK for Linux provides
support for building UPnP-compliant control points, devices,
and bridges on Linux.",系统
libva,应用, Video Acceleration (VA) API for Linux, Libva is a library providing the VA API video acceleration API.,应用
libvdpau,应用, Wrapper library for the Video Decode and Presentation API," VDPAU is the Video Decode and Presentation API for UNIX. It provides an
interface to video decode acceleration and presentation hardware present in
modern GPUs.",应用
libverto-libevent,系统, libevent module for libverto, Module for libverto which provides integration with libevent.,系统
libvirt,系统, Library providing a simple virtualization API," Libvirt is a C toolkit to interact with the virtualization capabilities
of recent versions of Linux (and other OSes). The main package includes
the libvirtd server exporting the virtualization support.",系统
libvirt-client,系统, Client side utilities of the libvirt library," The client binaries needed to access the virtualization
capabilities of recent versions of Linux (and other OSes).",系统
libvirt-daemon,系统, Server side daemon and supporting files for libvirt library," Server side daemon required to manage the virtualization capabilities
of recent versions of Linux. Requires a hypervisor specific sub-RPM
for specific drivers.",系统
libvirt-daemon-config-network,系统, Default configuration files for the libvirtd daemon, Default configuration files for setting up NAT based networking,系统
libvirt-daemon-driver-qemu,系统, QEMU driver plugin for the libvirtd daemon," The qemu driver plugin for the libvirtd daemon, providing
an implementation of the hypervisor driver APIs using
QEMU",系统
libvirt-daemon-driver-secret,系统, Secret driver plugin for the libvirtd daemon," The secret driver plugin for the libvirtd daemon, providing
an implementation of the secret key APIs.",系统
libvirt-daemon-driver-storage,系统, Storage driver plugin including all backends for the libvirtd daemon," The storage driver plugin for the libvirtd daemon, providing
an implementation of the storage APIs using LVM, iSCSI,
parted and more.",系统
libvirt-daemon-driver-storage-core,系统, Storage driver plugin including base backends for the libvirtd daemon," The storage driver plugin for the libvirtd daemon, providing
an implementation of the storage APIs using files, local disks, LVM, SCSI,
iSCSI, and multipath storage.",系统
libvirt-daemon-driver-storage-disk,系统, Storage driver plugin for disk," The storage driver backend adding implementation of the storage APIs for block
volumes using the host disks.",系统
libvirt-daemon-driver-storage-iscsi-direct,系统, Storage driver plugin for iscsi-direct," The storage driver backend adding implementation of the storage APIs for iscsi
volumes using libiscsi direct connection.",系统
libvirt-daemon-driver-storage-rbd,系统, Storage driver plugin for rbd," The storage driver backend adding implementation of the storage APIs for rbd
volumes using the ceph protocol.",应用
libvirt-docs,系统, API reference and website documentation," Includes the API reference for the libvirt C library, and a complete
copy of the libvirt.org website documentation.",系统
libvirt-lock-sanlock,系统, Sanlock lock manager plugin for QEMU driver," Includes the Sanlock lock manager plugin for the QEMU
driver",系统
libvirt-nss,系统, Libvirt plugin for Name Service Switch, Libvirt plugin for NSS for translating domain names into IP addresses.,系统
libvirt-gconfig,系统, libvirt object APIs for processing object configuration," This package provides APIs for processing the object configuration
data",系统
libvisual,应用, Abstraction library for audio visualisation plugins," Libvisual is an abstraction library that comes between applications and
audio visualisation plugins.

Often when it comes to audio visualisation plugins or programs that create
visuals they do depend on a player or something else, basically there is no
general framework that enable application developers to easy access cool
audio visualisation plugins. Libvisual wants to change this by providing
an interface towards plugins and applications, through this easy to use
interface applications can easily access plugins and since the drawing is
done by the application it also enables the developer to draw the visual
anywhere he wants.",应用
python3-libvoikko,应用, Python interface to libvoikko," Python interface to libvoikko, library of Finnish language tools.
This module can be used to perform various natural language analysis
tasks on Finnish text.",应用
voikko-tools,应用, Test tools for libvoikko," This package contains voikkospell and voikkohyphenate, small command line
tools for testing libvoikko. These tools may also be useful for shell
scripts.",应用
libvorbis-devel-docs,应用, Documentation for developing Vorbis applications, Documentation for developing applications with libvorbis.,应用
libvpx,应用, VP8/VP9 Video Codec SDK," libvpx provides the VP8/VP9 SDK, which allows you to integrate your applications
with the VP8 and VP9 video codecs, high quality, royalty free, open source codecs
deployed on millions of computers and devices worldwide.",应用
libwacom,应用, Tablet Information Client Library," libwacom is a library that provides information about Wacom tablets and
tools. This information can then be used by drivers or applications to tweak
the UI or general settings to match the physical tablet.",应用
libwacom-data,应用, Tablet Information Client Library Library Data Files, Tablet information client library library data files.,应用
libwmf,应用, Windows MetaFile Library, A library for reading and converting Windows MetaFile vector graphics (WMF).,应用
libwmf-lite,应用, Windows Metafile parser library, A library for parsing Windows MetaFile vector graphics (WMF).,应用
libwpg,应用, A library for import of WordPerfect Graphics images," libwpg is a library for import of images in WPG
(WordPerfect Graphics) format. WPG is the format used among others in
Corel software, such as WordPerfect and Presentations.",应用
libwps,应用, A library for import of Microsoft Works documents," libwps is a library for import of Microsoft Works text documents,
spreadsheets and (in a limited way) databases. Full list of supported
formats is available at
https://sourceforge.net/p/libwps/wiki/Home/#recognized-formats .",应用
libX11,应用, Core X11 protocol client library, Core X11 protocol client library.,应用
libX11-common,应用, Common data for libX11, libX11 common data,应用
libX11-xcb,应用, XCB interop for libX11, libX11/libxcb interoperability library,系统
libXcomposite,应用, X Composite Extension library, X Composite Extension library,应用
libXcursor,应用, Cursor management library," This is  a simple library designed to help locate and load cursors.
Cursors can be loaded from files or memory. A library of common cursors
exists which map to the standard X cursor names.Cursors can exist in
several sizes and the library automatically picks the best size.",应用
libXdamage,应用, X Damage extension library, X.Org X11 libXdamage runtime library.,应用
libXdmcp,应用, X Display Manager Control Protocol library, X Display Manager Control Protocol library.,应用
libXext,应用, X.Org X11 libXext runtime library, X.Org X11 libXext runtime library,应用
libXfont2,应用, X.Org X11 libXfont2 runtime library, X.Org X11 libXfont2 runtime library,应用
libXft,应用, X.Org X11 libXft runtime library, X.Org X11 libXft runtime library,应用
libxkbcommon,应用, X.Org X11 XKB parsing library," libxkbcommon is the X.Org library for compiling XKB maps into formats usable by
the X Server or other display servers.",应用
libxkbfile,应用, X.Org X11 libxkbfile runtime library, X.Org X11 libxkbfile runtime library,应用
libxklavier,应用, High-level API for X Keyboard Extension," libxklavier is a library providing a high-level API for the X Keyboard
Extension (XKB). This library is intended to support XFree86 and other
commercial X servers. It is useful for creating XKB-related software
(layout indicators etc).",应用
python3-libxml2,应用,Python 3 bindings for the libxml2 library ,"The libxml2-python3 package contains a Python 3 module that permits
applications written in the Python programming language, version 3, to use the
interface supplied by the libxml2 library to manipulate XML files.

This library allows to manipulate XML files. It includes support
to read, modify and write XML and HTML files. There is DTDs support
this includes parsing and validation even with complex DTDs, either
at parse time or later once the document has been modified. ",系统
libXNVCtrl,应用, Library providing the NV-CONTROL API," This packages contains the libXNVCtrl library from the nvidia-settings
application. This library provides the NV-CONTROL API for communicating with
the proprietary NVidia xorg driver. This package does not contain the
nvidia-settings tool itself as that is included with the proprietary drivers
themselves.",应用
libXpm,应用, X.Org X11 libXpm runtime library, X.Org X11 libXpm runtime library,应用
libXScrnSaver,应用, X.Org X11 libXss runtime library, X.Org X11 libXss runtime library,应用
libxudp,应用, Express UDP(xudp) library, Express UDP is a high-performance UDP communication software library based on the xdp socket technology.,系统
libxudp-tools,应用, Express UDP tools., Express UDP is a high-performance UDP communication software library based on the xdp socket technology.,应用
libXv,应用, X.Org X11 libXv runtime library, X.Org X11 libXv runtime library,应用
libXvMC,应用, X.Org X11 libXvMC runtime library, X.Org X11 libXvMC runtime library,应用
libXxf86dga,应用, X.Org X11 libXxf86dga runtime library, X.Org X11 libXxf86dga runtime library,应用
libyaml,应用, YAML 1.1 parser and emitter written in C," YAML is a data serialization format designed for human readability and
interaction with scripting languages.  LibYAML is a YAML parser and
emitter written in C.",应用
libzen,应用, Shared library for libmediainfo and medianfo*, Files shared library for libmediainfo and medianfo-*.,应用
lightdm,应用, A cross-desktop Display Manager," Lightdm is a display manager that:
* Is cross-desktop - supports different desktops
* Supports different display technologies
* Is lightweight - low memory usage and fast performance",应用
lightdm-gobject,应用, LightDM GObject client library," This package contains a GObject based library for LightDM clients to use to
interface with LightDM.",应用
lightdm-gtk,应用, LightDM GTK Greeter, A LightDM greeter that uses the GTK3 toolkit.,应用
iwl1000-firmware,其它,Firmware for Intel庐 PRO/Wireless 1000 B/G/N network adaptors ,"This package contains the firmware required by the Intel wireless drivers
for Linux to support the iwl1000 hardware.  Usage of the firmware
is subject to the terms and conditions contained inside the provided
LICENSE file. Please read it carefully. ",其它
iwl100-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 100 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux to support the iwl100 hardware.  Usage of the firmware
is subject to the terms and conditions contained inside the provided
LICENSE file. Please read it carefully. ",其它
iwl3160-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 3160 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl3945-firmware,其它,Firmware for Intel庐 PRO/Wireless 3945 A/B/G network adaptors ,"This package contains the firmware required by the iwl3945 driver
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl4965-firmware,其它,Firmware for Intel庐 PRO/Wireless 4965 A/G/N network adaptors ,"This package contains the firmware required by the iwl4965 driver
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl5150-firmware,其它,Firmware for Intel庐 PRO/Wireless 5150 A/G/N network adaptors ,"This package contains the firmware required by the iwl5150 driver
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl6000g2b-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 6030 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl7260-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 726x/8000/9000 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
libertas-sd8686-firmware,其它,Firmware for Marvell Libertas SD 8686 Network Adapter ,Firmware for Marvell Libertas SD 8686 Network Adapter ,其它
libertas-usb8388-olpc-firmware,其它,OLPC firmware for Marvell Libertas USB 8388 Network Adapter ,"Firmware for Marvell Libertas USB 8388 Network Adapter with OLPC mesh network
support. ",其它
linux-firmware,其它,Firmware files used by the Linux kernel ,"This package includes firmware files required for some devices to
operate. ",系统
lld,核心, The LLVM Linker, The LLVM project linker.,应用
lld-libs,核心, LLD shared libraries, Shared libraries for LLD.,应用
python3-lldb,系统, Python module for LLDB, The package contains the LLDB Python module.,系统
lldpad,系统,Intel LLDP Agent ,"This package contains the Linux user space daemon and configuration tool for
Intel LLDP Agent with Enhanced Ethernet support for the Data Center. ",应用
llvm-googletest,系统, LLVM's modified googletest sources, LLVM's modified googletest sources.,系统
llvm-static,系统, LLVM static libraries, Static libraries for the LLVM compiler infrastructure.,系统
lm_sensors,应用,Hardware monitoring tools ,"The lm_sensors package includes a collection of modules for general SMBus
access and hardware monitoring. ",系统
lm_sensors-libs,应用, Lm_sensors core libraries, Core libraries for lm_sensors applications,应用
lm_sensors-sensord,应用, Daemon that periodically logs sensor readings," Daemon that periodically logs sensor readings to syslog or a round-robin
database, and warns of sensor alarms.",应用
lmdb-libs,应用, Shared libraries for lmdb," The lmdb-libs package contains shared libraries necessary for running
applications that use lmdb.",应用
log4j,应用, Java logging package," Log4j is a tool to help the programmer output log statements to a
variety of output targets.",应用
log4j-jcl,应用, Apache Log4j Commons Logging Bridge, Apache Log4j Commons Logging Bridge.,应用
log4j-slf4j,应用, Binding between LOG4J 2 API and SLF4J, Binding between LOG4J 2 API and SLF4J.,应用
log4j12,应用, Java logging package," Log4j is a tool to help the programmer output log statements to a
variety of output targets.",应用
log4j12-javadoc,应用, Javadoc for log4j12, This package contains javadoc for log4j12.,应用
logwatch,应用,A log file analysis program ,"Logwatch is a customizable, pluggable log-monitoring system.  It will go
through your logs for a given period of time and make a report in the areas
that you wish with the detail that you wish.  Easy to use - works right out
of the package on many systems. ",系统
lohit-bengali-fonts,其它, Free Bengali script font, This package provides a free Bengali TrueType/OpenType font.,其它
lohit-devanagari-fonts,其它, Free Devanagari Script Font, This package provides a free Devanagari Script TrueType/OpenType font.,其它
lohit-gujarati-fonts,其它, Free Gujarati font, This package provides a free Gujarati truetype/opentype font.,其它
lohit-gurmukhi-fonts,其它, Free Gurmukhi truetype font for Punjabi language, This package provides a free Gurmukhi script truetype font for Punjabi language.,其它
lohit-kannada-fonts,其它, Free Kannada font, This package provides a free Kannada truetype/opentype font.,其它
lohit-marathi-fonts,其它, Free truetype font for Marathi language, This package provides a free Marathi truetype/opentype font.,其它
lohit-odia-fonts,其它, Free truetype font for Odia language, This package provides a free truetype font for Odia language.,其它
composer-cli,系统, A command line tool for use with the lorax-composer API server," A command line tool for use with the lorax-composer API server. Examine recipes,
build images, etc. from the command line.",系统
lorax,系统, Tool for creating the anaconda install images," Lorax is a tool for creating the anaconda install images.

It also includes livemedia-creator which is used to create bootable livemedia,
including live isos and disk images. It can use libvirtd for the install, or
Anaconda's image install feature.",系统
