name,label,summary,description,predict
osbuild-composer-dnf-json,系统, The dnf-json binary used by osbuild-composer and the workers, The dnf-json binary used by osbuild-composer and the workers.,系统
osgi-annotation-javadoc,应用, API documentation for osgi-annotation, This package contains the API documentation for osgi-annotation.,应用
osgi-compendium,应用, Interfaces and Classes for use in compiling OSGi bundles," OSGi Compendium, Interfaces and Classes for use in compiling bundles.",应用
ostree-grub2,系统, GRUB2 integration for OSTree, GRUB2 integration for OSTree,核心
ostree-libs,系统, Development headers for ostree, The ostree-libs provides shared libraries for ostree.,系统
overpass-fonts,其它, Typeface based on the U.S. interstate highway road signage type system," Free and open source typeface based on the U.S. interstate highway road signage
type system; it is sans-serif and suitable for both body and titling text.",其它
overpass-mono-fonts,其它, Monospace version of overpass fonts," Free and open source typeface based on the U.S. interstate highway road signage
type system. This is the monospace family variant.",应用
owasp-java-encoder,应用, Collection of high-performance low-overhead contextual encoders," The OWASP Encoders package is a collection of high-performance low-overhead
contextual encoders, that when utilized correctly, is an effective tool in
preventing Web Application security vulnerabilities such as
Cross-Site Scripting.",应用
owasp-java-encoder-javadoc,应用, Javadoc for owasp-java-encoder, Javadoc for owasp-java-encoder.,应用
p7zip-plugins,应用, Additional plugins for p7zip," Additional plugins that can be used with 7z to extend its abilities.
This package contains also a virtual file system for Midnight Commander.",应用
pacemaker-cluster-libs,系统, Cluster Libraries used by Pacemaker," Pacemaker is an advanced, scalable High-Availability cluster resource
manager.

The pacemaker-cluster-libs package contains cluster-aware shared
libraries needed for nodes that will form part of the cluster nodes.",应用
pacemaker-cts,系统, Test framework for cluster-related technologies like Pacemaker, Test framework for cluster-related technologies like Pacemaker,系统
PackageKit,应用, Package management service," PackageKit is a D-Bus abstraction layer that allows the session user
to manage packages in a secure way using a cross-distro,
cross-architecture API.",应用
PackageKit-command-not-found,应用, Ask the user to install command line programs automatically," A simple helper that offers to install new packages on the command line
using PackageKit.",应用
PackageKit-cron,应用, Cron job and related utilities for PackageKit, Crontab and utilities for running PackageKit as a cron job.,系统
pakchois,应用, A wrapper library for PKCS#11," pakchois is just another PKCS#11 wrapper library. pakchois aims to
provide a thin wrapper over the PKCS#11 interface; offering a
modern object-oriented C interface which does not hide any of the
underlying interface, and avoids dependencies on any cryptography
toolkit.",应用
pam,核心,An extensible library which provides authentication for applications ,"PAM (Pluggable Authentication Modules) is a system security tool that
allows system administrators to set authentication policy without
having to recompile programs that handle authentication. ",系统
pandoc,应用, Conversion between markup formats," Pandoc is a Haskell library for converting from one markup format to another,
and a command-line tool that uses this library. It can read several dialects of
Markdown and (subsets of) HTML, reStructuredText, LaTeX, DocBook, JATS,
MediaWiki markup, TWiki markup, TikiWiki markup, Creole 1.0, Haddock markup,
OPML, Emacs Org-Mode, Emacs Muse, txt2tags, Vimwiki, Word Docx, ODT, and
Textile, and it can write Markdown, reStructuredText, XHTML, HTML 5, LaTeX,
ConTeXt, DocBook, JATS, OPML, TEI, OpenDocument, ODT, Word docx, RTF,
MediaWiki, DokuWiki, ZimWiki, Textile, groff man, groff ms, plain text, Emacs
Org-Mode, AsciiDoc, Haddock markup, EPUB (v2 and v3), FictionBook2, InDesign
ICML, Muse, LaTeX beamer slides, PowerPoint, and several kinds of
HTML/JavaScript slide shows (S5, Slidy, Slideous, DZSlides, reveal.js).

In contrast to most existing tools for converting Markdown to HTML, pandoc has
a modular design: it consists of a set of readers, which parse text in a given
format and produce a native representation of the document, and a set of
writers, which convert this native representation into a target format.
Thus, adding an input or output format requires only adding a reader or writer.

For pdf output please also install pandoc-pdf.",应用
pandoc-common,应用, Pandoc data files, This package contains the common data files used by pandoc.,应用
papi-libs,应用, Libraries for PAPI clients," This package contains the run-time libraries for any application that wishes
to use PAPI.",应用
papirus-icon-theme,应用, Free and open source SVG icon theme based on Paper Icon Set," Papirus is a free and open source SVG icon theme for Linux, based on Paper
Icon Set with a lot of new icons and a few extras, like Hardcode-Tray support,
KDE colorscheme support, Folder Color support, and others.

Papirus icon theme is available in six variants:

 - Papirus (for Arc / Arc Darker)
 - Papirus Dark (for Arc Dark)
 - Papirus Light (light theme with Breeze colors)
 - Papirus Adapta (for Adapta)
 - Papirus Adapta Nokto (for Adapta Nokto)
 - ePapirus (for elementary OS and Pantheon Desktop)",应用
paps-libs,应用, Libraries for paps," paps is a PostScript converter from plain text file using Pango.

This package contains the library for paps.",应用
paratype-pt-sans-fonts,其它, A pan-Cyrillic typeface," 
The PT Sans family was developed as part of the __ublic Types of Russian
Federation_ project. This project aims at enabling the peoples of Russia to
read and write their native languages, using free/libre fonts. It is
dedicated to the 300-year anniversary of the Russian civil type invented by
Peter the Great from 1708 to 1710, and was realized with financial support
from the Russian Federal Agency for Press and Mass Communications.

The fonts include support for all 54 title鹿 languages of the Russian
Federation as well as more common Western, Central European and Cyrillic
blocks making them unique and a very important tool for modern digital
communications.

PT Sans is a grotesque font based on Russian type designs of the second part
of the 20th century. However, it also includes very distinctive features of
modern humanistic design, fulfilling present day aesthetic and functional
requirements.

It was designed by Alexandra Korolkova, Olga Umpeleva and Vladimir Yefimov
and released by ParaType.

鹿 A __itle_ language is named after an ethnic group.

This package includes the four basic styles and two narrows styles for
economic setting.",其它
parted,系统,The GNU disk partition manipulation program ,"The GNU Parted program allows you to create, destroy, resize, move,
and copy hard disk partitions. Parted can be used for creating space
for new operating systems, reorganizing disk usage, and copying data
to new hard disks. ",系统
pciutils-libs,系统, Linux PCI library," This package contains a library for inspecting and setting
devices connected to the PCI bus.",应用
pcp,系统, System-level performance monitoring and performance management," Performance Co-Pilot (PCP) provides a framework and services to support
system-level performance monitoring and performance management.

The PCP open source release provides a unifying abstraction for all of
the interesting performance data in a system, and allows client
applications to easily retrieve and process any subset of that data.",系统
pcp-pmda-apache,系统, Performance Co-Pilot (PCP) metrics for the Apache webserver," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about the Apache webserver.",系统
pcp-pmda-bind2,系统, Performance Co-Pilot (PCP) metrics for BIND servers," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics from BIND (Berkeley Internet Name Domain).",系统
pcp-pmda-cifs,系统, Performance Co-Pilot (PCP) metrics for the CIFS protocol," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about the Common Internet Filesytem.",系统
pcp-pmda-ds389,系统, Performance Co-Pilot (PCP) metrics for 389 Directory Servers," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about a 389 Directory Server.",系统
pcp-pmda-elasticsearch,系统, Performance Co-Pilot (PCP) metrics for Elasticsearch," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about Elasticsearch.",系统
pcp-pmda-gluster,系统, Performance Co-Pilot (PCP) metrics for the Gluster filesystem," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about the gluster filesystem.",系统
pcp-pmda-haproxy,系统, Performance Co-Pilot (PCP) metrics for HAProxy," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
extracting performance metrics from HAProxy over the HAProxy stats socket.",系统
pcp-pmda-lio,系统, Performance Co-Pilot (PCP) metrics for the LIO subsystem," This package provides a PMDA to gather performance metrics from the kernels
iSCSI target interface (LIO). The metrics are stored by LIO within the Linux
kernels configfs filesystem. The PMDA provides per LUN level stats, and a
summary instance per iSCSI target, which aggregates all LUN metrics within the
target.",系统
pcp-pmda-lustrecomm,系统, Performance Co-Pilot (PCP) metrics for the Lustre Filesytem Comms," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about the Lustre Filesystem Comms.",系统
pcp-pmda-mounts,系统, Performance Co-Pilot (PCP) metrics for filesystem mounts," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about filesystem mounts.",系统
pcp-pmda-mssql,系统, Performance Co-Pilot (PCP) metrics for Microsoft SQL Server," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics from Microsoft SQL Server.",系统
pcp-pmda-mysql,系统, Performance Co-Pilot (PCP) metrics for MySQL," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about the MySQL database.",系统
pcp-pmda-named,系统, Performance Co-Pilot (PCP) metrics for Named," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about the Named nameserver.",系统
pcp-pmda-nfsclient,系统, Performance Co-Pilot (PCP) metrics for NFS Clients," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics for NFS Clients.",系统
pcp-pmda-nvidia-gpu,系统, Performance Co-Pilot (PCP) metrics for the Nvidia GPU," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about Nvidia GPUs.",系统
pcp-pmda-podman,系统, Performance Co-Pilot (PCP) metrics for podman containers," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting podman container and pod statistics via the podman REST API.",系统
pcp-pmda-redis,系统, Performance Co-Pilot (PCP) metrics for Redis," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics from Redis servers (redis.io).",系统
pcp-pmda-samba,系统, Performance Co-Pilot (PCP) metrics for Samba," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about Samba.",系统
pcp-pmda-sockets,系统, Performance Co-Pilot (PCP) per-socket metrics," This package contains the PCP Performance Metric Domain Agent (PMDA) for
collecting per-socket statistics, making use of utilities such as 'ss'.",系统
pcp-pmda-weblog,系统, Performance Co-Pilot (PCP) metrics from web server logs," This package contains the PCP Performance Metrics Domain Agent (PMDA) for
collecting metrics about web server logs.",系统
pcp-testsuite,系统, Performance Co-Pilot (PCP) test suite, Quality assurance test suite for Performance Co-Pilot (PCP).,系统
perl-PCP-MMV,系统, Performance Co-Pilot (PCP) Perl bindings for PCP Memory Mapped Values," The PCP::MMV module contains the Perl language bindings for
building scripts instrumented with the Performance Co-Pilot
(PCP) Memory Mapped Value (MMV) mechanism.
This mechanism allows arbitrary values to be exported from an
instrumented script into the PCP infrastructure for monitoring
and analysis with pmchart, pmie, pmlogger and other PCP tools.",系统
pcre,系统, Perl-compatible regular expression library," PCRE, Perl-compatible regular expression, library has its own native API, but
a set of wrapper functions that are based on the POSIX API are also supplied
in the libpcreposix library. Note that this just provides a POSIX calling
interface to PCRE: the regular expressions themselves still follow Perl syntax
and semantics. This package provides support for strings in 8-bit and UTF-8
encodings. Detailed change log is provided by pcre-doc package.",应用
pcre-utf16,系统,UTF-16 variant of PCRE ,"This is Perl-compatible regular expression library working on UTF-16 strings.
Detailed change log is provided by pcre-doc package. ",系统
pcs,系统, Pacemaker Configuration System," pcs is a corosync and pacemaker configuration tool.  It permits users to
easily view, modify and create pacemaker based clusters.",应用
pcs-snmp,系统, Pacemaker cluster SNMP agent, SNMP agent that provides information about pacemaker cluster to the master agent (snmpd),系统
pcsc-lite-ccid,应用,Generic USB CCID smart card reader driver ,"Generic USB CCID (Chip/Smart Card Interface Devices) driver for use with the
PC/SC Lite daemon. ",系统
perl-IO-Zlib,系统, Perl IO:: style interface to Compress::Zlib," IO::Zlib provides an IO:: style interface to Compress::Zlib and hence to
gzip/zlib-compressed files. It provides many of the same methods as the
IO::Handle interface.",系统
perl-libs,系统, The libraries for the perl run-time," The is a perl run-time (interpreter as a shared library and include
directories).",系统
perl-macros,系统, Macros for rpmbuild, RPM macros that are handy when building binary RPM packages.,系统
perl-Module-Loaded,系统, Mark modules as loaded or unloaded," When testing applications, often you find yourself needing to provide
functionality in your test environment that would usually be provided by
external modules. Rather than munging the %INC by hand to mark these external
modules as loaded, so they are not attempted to be loaded by perl, this module
offers you a very simple way to mark modules as loaded and/or unloaded.",系统
perl-Net-Ping,系统, Check a remote host for reachability," Net::Ping module contains methods to test the reachability of remote hosts on
a network.",系统
perl-AutoLoader,系统, Load subroutines only on demand," The AutoLoader module works with the AutoSplit module and the ""__END__"" token
to defer the loading of some subroutines until they are used rather than
loading them all at once.",系统
perl-autouse,系统, Postpone load of modules until a function is used," If a module is not loaded yet, then the autouse declaration declares functions
in the current package. When these functions are called, they load the package
and substitute themselves with the correct definitions.",系统
perl-B,系统, Perl compiler backend," The ""B"" module supplies classes which allow a Perl program to delve into its
own innards. It is the module used to implement the backends of the Perl
compiler.",系统
perl-Benchmark,系统, Benchmark running times of Perl code," The Benchmark module encapsulates a number of routines to help you figure out
how long it takes to execute some code.",系统
perl-Class-Struct,系统, Declare struct-like data types as Perl classes," Class::Struct module exports a single function struct(). Given a list of
element names and types, and optionally a class name, struct() creates a
Perl 5 class that implements a struct-like data structure.",系统
perl-diagnostics,系统, Produce verbose warning diagnostics," The diagnostics module extends the terse diagnostics normally emitted by both
the perl compiler and the perl interpreter (from running perl with a -w switch
or ""use warnings""), augmenting them with the more explicative and endearing
descriptions found in perldiag. splain tool explains perl messages found on
standard input.",系统
perl-DirHandle,系统, Supply object methods for directory handles," There is no reason to use this module nowadays. The DirHandle module provides
an alternative interface to the opendir(), closedir(), readdir(), and
rewinddir() functions. Since Perl 5.6, opendir() alone has been all you need
for lexical handles.",系统
perl-encoding-warnings,系统, Warn on implicit encoding conversions," As of Perl 5.26.0, this module has no effect. The internal Perl feature that
was used to implement this module has been removed.  Hence, if you load this
module on Perl 5.26.0, you will get one warning that the module is no longer
supported; and the module will do nothing thereafter.",系统
perl-English,系统, Nice English or awk names for ugly punctuation variables," This module provides aliases for the built-in variables whose names no one
seems to like to read.",系统
perl-Fcntl,系统, File operation options, Fcntl module provides file operation related options.,系统
perl-File-Basename,系统," Parse file paths into directory, file name, and suffix"," These routines allow you to parse file paths into their directory, file name,
and suffix.",系统
perl-GDBM_File,系统, Perl5 access to the gdbm library," GDBM_File is a module which allows Perl programs to make use of the facilities
provided by the GNU gdbm library.",系统
perl-Hash-Util,系统, General-utility hash subroutines," Hash::Util contains special functions for manipulating hashes that don't
really warrant a keyword.",系统
perl-I18N-Langinfo,系统, Query locale information," The langinfo() function queries various locale information that can be used to
localize output and user interfaces. It uses the current underlying locale,
regardless of whether or not it was called from within the scope of ""use
locale"".",系统
perl-if,系统, Use a Perl module if a condition holds," The ""if"" module is used to conditionally load another module.",系统
perl-NEXT,系统, Pseudo-class that allows method redispatch," The NEXT module adds a pseudo-class named ""NEXT"" to any program that uses it.
If a method ""m"" calls ""$self->NEXT::m()"", the call to ""m"" is redispatched as
if the calling method had not originally been found.",系统
perl-ODBM_File,系统, Tied access to odbm files," ODBM_File establishes a connection between a Perl hash variable and a file in
odbm format. You can manipulate the data in the file just as if it were in
a Perl hash, but when your program exits, the data will remain in the file, to
be used the next time your program runs.",系统
perl-Opcode,系统, Disable named opcodes when compiling a perl code," The Opcode module allows you to define an operator mask to be in effect when
perl next compiles any code. Attempting to compile code which contains
a masked opcode will cause the compilation to fail with an error. The code
will not be executed.",系统
perl-overloading,系统, Perl pragma to lexically control overloading, Overloading pragma allows you to lexically disable or enable overloading.,系统
perl-POSIX,系统, Perl interface to IEEE Std 1003.1," The POSIX module permits you to access all (or nearly all) the standard POSIX
1003.1 identifiers. Many of these identifiers have been given Perl interfaces.",系统
perl-Sys-Hostname,系统, Try every conceivable way to get a hostname," It attempts several methods of getting the system hostname and then caches the
result.",系统
perl-Thread-Semaphore,系统, Thread-safe semaphores," Semaphores provide a mechanism to regulate access to resources. Unlike locks,
semaphores aren't tied to particular scalars, and so may be used to control
access to anything you care to use them for. Semaphores don't limit their
values to zero and one, so they can be used to control access to some resource
that there may be more than one of (e.g., file handles). Increment and
decrement amounts aren't fixed at one either, so threads can reserve or return
multiple resources at once.",系统
perl-Tie,系统, Base classes for tying variables," These are Perl modules that helps connecting classes with arrays, hashes,
handles, and scalars.",系统
perl-Time,系统, By-name interface to Perl built-in time functions," This package provides an object-oriented interface to Perl built-in gmtime()
and localtime () functions.",系统
perl-vmsish,系统, Perl pragma to control VMS-specific language features," The ""vmsish"" pragma control VMS-specific features of the Perl language. If
you're not running VMS, this module does nothing.",系统
perl-Any-URI-Escape,系统, Load URI::Escape::XS preferentially over URI::Escape," URI::Escape is great, but URI::Escape::XS is faster. This module loads
URI::Escape::XS and imports the two most common methods if XS is installed.",系统
perl-Authen-SASL,系统, SASL Authentication framework for Perl," SASL is a generic mechanism for authentication used by several network
protocols. Authen::SASL provides an implementation framework that all
protocols should be able to share.",系统
perl-B-Debug,系统," Walk Perl syntax tree, print debug information about op-codes"," Walk Perl syntax tree and print debug information about op-codes. See
B::Concise and B::Terse for other details.",系统
perl-bignum,系统, Transparent big number support for Perl," This package attempts to make it easier to write scripts that use BigInts and
BigFloats in a transparent way.",系统
perl-Bit-Vector,系统," Efficient bit vector, set of integers and ""big int"" math library"," Bit::Vector is an efficient C library which allows you to handle bit
vectors, sets (of integers), ""big integer arithmetic"" and boolean
matrices, all of arbitrary sizes.

The library is efficient (in terms of algorithmical complexity) and
therefore fast (in terms of execution speed) for instance through the
widespread use of divide-and-conquer algorithms.",系统
perl-B-Lint,系统, Perl lint," The B::Lint module is equivalent to an extended version of the -w option of
perl. It is named after the program lint which carries out a similar process
for C programs.",系统
perl-Canary-Stability,系统, Canary to check perl compatibility for Schmorp's modules," This module is used by Schmorp's modules during configuration stage to test
the installed perl for compatibility with his modules.",系统
perl-Carp,系统, Alternative warn and die for modules," The Carp routines are useful in your own modules because they act like
die() or warn(), but with a message which is more likely to be useful to a
user of your module. In the case of cluck, confess, and longmess that
context is a summary of every call in the call-stack. For a shorter message
you can use carp or croak which report the error as being from where your
module was called. There is no guarantee that that is where the error was,
but it is a good educated guess.",系统
perl-Class-Factory-Util,系统, Provide utility methods for factory classes, This module exports utility functions that are useful for factory classes.,系统
perl-Class-Inspector,系统, Get information about a class and its structure," Class::Inspector allows you to get information about a loaded class.
Most or all of this information can be found in other ways, but they aren't
always very friendly, and usually involve a relatively high level of Perl
wizardry, or strange and unusual looking code. Class::Inspector attempts to
provide an easier, more friendly interface to this information.",系统
perl-Class-Method-Modifiers,系统, Provides Moose-like method modifiers," Method modifiers are a powerful feature from the CLOS (Common Lisp Object
System) world.

In its most basic form, a method modifier is just a method that calls
'$self->SUPER::foo(@_)'. I for one have trouble remembering that exact
invocation, so my classes seldom re-dispatch to their base classes. Very
bad!

'Class::Method::Modifiers' provides three modifiers: 'before', 'around',
and 'after'. 'before' and 'after' are run just before and after the method
they modify, but can not really affect that original method. 'around' is
run in place of the original method, with a hook to easily call that
original method. See the 'MODIFIERS' section for more details on how the
particular modifiers work.",系统
perl-Class-Tiny,系统, Minimalist class construction," This module offers a minimalist class construction kit in around 120 lines
of code. Here is a list of features:

* defines attributes via import arguments
* generates read-write accessors
* supports lazy attribute defaults
* supports custom accessors
* superclass provides a standard new constructor
* new takes a hash reference or list of key/value pairs
* new has heuristics to catch constructor attribute typos
* new calls BUILD for each class from parent to child
* superclass provides a DESTROY method
* DESTROY calls DEMOLISH for each class from child to parent",系统
perl-Convert-ASN1,系统, ASN.1 encode/decode library, Convert::ASN1 encodes and decodes ASN.1 data structures using BER/DER rules.,系统
perl-CPAN-Meta,系统, Distribution metadata for a CPAN dist," Software distributions released to the CPAN include a META.json or, for older
distributions, META.yml, which describes the distribution, its contents, and
the requirements for building and installing the distribution. The data
structure stored in the META.json file is described in CPAN::Meta::Spec.",系统
perl-CPAN-Meta-Check,系统, Verify requirements in a CPAN::Meta object," This module verifies if requirements described in a CPAN::Meta object are
present.",系统
perl-CPAN-Meta-Requirements,系统, Set of version requirements for a CPAN dist," A CPAN::Meta::Requirements object models a set of version constraints like
those specified in the META.yml or META.json files in CPAN distributions. It
can be built up by adding more and more constraints, and it will reduce them
to the simplest representation.

Logically impossible constraints will be identified immediately by thrown
exceptions.",系统
perl-Crypt-OpenSSL-RSA,系统, Perl interface to OpenSSL for RSA," Crypt::OpenSSL::RSA - RSA encoding and decoding, using the openSSL libraries",系统
perl-Date-Calc,系统, Gregorian calendar date calculations," The library provides all sorts of date calculations based on the
Gregorian calendar (the one used in all western countries today),
thereby complying with all relevant norms and standards: ISO/R
2015-1971, DIN 1355 and, to some extent, ISO 8601 (where applicable).",系统
perl-DateTime-Format-HTTP,系统, HTTP protocol date conversion routines," This module provides functions that deal with the date formats used by the
HTTP protocol (and then some).",系统
perl-DateTime-Format-Strptime,系统, Parse and format strptime and strftime patterns," This module implements most of strptime(3), the POSIX function that is the
reverse of strftime(3), for DateTime. While strftime takes a DateTime and a
pattern and returns a string, strptime takes a string and a pattern and
returns the DateTime object associated.",系统
perl-DB_File,系统, Perl5 access to Berkeley DB version 1.x," DB_File is a module which allows Perl programs to make use of the facilities
provided by Berkeley DB version 1.x (if you have a newer version of DB, you
will be limited to functionality provided by interface of version 1.x). The
interface defined here mirrors the Berkeley DB interface closely.",系统
perl-DBD-Pg,系统, A PostgreSQL interface for perl," DBD::Pg is a Perl module that works with the DBI module to provide access
to PostgreSQL databases.",系统
perl-DBD-SQLite,系统, SQLite DBI Driver," SQLite is a public domain RDBMS database engine that you can find at
http://www.hwaci.com/sw/sqlite/.

This module provides a SQLite RDBMS module that uses the system SQLite
libraries.",系统
perl-Devel-CheckLib,系统, Check that a library is available," Devel::CheckLib is a perl module that checks whether a particular C library
and its headers are available.",系统
perl-Devel-PPPort,系统, Perl Pollution Portability header generator," Perl's API has changed over time, gaining new features, new functions,
increasing its flexibility, and reducing the impact on the C name space
environment (reduced pollution). The header file written by this module,
typically ppport.h, attempts to bring some of the newer Perl API features
to older versions of Perl, so that you can worry less about keeping track
of old releases, but users can still reap the benefit.",系统
perl-Digest,系统, Modules that calculate message digests," The Digest:: modules calculate digests, also called ""fingerprints"" or
""hashes"", of some data, called a message. The digest is (usually) some
small/fixed size string. The actual size of the digest depends of the
algorithm used. The message is simply a sequence of arbitrary bytes or bits.",系统
perl-Digest-CRC,系统, Generic CRC functions," The Digest::CRC module calculates CRC sums of all sorts. It contains wrapper
functions with the correct parameters for CRC-CCITT, CRC-16 and CRC-32.",系统
perl-Digest-MD5,系统, Perl interface to the MD5 algorithm," The Digest::MD5 module allows you to use the RSA Data Security Inc. MD5
Message Digest algorithm from within Perl programs. The algorithm takes as
input a message of arbitrary length and produces as output a 128-bit
""fingerprint"" or ""message digest"" of the input.",系统
perl-Digest-SHA,系统, Perl extension for SHA-1/224/256/384/512," Digest::SHA is a complete implementation of the NIST Secure Hash Standard. It
gives Perl programmers a convenient way to calculate SHA-1, SHA-224, SHA-256,
SHA-384, SHA-512, SHA-512/224, and SHA-512/256 message digests. The module can
handle all types of input, including partial-byte data.",系统
perl-DynaLoader-Functions,系统, Deconstructed dynamic C library loading," This module provides a function-based interface to dynamic loading as used
by Perl. Some details of dynamic loading are very platform-dependent, so
correct use of these functions requires the programmer to be mindful of the
space of platform variations.",系统
perl-Encode-Locale,系统, Determine the locale encoding," In many applications it's wise to let Perl use Unicode for the strings
it processes.  Most of the interfaces Perl has to the outside world is
still byte based.  Programs therefore needs to decode byte strings
that enter the program from the outside and encode them again on the
way out.",系统
perl-ExtUtils-ParseXS,系统, Module and a script for converting Perl XS code into C code," ExtUtils::ParseXS will compile XS code into C code by embedding the
constructs necessary to let C functions manipulate Perl values and creates
the glue necessary to let Perl access those functions.",系统
perl-FCGI,系统, FastCGI Perl bindings, FastCGI Perl bindings.,系统
perl-Fedora-VSP,系统, Perl version normalization for RPM," This module provides functions for normalizing Perl version strings for
Red Hat Package (RPM) based Linux distributions.",系统
perl-File-DesktopEntry,系统, Object to handle .desktop files," This module is used to work with .desktop files. The format of these files
is specified by the freedesktop ""Desktop Entry"" specification. This module
can parse these files but also knows how to run the applications defined by
these files. For this module version 1.0 of the specification was used.",系统
perl-File-Listing,系统, Parse directory listing," This module exports a single function called parse_dir(), which can be used
to parse directory listings.",系统
perl-GSSAPI,系统, Perl extension providing access to the GSSAPIv2 library," This module gives access to the routines of the GSSAPI library, as
described in rfc2743 and rfc2744 and implemented by the Kerberos-1.2
distribution from MIT.",系统
perl-HTML-Tagset,系统, HTML::Tagset - data tables useful in parsing HTML," This module contains several data tables useful in various kinds of
HTML parsing operations, such as tag and entity names.",系统
perl-HTML-Tree,系统, HTML tree handling modules for Perl," This distribution contains a suite of modules for representing,
creating, and extracting information from HTML syntax trees; there is
also relevant documentation.  These modules used to be part of the
libwww-perl distribution, but are now unbundled in order to facilitate
a separate development track.",系统
perl-HTTP-Message,系统, HTTP style message," The HTTP-Message distribution contains classes useful for representing the
messages passed in HTTP style communication.  These are classes representing
requests, responses and the headers contained within them.",系统
perl-Importer,系统, Alternative interface to modules that export symbols," This Perl module acts as a layer between Exporter and modules which consume
exports. It is feature-compatible with Exporter, plus some much needed
extras. You can use this to import symbols from any exporter that follows
Exporters specification. The exporter modules themselves do not need to use
or inherit from the Exporter module, they just need to set @EXPORT and/or
other variables.",系统
perl-inc-latest,系统, Use modules bundled in inc/ if they are newer than installed ones," The inc::latest module helps bootstrap configure-time dependencies for CPAN
distributions. These dependencies get bundled into the inc directory within
a distribution and are used by Makefile.PL or Build.PL.",系统
perl-IO-Compress-Lzma,系统, Read and write lzma compressed data," This distribution provides a Perl interface to allow reading and writing of
compressed data created with the lzma library.",系统
perl-IO-Multiplex,系统, Manage IO on many file handles," IO::Multiplex is designed to take the effort out of managing multiple file
handles. It is essentially a really fancy front end to the select system call.
In addition to maintaining the select loop, it buffers all input and output
to/from the file handles. It can also accept incoming connections on one or
more listen sockets.",系统
perl-IO-stringy,系统, I/O on in-core objects like strings and arrays for Perl," This toolkit primarily provides modules for performing both traditional
and object-oriented I/O) on things *other* than normal filehandles; in
particular, IO::Scalar, IO::ScalarArray, and IO::Lines.

In the more-traditional IO::Handle front, we have IO::AtomicFile, which
may be used to painlessly create files that are updated atomically.

And in the ""this-may-prove-useful"" corner, we have IO::Wrap, whose
exported wraphandle() function will clothe anything that's not a blessed
object in an IO::Handle-like wrapper... so you can just use OO syntax
and stop worrying about whether your function's caller handed you a
string, a globref, or a FileHandle.",系统
perl-IPC-Cmd,系统, Finding and running system commands made easy," IPC::Cmd allows you to run commands platform independently, interactively
if desired, but have them still work.",系统
perl-IPC-Run3,系统, Run a subprocess in batch mode," This module allows you to run a subprocess and redirect stdin, stdout,
and/or stderr to files and perl data structures. It aims to satisfy 99% of
the need for using system, qx, and open3 with a simple, extremely Perlish
API and none of the bloat and rarely used features of IPC::Run.",系统
perl-JSON,系统, Parse and convert to JSON (JavaScript Object Notation)," This module converts between JSON (JavaScript Object Notation) and Perl
data structure into each other. For JSON, see http://www.crockford.com/JSON/.",系统
perl-JSON-PP,系统, JSON::XS compatible pure-Perl module," JSON::XS is the fastest and most proper JSON module on CPAN. It is written by
Marc Lehmann in C, so must be compiled and installed in the used environment.

JSON::PP is a pure-Perl module and is compatible with JSON::XS.",系统
perl-LDAP,系统, LDAP Perl module," Net::LDAP is a collection of modules that implements an LDAP services API
for Perl programs. The module may be used to search directories or perform
maintenance functions such as adding, deleting or modifying entries.",系统
perl-List-MoreUtils,系统, Provide the stuff missing in List::Util," List::MoreUtils provides some trivial but commonly needed functionality
on lists that is not going to go into List::Util.",系统
perl-Locale-Maketext,系统, Framework for localization," It is a common feature of applications (whether run directly, or via the Web)
for them to be ""localized"" -- i.e., for them to present an English interface
to an English-speaker, a German interface to a German-speaker, and so on for
all languages it's programmed with. Locale::Maketext is a framework for
software localization; it provides you with the tools for organizing and
accessing the bits of text and text-processing code that you need for
producing localized applications.",系统
perl-LWP-Protocol-https,系统, Provide HTTPS support for LWP::UserAgent," The LWP::Protocol::https module provides support for using HTTPS schemed
URLs with LWP. This module is a plug-in to the LWP protocol handling, so
you don't use it directly. Once the module is installed LWP is able to
access sites using HTTP over SSL/TLS.",系统
perl-Mail-Sender,系统, Module for sending mails with attachments through an SMTP server, Module for sending mails with attachments through an SMTP server.,系统
perl-MailTools,系统, Various ancient mail-related perl modules, MailTools is a set of ancient Perl modules related to mail applications.,系统
