name,label,summary,description,predict
mariadb-oqgraph-engine,应用, The Open Query GRAPH engine for MariaDB," The package provides Open Query GRAPH engine (OQGRAPH) as plugin for MariaDB
database server. OQGRAPH is a computation engine allowing hierarchies and more
complex graph structures to be handled in a relational fashion. In a nutshell,
tree structures and friend-of-a-friend style searches can now be done using
standard SQL syntax, and results joined onto other tables.",应用
mariadb-server-galera,应用, The configuration files and scripts for galera replication," MariaDB is a multi-user, multi-threaded SQL database server. It is a
client/server implementation consisting of a server daemon (mysqld)
and many different client programs and libraries. This package contains
the MariaDB server and some accompanying files and directories.
MariaDB is a community developed branch of MySQL.",应用
mariadb-server-utils,应用, Non-essential server utilities for MariaDB/MySQL applications," This package contains all non-essential server utilities and scripts for
managing databases. It also contains all utilities requiring Perl and it is
the only MariaDB sub-package, except test subpackage, that depends on Perl.",系统
mariadb-connector-odbc,应用, The MariaDB Native Client library (ODBC driver)," MariaDB Connector/ODBC is a standardized, LGPL licensed database driver using
the industry standard Open Database Connectivity (ODBC) API. It supports ODBC
Standard 3.5, can be used as a drop-in replacement for MySQL Connector/ODBC,
and it supports both Unicode and ANSI modes.",应用
mariadb-java-client,应用, Connects applications developed in Java to MariaDB and MySQL databases," MariaDB Connector/J is a Type 4 JDBC driver, also known as the Direct to
Database Pure Java Driver. It was developed specifically as a lightweight
JDBC connector for use with MySQL and MariaDB database servers.",应用
marisa,应用, Static and spece-efficient trie data structure library," Matching Algorithm with Recursively Implemented StorAge (MARISA) is a
static and space-efficient trie data structure. And libmarisa is a C++
library to provide an implementation of MARISA. Also, the package of
libmarisa contains a set of command line tools for building and
operating a MARISA-based dictionary.

A MARISA-based dictionary supports not only lookup but also reverse
lookup, common prefix search and predictive search.",系统
matchbox-window-manager,应用, Window manager for the Matchbox Desktop," Matchbox is a base environment for the X Window System running on non-desktop
embedded platforms such as handhelds, set-top boxes, kiosks and anything else
for which screen space, input mechanisms or system resources are limited.

This package contains the window manager from Matchbox.",应用
maven,应用, Java project management and project comprehension tool," Maven is a software project management and comprehension tool. Based on the
concept of a project object model (POM), Maven can manage a project's build,
reporting and documentation from a central piece of information.",应用
maven2-javadoc,应用, Javadoc for maven2, Javadoc for maven2.,应用
maven-artifact-manager,应用, Compatibility Maven artifact manager artifact, Maven artifact manager artifact,应用
maven-plugin-descriptor,应用, Maven Plugin Description Model, Maven plugin descriptor artifact,应用
maven-toolchain,应用, Compatibility Maven toolchain artifact, Maven toolchain artifact,应用
maven-archiver-javadoc,应用, Javadoc for maven-archiver, Javadoc for maven-archiver.,应用
maven-assembly-plugin,应用, Maven Assembly Plugin," A Maven plugin to create archives of your project's sources, classes,
dependencies etc. from flexible assembly descriptors.",应用
maven-assembly-plugin-javadoc,应用, API documentation for maven-assembly-plugin, This package provides API documentation for maven-assembly-plugin.,应用
maven-common-artifact-filters-javadoc,应用, Javadoc for maven-common-artifact-filters, This package contains javadoc for maven-common-artifact-filters.,应用
maven-compiler-plugin,应用, Maven Compiler Plugin, The Compiler Plugin is used to compile the sources of your project.,应用
maven-dependency-analyzer,应用, Maven dependency analyzer," Analyzes the dependencies of a project for undeclared or unused artifacts.

Warning: Analysis is not done at source but bytecode level, then some cases are
not detected (constants, annotations with source-only retention, links in
javadoc) which can lead to wrong result if they are the only use of a
dependency.",应用
maven-dependency-analyzer-javadoc,应用, API documentation for maven-dependency-analyzer, API documentation for maven-dependency-analyzer,应用
maven-dependency-plugin,应用," Plugin to manipulate, copy and unpack local and remote artifacts"," 
The dependency plugin provides the capability to manipulate
artifacts. It can copy and/or unpack artifacts from local or remote
repositories to a specified location.",应用
maven-dependency-plugin-javadoc,应用, API documentation for maven-dependency-plugin, API documentation for maven-dependency-plugin.,应用
maven-dependency-tree-javadoc,应用, Javadoc for maven-dependency-tree, This package contains javadoc for maven-dependency-tree.,应用
maven-doxia,应用, Content generation framework," Doxia is a content generation framework which aims to provide its
users with powerful techniques for generating static and dynamic
content. Doxia can be used to generate static sites in addition to
being incorporated into dynamic content generation systems like blogs,
wikis and content management systems.",应用
maven-doxia-javadoc,应用, Javadoc for maven-doxia, API documentation for maven-doxia.,应用
maven-doxia-module-apt,应用, APT module for maven-doxia, This package provides APT module for maven-doxia.,应用
maven-doxia-module-confluence,应用, Confluence module for maven-doxia, This package provides Confluence module for maven-doxia.,应用
maven-doxia-modules,应用, Doxia modules for several markup languages., This package provides Doxia modules for several markup languages..,应用
maven-doxia-module-twiki,应用, TWiki module for maven-doxia, This package provides TWiki module for maven-doxia.,应用
maven-doxia-module-xdoc,应用, XDoc module for maven-doxia, This package provides XDoc module for maven-doxia.,应用
maven-doxia-sink-api,应用, Sink-api module for maven-doxia, This package provides Sink-api module for maven-doxia.,应用
maven-doxia-sitetools-javadoc,应用, Javadoc for maven-doxia-sitetools, API documentation for maven-doxia-sitetools.,应用
maven-enforcer-api,应用, Enforcer API," This component provides the generic interfaces needed to
implement custom rules for the maven-enforcer-plugin.",应用
maven-enforcer-rules,应用, Enforcer Rules, This component contains the standard Enforcer Rules.,应用
maven-filtering,应用, Shared component providing resource filtering," These Plexus components have been built from the filtering process/code in
Maven Resources Plugin. The goal is to provide a shared component for all
plugins that needs to filter resources.",应用
maven-filtering-javadoc,应用, Javadoc for maven-filtering, This package contains the API documentation for maven-filtering.,应用
maven-invoker,应用, Fires a maven build in a clean environment," This API is concerned with firing a Maven build in a new JVM. It accomplishes
its task by building up a conventional Maven command line from options given in
the current request, along with those global options specified in the invoker
itself. Once it has the command line, the invoker will execute it, and capture
the resulting exit code or any exception thrown to signal a failure to execute.
Input/output control can be specified using an InputStream and up to two
InvocationOutputHandlers.

This is a replacement package for maven-shared-invoker",应用
maven-invoker-javadoc,应用, Javadoc for maven-invoker, API documentation for maven-invoker.,应用
maven-invoker-plugin,应用, Maven Invoker Plugin," The Maven Invoker Plugin is used to run a set of Maven projects. The plugin
can determine whether each project execution is successful, and optionally
can verify the output generated from a given project execution.",应用
maven-jar-plugin,应用, Maven JAR Plugin," Builds a Java Archive (JAR) file from the compiled
project classes and resources.",应用
maven-plugin-bundle,应用, Maven Bundle Plugin," Provides a maven plugin that supports creating an OSGi bundle
from the contents of the compilation classpath along with its
resources and dependencies. Plus a zillion other features.",应用
maven-plugins-pom,应用, Maven Plugins POM," This package provides Maven Plugins parent POM used by different
Apache Maven plugins.",应用
maven-plugin-testing,应用, Maven Plugin Testing," The Maven Plugin Testing contains the necessary modules
to be able to test Maven Plugins.",应用
maven-plugin-testing-harness,应用, Maven Plugin Testing Mechanism, The Maven Plugin Testing Harness provides mechanisms to manage tests on Mojo.,应用
maven-plugin-testing-javadoc,应用, Javadoc for maven-plugin-testing, API documentation for maven-plugin-testing.,应用
maven-plugin-testing-tools,应用, Maven Plugin Testing Tools, A set of useful tools to help the Maven Plugin testing.,应用
maven-test-tools,应用, Maven Testing Tool, Framework to test Maven Plugins with Easymock objects.,应用
maven-plugin-plugin,应用, Maven Plugin Plugin," The Plugin Plugin is used to create a Maven plugin descriptor for any Mojo's
found in the source tree, to include in the JAR. It is also used to generate
Xdoc files for the Mojos as well as for updating the plugin registry, the
artifact metadata and a generic help goal.",应用
maven-plugin-tools,应用, Maven Plugin Tools," The Maven Plugin Tools contains the necessary tools to be able to produce Maven
Plugins in a variety of languages.",应用
maven-plugin-tools-annotations,应用, Maven Plugin Tool for Annotations, This package provides Java 5 annotation tools for use with Apache Maven.,应用
maven-plugin-tools-ant,应用, Maven Plugin Tool for Ant, Descriptor extractor for plugins written in Ant.,应用
maven-plugin-tools-generators,应用, Maven Plugin Tools Generators," The Maven Plugin Tools Generators provides content generation
(documentation, help) from plugin descriptor.",应用
maven-plugin-tools-javadocs,应用, Javadoc for maven-plugin-tools, API documentation for maven-plugin-tools.,应用
maven-plugin-tools-model,应用, Maven Plugin Metadata Model," The Maven Plugin Metadata Model provides an API to play with the Metadata
model.",应用
maven-remote-resources-plugin,应用, Maven Remote Resources Plugin," Process resources packaged in JARs that have been deployed to
a remote repository. The primary use case being satisfied is
the consistent inclusion of common resources in a large set of
projects. Maven projects at Apache use this plug-in to satisfy
licensing requirements at Apache where each project much include
license and notice files for each release.",应用
maven-reporting-api,应用, API to manage report generation," API to manage report generation. Maven-reporting-api is included in Maven 2.x
core distribution, but moved to shared components to achieve report decoupling
from Maven 3 core.

This is a replacement package for maven-shared-reporting-api",应用
maven-resolver-api,应用, Maven Artifact Resolver API, The application programming interface for the repository system.,应用
maven-resolver-connector-basic,应用, Maven Artifact Resolver Connector Basic, A repository connector implementation for repositories using URI-based layouts.,应用
maven-resolver-transport-classpath,应用, Maven Artifact Resolver Transport Classpath, A transport implementation for repositories using classpath:// URLs.,应用
maven-resolver-transport-file,应用, Maven Artifact Resolver Transport File, A transport implementation for repositories using file:// URLs.,应用
maven-script-interpreter,应用, Maven Script Interpreter," This component provides some utilities to interpret/execute some scripts for
various implementations: Groovy or BeanShell.",应用
maven-script-interpreter-javadoc,应用, Javadoc for maven-script-interpreter, API documentation for maven-script-interpreter.,应用
maven-shade-plugin,应用, This plugin provides the capability to package the artifact in an uber-jar," This plugin provides the capability to package the artifact in an
uber-jar, including its dependencies and to shade - i.e. rename - the
packages of some of the dependencies.",应用
maven-shade-plugin-javadoc,应用, API documentation for maven-shade-plugin, API documentation for maven-shade-plugin.,应用
maven-shared,应用, Maven Shared Components, Maven Shared Components,应用
maven-shared-incremental-javadoc,应用, API documentation for maven-shared-incremental, This package provides API documentation for maven-shared-incremental.,应用
maven-shared-io,应用," API for I/O support like logging, download or file scanning"," API for I/O support like logging, download or file scanning.",应用
maven-shared-utils,应用, Maven shared utility classes," This project aims to be a functional replacement for plexus-utils in Maven.

It is not a 100% API compatible replacement though but a replacement with
improvements: lots of methods got cleaned up, generics got added and we dropped
a lot of unused code.",应用
maven-shared-utils-javadoc,应用, Javadoc for maven-shared-utils, API documentation for maven-shared-utils.,应用
maven-source-plugin,应用, Plugin creating source JAR," The Maven Source Plugin creates a JAR archive of the
source files of the current project.",应用
maven-source-plugin-javadoc,应用, Javadoc for maven-source-plugin, API documentation for maven-source-plugin.,应用
maven-failsafe-plugin,应用, Maven plugin for running integration tests," The Failsafe Plugin is designed to run integration tests while the
Surefire Plugins is designed to run unit. The name (failsafe) was
chosen both because it is a synonym of surefire and because it implies
that when it fails, it does so in a safe way.

If you use the Surefire Plugin for running tests, then when you have a
test failure, the build will stop at the integration-test phase and
your integration test environment will not have been torn down
correctly.

The Failsafe Plugin is used during the integration-test and verify
phases of the build lifecycle to execute the integration tests of an
application. The Failsafe Plugin will not fail the build during the
integration-test phase thus enabling the post-integration-test phase
to execute.",应用
maven-surefire,应用, Test framework project, Surefire is a test framework project.,应用
maven-surefire-report-plugin,应用, Surefire reports plugin for maven, Plugin for generating reports from surefire test runs.,应用
maven-wagon-http-shared,应用, http-shared module for maven-wagon, http-shared module for maven-wagon.,应用
maven-wagon-provider-api,应用, provider-api module for maven-wagon, provider-api module for maven-wagon.,应用
maven-wagon,应用, Tools to manage artifacts and deployment," Maven Wagon is a transport abstraction that is used in Maven's
artifact and repository handling code. Currently wagon has the
following providers:
* File
* HTTP
* FTP
* SSH/SCP
* WebDAV
* SCM (in progress)",应用
maven-wagon-ftp,应用, ftp module for maven-wagon, ftp module for maven-wagon.,应用
maven-wagon-http-lightweight,应用, http-lightweight module for maven-wagon, http-lightweight module for maven-wagon.,应用
maven-wagon-providers,应用, providers module for maven-wagon, providers module for maven-wagon,应用
mc,应用, User-friendly text console file manager and visual shell," Midnight Commander is a visual shell much like a file manager, only with
many more features. It is a text mode application, but it also includes
mouse support. Midnight Commander's best features are its ability to FTP,
view tar and zip files, and to poke into RPMs for specific files.",应用
mcelog,系统,Tool to translate x86-64 CPU Machine Check Exception data ,"mcelog is a utility that collects and decodes Machine Check Exception data
on x86-32 and x86-64 systems. ",系统
mdadm,系统,The mdadm program controls Linux md devices (software RAID arrays) ,"The mdadm program is used to create, manage, and monitor Linux MD (software
RAID) devices.  As such, it provides similar functionality to the raidtools
package.  However, mdadm is a single program, and it can perform
almost all functions without a configuration file, though a configuration
file can be used to help with some common tasks. ",应用
mecab,应用, Yet Another Part-of-Speech and Morphological Analyzer," MeCab is a open source morphological analyzer which uses
CRF (Conditional Random Fields) as the estimation of parameters.

NOTE:
You have to install MeCab dictionary rpm to make use
of MeCab.",应用
memkind,应用, User Extensible Heap Manager," The memkind library is an user extensible heap manager built on top of
jemalloc which enables control of memory characteristics and a
partitioning of the heap between kinds of memory.  The kinds of memory
are defined by operating system memory policies that have been applied
to virtual address ranges. Memory characteristics supported by
memkind without user extension include control of NUMA and page size
features. The jemalloc non-standard interface has been extended to
enable specialized arenas to make requests for virtual memory from the
operating system through the memkind partition interface. Through the
other memkind interfaces the user can control and extend memory
partition features and allocate memory while selecting enabled
features. This software is being made available for early evaluation.
Feedback on design or implementation is greatly appreciated.",系统
memstrack,应用,"A memory allocation tracer, like a hot spot analyzer for memory allocation ","A memory allocation tracer, like a hot spot analyzer for memory allocation ",应用
memtest86+,应用,Stand-alone memory tester for x86 and x86-64 computers ,"Memtest86+ is a thorough stand-alone memory test for x86 and x86-64
architecture computers. BIOS based memory tests are only a quick
check and often miss many of the failures that are detected by
Memtest86+.

The ELF version should be used for booting from grub,
and avoids the following errors:
""Error 7: Loading below 1MB is not supported""
""Error 13: Invalid or unsupported executable format""
""Error 28: Selected item cannot fit into memory""

The script '/usr/sbin/memtest-setup' can be run (as root)
to add the memtest86+ entry to your GRUB boot menu. ",系统
mercurial-hgk,应用, Hgk interface for mercurial," A Mercurial extension for displaying the change history graphically
using Tcl/Tk.  Displays branches and merges in an easily
understandable way and shows diffs for each revision.  Based on
gitk for the git SCM.

Adds the ""hg view"" command.  See
http://www.selenic.com/mercurial/wiki/index.cgi/UsingHgk for more
documentation.",应用
mesa-filesystem,应用, Mesa driver filesystem, Mesa driver filesystem.,应用
mesa-libEGL,应用, Mesa libEGL runtime libraries, Mesa libEGL runtime libraries.,应用
mesa-libgbm,应用, Mesa gbm runtime library, Mesa gbm runtime library.,应用
mesa-libGL,应用, Mesa libGL runtime libraries, Mesa libGL runtime libraries.,应用
mesa-libglapi,应用, Mesa shared glapi, Mesa shared glapi.,核心
mesa-libOSMesa,应用, Mesa offscreen rendering libraries, Mesa offscreen rendering libraries.,应用
mesa-libxatracker,应用, Mesa XA state tracker, Mesa XA state tracker.,系统
mesa-vulkan-drivers,应用, Mesa Vulkan drivers, The drivers with support for the Vulkan API.,应用
glx-utils,应用, GLX utilities, The glx-utils package provides the glxinfo and glxgears utilities.,应用
mesa-libGLU,应用, Mesa libGLU library, Mesa implementation of the standard GLU OpenGL utility API.,应用
meson,应用, High productivity build system," Meson is a build system designed to optimize programmer
productivity. It aims to do this by providing simple, out-of-the-box
support for modern software development tools and practices, such as
unit tests, coverage reports, Valgrind, CCache and the like.",应用
metacity,应用, Unobtrusive window manager," Metacity is a window manager that integrates nicely with the GNOME desktop.
It strives to be quiet, small, stable, get on with its job, and stay out of
your attention.",应用
metis,应用, Serial Graph Partitioning and Fill-reducing Matrix Ordering," METIS is a set of serial programs for partitioning graphs,
partitioning finite element meshes, and producing fill reducing
orderings for sparse matrices.
The algorithms implemented in METIS are based on the multilevel
recursive-bisection, multilevel k-way, and multi-constraint
partitioning schemes developed in our lab.
METIS is distributed with OpenMP support.",应用
microcode_ctl,核心,CPU microcode updates for Intel x86 processors ,"This package provides microcode update files for Intel x86 and x86_64 CPUs.

The microcode update is volatile and needs to be uploaded on each system
boot i.e. it isn't stored on a CPU permanently; reboot and it reverts
back to the old microcode.

Package name ""microcode_ctl"" is historical, as the binary with the same name
is no longer used for microcode upload and, as a result, no longer provided. ",系统
micropipenv,应用, A simple wrapper around pip to support Pipenv and Poetry files," A lightweight wrapper for pip to support Pipenv and Poetry lock files or
converting them to pip-tools compatible output.",系统
mingw-binutils-generic,应用, Utilities which are needed for both the Win32 and Win64 toolchains," Utilities (like strip and objdump) which are needed for
both the Win32 and Win64 toolchains",应用
mingw32-bzip2-static,应用, Static library for mingw32-bzip2 development, Static library for mingw32-bzip2 development.,应用
mingw64-bzip2,应用, 64 Bit version of bzip2 for Windows," Bzip2 is a freely available, patent-free, high quality data compressor.
Bzip2 compresses files to within 10 to 15 percent of the capabilities
of the best techniques available.  However, bzip2 has the added benefit
of being approximately two times faster at compression and six times
faster at decompression than those techniques.  Bzip2 is not the
fastest compression utility, but it does strike a balance between speed
and compression capability.

This package contains development tools and libraries for use when
cross-compiling Windows software.",应用
mingw32-cairo,应用, MinGW Windows Cairo library, MinGW Windows Cairo library.,应用
mingw64-cairo,应用, MinGW Windows Cairo library, MinGW Windows Cairo library.,应用
mingw32-crt,应用, MinGW Windows cross-compiler runtime for the win32 target," MinGW Windows cross-compiler runtime, base libraries for the win32 target.",应用
mingw64-crt,应用, MinGW Windows cross-compiler runtime for the win64 target," MinGW Windows cross-compiler runtime, base libraries for the win64 target.",应用
mingw64-expat,应用, MinGW Windows port of expat XML parser library," This is expat, the C library for parsing XML, written by James Clark. Expat
is a stream oriented XML parser. This means that you register handlers with
the parser prior to starting the parse. These handlers are called when the
parser discovers the associated structures in the document being parsed. A
start tag is an example of the kind of structures for which you may
register handlers.",应用
mingw32-filesystem,应用, MinGW cross compiler base filesystem and environment for the win32 target," This package contains the base filesystem layout, RPM macros and
environment for all MinGW packages.",应用
mingw-filesystem-base,应用, Generic files which are needed for both mingw32-filesystem and mingw64-filesystem," This package contains the base filesystem layout, RPM macros and
environment for all MinGW packages.",应用
mingw64-fontconfig,应用, MinGW Windows Fontconfig library, MinGW Windows Fontconfig library.,应用
mingw32-freetype-static,应用, Static version of the MinGW Windows Freetype library, Static version of the MinGW Windows Freetype library.,应用
mingw64-freetype,应用, Free and portable font rendering engine, MinGW Windows Freetype library.,应用
mingw64-freetype-static,应用, Static version of the MinGW Windows Freetype library, Static version of the MinGW Windows Freetype library.,应用
mingw32-cpp,应用, MinGW Windows cross-C Preprocessor for the win32 target, MinGW Windows cross-C Preprocessor for the win32 target.,应用
mingw32-gcc-c++,应用, MinGW Windows cross-compiler for C++ for the win32 target, MinGW Windows cross-compiler for C++ for the win32 target.,应用
mingw64-gcc,应用, MinGW Windows cross-compiler (GCC) for C for the win64 target, MinGW Windows cross-compiler (GCC) for C for the win64 target.,应用
mingw64-gcc-c++,应用, MinGW Windows cross-compiler for C++ for the win64 target, MinGW Windows cross-compiler for C++ for the win64 target.,应用
mingw64-gettext,应用, GNU libraries and utilities for producing multi-lingual messages, MinGW Windows Gettext library,应用
mingw32-glib2-static,应用, Static version of the MinGW Windows GLib2 library, Static version of the MinGW Windows GLib2 library.,应用
mingw64-gstreamer1,应用, MinGW Windows Streaming-Media Framework Runtime," GStreamer is a streaming-media framework, based on graphs of filters
which operate on media data. Applications using this library can do
anything from real-time sound processing to playing videos, and just
about anything else media-related. Its plug-in-based architecture
means that new data types or processing capabilities can be added by
installing new plug-ins.",应用
mingw32-harfbuzz-static,应用, Static version of the MinGW Windows Harfbuzz library, Static version of the MinGW Windows Harfbuzz library.,应用
mingw64-harfbuzz,应用, MinGW Windows Harfbuzz library, HarfBuzz is an implementation of the OpenType Layout engine.,应用
mingw64-headers,应用, MinGW Windows cross-compiler Win64 header files, MinGW Windows cross-compiler Win64 header files.,应用
mingw32-icu,应用, MinGW compilation of International Components for Unicode Tools," ICU is a set of C and C++ libraries that provides robust and
full-featured Unicode and locale support. The library provides calendar
support, conversions for many character sets, language sensitive
collation, date and time formatting, support for many locales, message
catalogs and resources, message formatting, normalization, number and
currency formatting, time zone support, transliteration, and word,
line, and sentence breaking, etc.",应用
mingw32-libjpeg-turbo-static,应用, Static version of the MinGW Windows Libjpeg-turbo library, Static version of the MinGW Windows cross compiled Libjpeg-turbo library.,应用
mingw64-libjpeg-turbo,应用, MinGW Windows Libjpeg-turbo library, MinGW Windows cross compiled Libjpeg-turbo library.,应用
mingw32-libpng-static,应用, Static version of MinGW Windows Libpng library," MinGW Windows Libpng library.

This package contains static cross-compiled libraries.",应用
mingw64-libpng-static,应用, Static version of MinGW Windows Libpng library," MinGW Windows Libpng library.

This package contains static cross-compiled libraries.",应用
mingw32-pcre-static,应用, Static version of the mingw32-pcre library, Static version of the mingw32-pcre library.,应用
mingw64-pcre,应用, MinGW Windows pcre library," Cross compiled Perl-compatible regular expression library for use with mingw64.

PCRE has its own native API, but a set of ""wrapper"" functions that are based on
the POSIX API are also supplied in the library libpcreposix. Note that this
just provides a POSIX calling interface to PCRE: the regular expressions
themselves still follow Perl syntax and semantics. The header file
for the POSIX-style functions is called pcreposix.h.",应用
mingw32-pixman,应用, MinGW Windows Pixman library, MinGW Windows Pixman library.,应用
mingw64-readline,应用, MinGW port of readline for editing typed command lines," The Readline library provides a set of functions that allow users to
edit command lines. Both Emacs and vi editing modes are available. The
Readline library includes additional functions for maintaining a list
of previously-entered command lines for recalling or editing those
lines, and for performing csh-like history expansion on previous
commands.

This is a port of the library and development tools to Windows.",应用
mingw32-sqlite,应用, MinGW Windows port of sqlite embeddable SQL database engine," SQLite is a C library that implements an SQL database engine. A large
subset of SQL92 is supported. A complete database is stored in a
single disk file. The API is designed for convenience and ease of use.
Applications that link against SQLite can enjoy the power and
flexibility of an SQL database without the administrative hassles of
supporting a separate database server.  Version 2 and version 3 binaries
are named to permit each to be installed on a single host

This package contains cross-compiled libraries and development tools
for Windows.",应用
mingw32-sqlite-static,应用, Static version of MinGW Windows port of sqlite library," SQLite is a C library that implements an SQL database engine. A large
subset of SQL92 is supported. A complete database is stored in a
single disk file. The API is designed for convenience and ease of use.
Applications that link against SQLite can enjoy the power and
flexibility of an SQL database without the administrative hassles of
supporting a separate database server.  Version 2 and version 3 binaries
are named to permit each to be installed on a single host

This package contains static cross-compiled library",应用
mingw64-sqlite,应用, MinGW Windows port of sqlite embeddable SQL database engine," SQLite is a C library that implements an SQL database engine. A large
subset of SQL92 is supported. A complete database is stored in a
single disk file. The API is designed for convenience and ease of use.
Applications that link against SQLite can enjoy the power and
flexibility of an SQL database without the administrative hassles of
supporting a separate database server.  Version 2 and version 3 binaries
are named to permit each to be installed on a single host

This package contains cross-compiled libraries and development tools
for Windows.",应用
mingw32-termcap,应用, MinGW terminal feature database," This is the GNU termcap library -- a library of C functions that
enable programs to send control strings to terminals in a way
independent of the terminal type.  The GNU termcap library does not
place an arbitrary limit on the size of termcap entries, unlike most
other termcap libraries.

This package contains libraries and development tools for the MinGW
cross-compiled version.",应用
mingw64-termcap,应用, MinGW terminal feature database," This is the GNU termcap library -- a library of C functions that
enable programs to send control strings to terminals in a way
independent of the terminal type.  The GNU termcap library does not
place an arbitrary limit on the size of termcap entries, unlike most
other termcap libraries.

This package contains libraries and development tools for the MinGW
cross-compiled version.",应用
mingw32-win-iconv-static,应用, Static version of the MinGW Windows Iconv library, Static version of the MinGW Windows Iconv library.,应用
mingw64-win-iconv,应用, MinGW Windows Iconv library, MinGW Windows Iconv library,应用
mingw32-winpthreads,应用, MinGW pthread library for the win32 target," The POSIX 1003.1-2001 standard defines an application programming
interface (API) for writing multithreaded applications. This interface
is known more commonly as pthreads. A good number of modern operating
systems include a threading library of some kind: Solaris (UI)
threads, Win32 threads, DCE threads, DECthreads, or any of the draft
revisions of the pthreads standard. The trend is that most of these
systems are slowly adopting the pthreads standard API, with
application developers following suit to reduce porting woes.

Win32 does not, and is unlikely to ever, support pthreads
natively. This project seeks to provide a freely available and
high-quality solution to this problem.",应用
mingw32-winpthreads-static,应用, Static version of the MinGW Windows pthreads library, Static version of the MinGW Windows pthreads library.,应用
mingw64-winpthreads,应用, MinGW pthread library for the win64 target," The POSIX 1003.1-2001 standard defines an application programming
interface (API) for writing multithreaded applications. This interface
is known more commonly as pthreads. A good number of modern operating
systems include a threading library of some kind: Solaris (UI)
threads, Win32 threads, DCE threads, DECthreads, or any of the draft
revisions of the pthreads standard. The trend is that most of these
systems are slowly adopting the pthreads standard API, with
application developers following suit to reduce porting woes.

Win32 does not, and is unlikely to ever, support pthreads
natively. This project seeks to provide a freely available and
high-quality solution to this problem.",应用
mingw32-zlib,应用, MinGW Windows zlib compression library for the win32 target, MinGW Windows zlib compression library for the win32 target.,应用
mingw32-zlib-static,应用, Static libraries for mingw32-zlib development., The mingw32-zlib-static package contains static library for mingw32-zlib development.,应用
mingw64-zlib,应用, MinGW Windows zlib compression library for the win64 target, MinGW Windows zlib compression library for the win64 target.,应用
mingw64-zlib-static,应用, Static libraries for mingw64-zlib development, The mingw64-zlib-static package contains static library for mingw64-zlib development.,应用
minicom,应用,A text-based modem control and terminal emulation program ,"Minicom is a simple text-based modem control and terminal emulation
program somewhat similar to MSDOS Telix. Minicom includes a dialing
directory, full ANSI and VT100 emulation, an (external) scripting
language, and other features. ",系统
minizip1.2,应用, Library for manipulation with .zip archives," Minizip is a library for manipulation with files from .zip archives.
This package contains the old minizip API, as bundled with zlib.",系统
mksh,应用,MirBSD enhanced version of the Korn Shell ,"mksh is the MirBSD enhanced version of the Public Domain Korn shell (pdksh),
a bourne-compatible shell which is largely similar to the original AT&T Korn
shell. It includes bug fixes and feature improvements in order to produce a
modern, robust shell good for interactive and especially script use, being a
bourne shell replacement, pdksh successor and an alternative to the C shell. ",应用
mockito,应用, A Java mocking framework," Mockito is a mocking framework that tastes really good. It lets you write
beautiful tests with clean & simple API. Mockito doesn't give you hangover
because the tests are very readable and they produce clean verification
errors.",应用
mod_authnz_pam,应用, PAM authorization checker and PAM Basic Authentication provider," mod_authnz_pam is a PAM authorization module, supplementing
authentication done by other modules, for example mod_auth_kerb; it
can also be used as full Basic Authentication provider which runs the
[login, password] authentication through the PAM stack.",系统
mod_http2,应用, module implementing HTTP/2 for Apache 2," The mod_h2 Apache httpd module implements the HTTP2 protocol (h2+h2c) on
top of libnghttp2 for httpd 2.4 servers.",应用
mod_md,应用, Certificate provisioning using ACME for the Apache HTTP Server," This module manages common properties of domains for one or more
virtual hosts. Specifically it can use the ACME protocol to automate
certificate provisioning.  Certificates will be configured for managed
domains and their virtual hosts automatically, including at renewal.",应用
mod_security,应用, Security module for the Apache HTTP Server," ModSecurity is an open source intrusion detection and prevention engine
for web applications. It operates embedded into the web server, acting
as a powerful umbrella - shielding web applications from attacks.",应用
python3-mod_wsgi,应用, A WSGI interface for Python web applications in Apache," The mod_wsgi adapter is an Apache module that provides a WSGI compliant
interface for hosting Python based web applications within Apache. The
adapter is written completely in C code against the Apache C runtime and
for hosting WSGI applications within Apache has a lower overhead than using
existing WSGI adapters for mod_python or CGI.",应用
modello-javadoc,应用, Javadoc for modello, API documentation for modello.,应用
ModemManager,应用, Mobile broadband modem management service," The ModemManager service manages WWAN modems and provides a consistent API for
interacting with these devices to client applications.",应用
mojo-parent,应用, Codehaus MOJO parent project pom file, Codehaus MOJO parent project pom file,应用
mokutil,应用,Tool to manage UEFI Secure Boot MoK Keys ,"mokutil provides a tool to manage keys for Secure Boot through the MoK
(""Machine's Own Keys"") mechanism. ",应用
motif-static,应用, Static libraries, This package contains the static Motif libraries.,应用
mousetweaks,应用, Mouse accessibility support for the GNOME desktop," The Mousetweaks package provides mouse accessibility enhancements for
the GNOME desktop, such as performing various clicks without using any
hardware button. The options can be accessed through the Accessibility
tab of the Mouse Preferences of GNOME Control Center or through command-line.",应用
mozjs60,系统, SpiderMonkey JavaScript library," SpiderMonkey is the code-name for Mozilla Firefox's C++ implementation of
JavaScript. It is intended to be embedded in other applications
that provide host environments for JavaScript.",应用
mpg123,应用," Real time MPEG 1.0/2.0/2.5 audio player/decoder for layers 1, 2 and 3"," Real time MPEG 1.0/2.0/2.5 audio player/decoder for layers 1, 2 and 3 (most
commonly MPEG 1.0 layer 3 aka MP3), as well as re-usable decoding and output
libraries.",应用
