name,label,summary,description,predict
libreoffice-langpack-id,应用, Indonesian language pack for LibreOffice, Provides additional Indonesian translations and resources for LibreOffice.,应用
libreoffice-langpack-it,应用, Italian language pack for LibreOffice, Provides additional Italian translations and resources for LibreOffice.,应用
libreoffice-langpack-kn,应用, Kannada language pack for LibreOffice, Provides additional Kannada translations and resources for LibreOffice.,应用
libreoffice-langpack-lt,应用, Lithuanian language pack for LibreOffice, Provides additional Lithuanian translations and resources for LibreOffice.,应用
libreoffice-langpack-nr,应用, Southern language pack for LibreOffice, Provides additional Southern translations and resources for LibreOffice.,应用
libreoffice-langpack-si,应用, Sinhalese language pack for LibreOffice, Provides additional Sinhalese translations and resources for LibreOffice.,应用
libreoffice-langpack-sl,应用, Slovenian language pack for LibreOffice, Provides additional Slovenian translations and resources for LibreOffice.,应用
libreoffice-langpack-ss,应用, Swati language pack for LibreOffice, Provides additional Swati translations and resources for LibreOffice.,应用
libreoffice-langpack-th,应用, Thai language pack for LibreOffice, Provides additional Thai translations and resources for LibreOffice.,应用
libreoffice-langpack-tr,应用, Turkish language pack for LibreOffice, Provides additional Turkish translations and resources for LibreOffice.,应用
libreoffice-langpack-ts,应用, Tsonga language pack for LibreOffice, Provides additional Tsonga translations and resources for LibreOffice.,应用
libreoffice-langpack-uk,应用, Ukrainian language pack for LibreOffice, Provides additional Ukrainian translations and resources for LibreOffice.,应用
libreoffice-langpack-xh,应用, Xhosa language pack for LibreOffice, Provides additional Xhosa translations and resources for LibreOffice.,应用
libreoffice-langpack-zh-Hant,应用, Traditional language pack for LibreOffice, Provides additional Traditional translations and resources for LibreOffice.,应用
libreoffice-langpack-zu,应用, Zulu language pack for LibreOffice, Provides additional Zulu translations and resources for LibreOffice.,应用
libreoffice-opensymbol-fonts,应用, LibreOffice dingbats font," A dingbats font, OpenSymbol, suitable for use by LibreOffice for bullets and
mathematical symbols.",其它
libreoffice-pyuno,应用, Python support for LibreOffice," Python bindings for the LibreOffice UNO component model. Allows scripts both
external to LibreOffice and within the internal LibreOffice scripting framework
to be written in python.",应用
libreoffice-ure-common,应用, Common UNO Runtime Environment, Arch-independent part of libreoffice-ure.,应用
libreoffice-wiki-publisher,应用, Create Wiki articles on MediaWiki servers with LibreOffice," The Wiki Publisher enables you to create Wiki articles on MediaWiki servers
without having to know the syntax of the MediaWiki markup language. Publish
your new and existing documents transparently with writer to a wiki page.",应用
libreoffice-x11,应用, LibreOffice generic X11 support plug-in, A plug-in for LibreOffice that enables generic X11 support.,应用
libreoffice-xsltfilter,应用, Optional xsltfilter module for LibreOffice," The xsltfilter module for LibreOffice, provides additional docbook and
xhtml export transforms. Install this to enable docbook export.",应用
libreoffice-voikko,应用, Finnish spellchecker and hyphenator extension for LibreOffice," This package contains a Finnish spell-checking and hyphenation component for
LibreOffice. The actual spell-checking and hyphenation functionality is
provided by the Voikko library.",应用
libreport,应用, Generic library for reporting various problems," Libraries providing API for reporting different problems in applications
to different bug targets like Bugzilla, ftp, trac, etc...",应用
libreport-newt,应用, libreport's newt interface," This package contains a simple newt application for reporting
bugs",应用
libreport-plugin-kerneloops,应用, libreport's kerneloops reporter plugin," This package contains plugin which sends kernel crash information to specified
server, usually to kerneloops.org.",应用
libreport-plugin-logger,应用, libreport's logger reporter plugin, The simple reporter plugin which writes a report to a specified file.,应用
libreport-plugin-reportuploader,应用, libreport's reportuploader plugin, Plugin to report bugs into anonymous FTP site associated with ticketing system.,应用
libreport-plugin-ureport,应用, libreport's micro report plugin, Uploads micro-report to abrt server,应用
libreport-rhel-anaconda-bugzilla,应用, Default configuration for reporting anaconda bugs to Red Hat Bugzilla," Default configuration for reporting Anaconda problems to Red Hat Bugzilla used
to easily configure the reporting process for Red Hat systems. Just install this
package and you're done.",应用
librevenge,应用, A base library for writing document import filters," librevenge is a base library for writing document import filters. It has
interfaces for text documents, vector graphics, spreadsheets and
presentations.",应用
librevenge-gdb,应用, gdb pretty printers for librevenge," The librevenge-devel package contains gdb pretty printers that help with
debugging applications that use librevenge.",应用
librhsm,应用,Red Hat Subscription Manager library ,Red Hat Subscription Manager library. ,应用
librsvg2,应用, An SVG library based on cairo, An SVG library based on cairo.,应用
libsamplerate,应用, Sample rate conversion library for audio data," Secret Rabbit Code is a sample rate converter for audio. It is capable
of arbitrary and time varying conversions. It can downsample by a
factor of 12 and upsample by the same factor. The ratio of input and
output sample rates can be a real number. The conversion ratio can
also vary with time for speeding up and slowing down effects.",系统
libselinux-python,核心, SELinux python bindings for libselinux," The libselinux-python package contains the python bindings for developing
SELinux applications.",系统
libselinux-static,核心, Static libraries used to build SELinux," The libselinux-static package contains the static libraries
needed for developing SELinux applications.",应用
libsepol-static,系统, static libraries used to build policy manipulation tools," The libsepol-static package contains the static libraries and header files
needed for developing applications that manipulate binary policies.",系统
libsmbios,系统, Libsmbios C/C++ shared libraries," Libsmbios is a library and utilities that can be used by client programs to get
information from standard BIOS tables, such as the SMBIOS table.

This package provides the C-based libsmbios library, with a C interface.",系统
python3-solv,系统,Python bindings for the libsolv library ,"Python bindings for the libsolv library.

Python 3 version. ",系统
libspectre,应用, A library for rendering PostScript(TM) documents," libspectre is a small library for rendering PostScript(TM) documents.
It provides a convenient easy to use API for handling and rendering
PostScript documents.",应用
libstemmer,应用, C stemming algorithm library," Snowball stemming algorithms for use in Information Retrieval Snowball
provides access to efficient algorithms for calculating a ""stemmed""
form of a word.  This is a form with most of the common morphological
endings removed; hopefully representing a common linguistic base form.
This is most useful in building search engines and information
retrieval software; for example, a search with stemming enabled should
be able to find a document containing ""cycling"" given the query
""cycles"".

Snowball provides algorithms for several (mainly European) languages.
It also provides access to the classic Porter stemming algorithm for
English: although this has been superseded by an improved algorithm,
the original algorithm may be of interest to information retrieval
researchers wishing to reproduce results of earlier experiments.",应用
libstoragemgmt-hpsa-plugin,应用, Files for HP SmartArray support for libstoragemgmt," The libstoragemgmt-hpsa-plugin package contains the plugin for HP
SmartArray storage management via hpssacli.",应用
libstoragemgmt-smis-plugin,应用,Files for SMI-S generic array support for libstoragemgmt ,"The libstoragemgmt-smis-plugin package contains plug-in for generic SMI-S array
support. ",应用
python3-libstoragemgmt,应用, Python 3 client libraries and plug-in support for libstoragemgmt," This contains python 3 client libraries as well as python framework
support and open source plug-ins written in python 3.",应用
libsvm-svm-toy-qt,应用, QT version of svm-toy (libsvm demonstration program)," svm-toy is a libsvm demonstration program which has a qt-GUI to
display the derived separating hyperplane.",应用
libtalloc,应用, The talloc library, A library that implements a hierarchical allocator with destructors.,应用
libtar,应用, Tar file manipulation API," libtar is a C library for manipulating tar archives. It supports both
the strict POSIX tar format and many of the commonly-used GNU
extensions.",应用
libtdb,应用, The tdb library, A library that implements a trivial database.,应用
python3-tdb,应用, Python3 bindings for the Tdb library, Python3 bindings for libtdb,系统
network-scripts-team,应用,libteam legacy network service support ,"This provides the ifup and ifdown scripts for libteam use with the legacy
network service. ",系统
libthai,应用, Thai language support routines," LibThai is a set of Thai language support routines aimed to ease
developers' tasks to incorporate Thai language support in their applications.
It includes important Thai-specific functions e.g. word breaking, input and
output methods as well as basic character and string supports.",应用
libtheora,应用, Theora Video Compression Codec," Theora is Xiph.Org's first publicly released video codec, intended
for use within the Ogg's project's Ogg multimedia streaming system.
Theora is derived directly from On2's VP3 codec; Currently the two are
nearly identical, varying only in encapsulating decoder tables in the
bitstream headers, but Theora will make use of this extra freedom
in the future to improve over what is possible with VP3.",应用
libtimezonemap,应用, Time zone map widget for Gtk+," libtimezonemap is a time zone map widget for Gtk+. The widget displays a world
map with a highlighted region representing the selected time zone, and the
location can be changed by clicking on the map.

This library is a fork of the of the code from gnome-control-center's datetime
panel, which was itself a fork of Ubiquity's timezone map.",应用
libtirpc,系统,Transport Independent RPC Library ,"This package contains SunLib's implementation of transport-independent
RPC (TI-RPC) documentation.  This library forms a piece of the base of
Open Network Computing (ONC), and is derived directly from the
Solaris 2.3 source.

TI-RPC is an enhanced version of TS-RPC that requires the UNIX System V
Transport Layer Interface (TLI) or an equivalent X/Open Transport Interface
(XTI).  TI-RPC is on-the-wire compatible with the TS-RPC, which is supported
by almost 70 vendors on all major operating systems.  TS-RPC source code
(RPCSRC 4.0) remains available from several internet sites. ",系统
libtool,系统, The GNU Portable Library Tool," GNU Libtool is a set of shell scripts which automatically configure UNIX and
UNIX-like systems to generically build shared libraries. Libtool provides a
consistent, portable interface which simplifies the process of using shared
libraries.

If you are developing programs which will use shared libraries, but do not use
the rest of the GNU Autotools (such as GNU Autoconf and GNU Automake), you
should install the libtool package.

The libtool package also includes all files needed to integrate the GNU
Portable Library Tool (libtool) and the GNU Libtool Dynamic Module Loader
(ltdl) into a package built using the GNU Autotools (including GNU Autoconf
and GNU Automake).",应用
libtool-ltdl,系统,Runtime libraries for GNU Libtool Dynamic Module Loader ,"The libtool-ltdl package contains the GNU Libtool Dynamic Module Loader, a
library that provides a consistent, portable interface which simplifies the
process of using dynamic modules.

These runtime libraries are needed by programs that link directly to the
system-installed ltdl libraries; they are not needed by software built using
the rest of the GNU Autotools (including GNU Autoconf and GNU Automake). ",应用
libuninameslist,应用, A library providing Unicode character names and annotations," libuninameslist provides applications with access to Unicode name and
annotation data from the official Unicode Character Database.",应用
libunistring,应用,GNU Unicode string library ,"This portable C library implements Unicode string types in three flavours:
(UTF-8, UTF-16, UTF-32), together with functions for character processing
(names, classifications, properties) and functions for string processing
(iteration, formatted output, width, word breaks, line breaks, normalization,
case folding and regular expressions). ",系统
libupnp,系统, Universal Plug and Play (UPnP) SDK," The Universal Plug and Play (UPnP) SDK for Linux provides
support for building UPnP-compliant control points, devices,
and bridges on Linux.",系统
libusbx,系统, Library for accessing USB devices," This package provides a way for applications to access USB devices.

Libusbx is a fork of the original libusb, which is a fully API and ABI
compatible drop in for the libusb-1.0.9 release. The libusbx fork was
started by most of the libusb-1.0 developers, after the original libusb
project did not produce a new release for over 18 months.

Note that this library is not compatible with the original libusb-0.1 series,
if you need libusb-0.1 compatibility install the libusb package.",系统
libuser,应用, A user and group account administration library," The libuser library implements a standardized interface for manipulating
and administering user and group accounts.  The library uses pluggable
back-ends to interface to its data sources.

Sample applications modeled after those included with the shadow password
suite are included.",系统
python3-libuser,应用,Python 3 bindings for the libuser library ,"The python3-libuser package contains the Python bindings for
the libuser library, which provides a Python 3 API for manipulating and
administering user and group accounts. ",系统
libvarlink-util,应用,Varlink command line tools ,The libvarlink-util package contains varlink command line tools. ,应用
libverto,系统, Main loop abstraction library," libverto provides a way for libraries to expose asynchronous interfaces
without having to choose a particular event loop, offloading this
decision to the end application which consumes the library.

If you are packaging an application, not library, based on libverto,
you should depend either on a specific implementation module or you
can depend on the virtual provides 'libverto-module-base'. This will
ensure that you have at least one module installed that provides io,
timeout and signal functionality. Currently glib is the only module
that does not provide these three because it lacks signal. However,
glib will support signal in the future.",系统
libvirt-client,系统, Client side utilities of the libvirt library," The client binaries needed to access the virtualization
capabilities of recent versions of Linux (and other OSes).",系统
libvirt-daemon-driver-interface,系统, Interface driver plugin for the libvirtd daemon," The interface driver plugin for the libvirtd daemon, providing
an implementation of the host network interface APIs.",系统
libvirt-daemon-driver-network,系统, Network driver plugin for the libvirtd daemon," The network driver plugin for the libvirtd daemon, providing
an implementation of the virtual network APIs using the Linux
bridge capabilities.",系统
libvirt-daemon-driver-storage-core,系统, Storage driver plugin including base backends for the libvirtd daemon," The storage driver plugin for the libvirtd daemon, providing
an implementation of the storage APIs using files, local disks, LVM, SCSI,
iSCSI, and multipath storage.",系统
libvirt-daemon-driver-storage-iscsi,系统, Storage driver plugin for iscsi," The storage driver backend adding implementation of the storage APIs for iscsi
volumes using the host iscsi stack.",系统
libvirt-daemon-driver-storage-logical,系统, Storage driver plugin for lvm volumes," The storage driver backend adding implementation of the storage APIs for block
volumes using lvm.",系统
libvirt-daemon-driver-storage-rbd,系统, Storage driver plugin for rbd," The storage driver backend adding implementation of the storage APIs for rbd
volumes using the ceph protocol.",系统
libvirt-daemon-driver-storage-scsi,系统, Storage driver plugin for local scsi devices," The storage driver backend adding implementation of the storage APIs for scsi
host devices.",系统
libvirt-docs,系统, API reference and website documentation," Includes the API reference for the libvirt C library, and a complete
copy of the libvirt.org website documentation.",系统
libvirt-lock-sanlock,系统, Sanlock lock manager plugin for QEMU driver," Includes the Sanlock lock manager plugin for the QEMU
driver",系统
python3-libvirt,系统, The libvirt virtualization API python3 binding," The python3-libvirt package contains a module that permits applications
written in the Python 3.x programming language to use the interface
supplied by the libvirt library to use the virtualization capabilities
of recent versions of Linux (and other OSes).",系统
libvisual,应用, Abstraction library for audio visualisation plugins," Libvisual is an abstraction library that comes between applications and
audio visualisation plugins.

Often when it comes to audio visualisation plugins or programs that create
visuals they do depend on a player or something else, basically there is no
general framework that enable application developers to easy access cool
audio visualisation plugins. Libvisual wants to change this by providing
an interface towards plugins and applications, through this easy to use
interface applications can easily access plugins and since the drawing is
done by the application it also enables the developer to draw the visual
anywhere he wants.",应用
voikko-tools,应用, Test tools for libvoikko," This package contains voikkospell and voikkohyphenate, small command line
tools for testing libvoikko. These tools may also be useful for shell
scripts.",应用
libvorbis,应用, The Vorbis General Audio Compression Codec," Ogg Vorbis is a fully open, non-proprietary, patent- and royalty-free,
general-purpose compressed audio format for audio and music at fixed
and variable bitrates.

The libvorbis package contains runtime libraries for use in programs
that support Ogg Vorbis.",应用
libvorbis-devel-docs,应用, Documentation for developing Vorbis applications, Documentation for developing applications with libvorbis.,应用
libwacom,应用, Tablet Information Client Library," libwacom is a library that provides information about Wacom tablets and
tools. This information can then be used by drivers or applications to tweak
the UI or general settings to match the physical tablet.",应用
libwacom-data,应用, Tablet Information Client Library Library Data Files, Tablet information client library library data files.,应用
libwpd,应用, A library for import of WordPerfect documents, libwpd is a library for import of WordPerfect documents.,应用
libwps,应用, A library for import of Microsoft Works documents," libwps is a library for import of Microsoft Works text documents,
spreadsheets and (in a limited way) databases. Full list of supported
formats is available at
https://sourceforge.net/p/libwps/wiki/Home/#recognized-formats .",应用
libX11,应用, Core X11 protocol client library, Core X11 protocol client library.,应用
libX11-xcb,应用, XCB interop for libX11, libX11/libxcb interoperability library,应用
libXdamage,应用, X Damage extension library, X.Org X11 libXdamage runtime library.,应用
libxmlb,应用, Library for querying compressed XML metadata," XML is slow to parse and strings inside the document cannot be memory mapped as
they do not have a trailing NUL char. The libxmlb library takes XML source, and
converts it to a structured binary representation with a deduplicated string
table -- where the strings have the NULs included.

This allows an application to mmap the binary XML file, do an XPath query and
return some strings without actually parsing the entire document. This is all
done using (almost) zero allocations and no actual copying of the binary data.",应用
libXp,应用, X.Org X11 libXp runtime library, X.Org X11 libXp runtime library,应用
libxslt,应用,Library providing the Gnome XSLT engine ,"This C library allows to transform XML files into other XML files
(or HTML, text, ...) using the standard XSLT stylesheet transformation
mechanism. To use it you need to have a version of libxml2 >= 2.6.27
installed. The xsltproc command is a command line interface to the XSLT engine ",应用
libXvMC,应用, X.Org X11 libXvMC runtime library, X.Org X11 libXvMC runtime library,应用
lightdm,应用, A cross-desktop Display Manager," Lightdm is a display manager that:
* Is cross-desktop - supports different desktops
* Supports different display technologies
* Is lightweight - low memory usage and fast performance",应用
lightdm-gtk-greeter-settings,应用, Settings editor for LightDM GTK+ Greeter," Just a small dialog to make it easier for users to modify the settings
of lightdm-gtk-greeter.",系统
iwl135-firmware,其它,Firmware for Intel(R) Centrino Wireless-N 135 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux to support the iwl135 hardware.  Usage of the firmware
is subject to the terms and conditions contained inside the provided
LICENSE file. Please read it carefully. ",其它
iwl4965-firmware,其它,Firmware for Intel庐 PRO/Wireless 4965 A/G/N network adaptors ,"This package contains the firmware required by the iwl4965 driver
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl6000g2b-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 6030 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl6050-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 6050 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
iwl7260-firmware,其它,Firmware for Intel(R) Wireless WiFi Link 726x/8000/9000 Series Adapters ,"This package contains the firmware required by the Intel wireless drivers
for Linux.  Usage of the firmware is subject to the terms and conditions
contained inside the provided LICENSE file. Please read it carefully. ",其它
libertas-sd8787-firmware,其它,Firmware for Marvell Libertas SD 8787 Network Adapter ,Firmware for Marvell Libertas SD 8787 Network Adapter ,其它
libertas-usb8388-firmware,其它,Firmware for Marvell Libertas USB 8388 Network Adapter ,Firmware for Marvell Libertas USB 8388 Network Adapter ,其它
linux-firmware,其它,Firmware files used by the Linux kernel ,"This package includes firmware files required for some devices to
operate. ",系统
linuxptp,系统, PTP implementation for Linux," This software is an implementation of the Precision Time Protocol (PTP)
according to IEEE standard 1588 for Linux. The dual design goals are to provide
a robust implementation of the standard and to use the most relevant and modern
Application Programming Interfaces (API) offered by the Linux kernel.
Supporting legacy APIs and other platforms is not a goal.",系统
lklug-fonts,其它, Fonts for Sinhala language," The lklug-fonts package contains fonts for the display of
Sinhala. The original font for TeX/LaTeX is developed by Yannis
Haralambous and are in GPL. OTF tables are added by Anuradha
Ratnaweera and Harshani Devadithya.",其它
lksctp-tools,系统,User-space access to Linux Kernel SCTP ,"This is the lksctp-tools package for Linux Kernel SCTP (Stream Control
Transmission Protocol) Reference Implementation.

This package is intended to supplement the Linux Kernel SCTP Reference
Implementation now available in the Linux kernel source tree in
versions 2.5.36 and following.  For more information on LKSCTP see the
package documentation README file, section titled ""LKSCTP - Linux
Kernel SCTP.""

This package contains the base run-time library and command-line tools. ",系统
lld,核心, The LLVM Linker, The LLVM project linker.,系统
lld-libs,核心, LLD shared libraries, Shared libraries for LLD.,系统
lldpad,系统,Intel LLDP Agent ,"This package contains the Linux user space daemon and configuration tool for
Intel LLDP Agent with Enhanced Ethernet support for the Data Center. ",应用
llvm-googletest,系统, LLVM's modified googletest sources, LLVM's modified googletest sources.,系统
log4j12,应用, Java logging package," Log4j is a tool to help the programmer output log statements to a
variety of output targets.",应用
lohit-assamese-fonts,其它, Free Assamese font, This package provides a free Assamese TrueType/OpenType font.,其它
lohit-bengali-fonts,其它, Free Bengali script font, This package provides a free Bengali TrueType/OpenType font.,其它
lohit-devanagari-fonts,其它, Free Devanagari Script Font, This package provides a free Devanagari Script TrueType/OpenType font.,其它
lohit-gujarati-fonts,其它, Free Gujarati font, This package provides a free Gujarati truetype/opentype font.,其它
lohit-malayalam-fonts,其它, Free Malayalam font, This package provides a free Malayalam truetype/opentype font.,其它
lohit-marathi-fonts,其它, Free truetype font for Marathi language, This package provides a free Marathi truetype/opentype font.,其它
lohit-telugu-fonts,其它, Free Telugu font, This package provides a free Telugu truetype/opentype font.,其它
composer-cli,系统, A command line tool for use with the lorax-composer API server," A command line tool for use with the lorax-composer API server. Examine recipes,
build images, etc. from the command line.",系统
lorax-lmc-virt,系统, livemedia-creator libvirt dependencies, Additional dependencies required by livemedia-creator when using it with qemu-kvm.,系统
lshw-gui,应用, Graphical hardware lister," Graphical frontend for the hardware lister (lshw) tool. If desired,
hardware information can be saved to file in plain, XML or HTML
format.",应用
lua-srpm-macros,应用, RPM macros for building Lua source packages, RPM macros for building Lua source packages.,系统
lucene-analysis,应用, Lucene Common Analyzers, Lucene Common Analyzers.,应用
lucene-analyzers-smartcn,应用, Smart Chinese Analyzer, Lucene Smart Chinese Analyzer.,应用
libluksmeta,应用, Library for storing small metadata in the LUKSv1 header," LUKSMeta is a C library for storing small portions of metadata in the LUKSv1
header for use before unlocking the volume.",应用
lvm2-dbusd,系统,LVM2 D-Bus daemon ,"
Daemon for access to LVM2 functionality through a D-Bus interface. ",系统
lvm2-libs,系统, Shared libraries for lvm2, This package contains shared lvm2 libraries for applications.,系统
lvm2-lockd,系统,LVM locking daemon ,"
LVM commands use lvmlockd to coordinate access to shared storage. ",应用
lynx,应用, A text-based Web browser," Lynx is a text-based Web browser. Lynx does not display any images,
but it does support frames, tables, and most other HTML tags. One
advantage Lynx has over graphical browsers is speed; Lynx starts and
exits quickly and swiftly displays web pages.",应用
lz4,核心,Extremely fast compression algorithm ,"LZ4 is an extremely fast loss-less compression algorithm, providing compression
speed at 400 MB/s per core, scalable with multi-core CPU. It also features
an extremely fast decoder, with speed in multiple GB/s per core, typically
reaching RAM speed limits on multi-core systems. ",应用
lz4-java,应用, LZ4 compression for Java," LZ4 compression for Java, based on Yann Collet's work.
This library provides access to two compression methods
that both generate a valid LZ4 stream:

* fast scan (LZ4):
    掳 low memory footprint (~ 16 KB),
    掳 very fast (fast scan with skipping heuristics in case the
      input looks incompressible),
    掳 reasonable compression ratio (depending on the
      redundancy of the input).
* high compression (LZ4 HC):
    掳 medium memory footprint (~ 256 KB),
    掳 rather slow (~ 10 times slower than LZ4),
    掳 good compression ratio (depending on the size and
      the redundancy of the input).

The streams produced by those 2 compression algorithms use the
same compression format, are very fast to decompress and can be
decompressed by the same decompressor instance.",应用
m17n-lib,应用, Multilingual text library," m17n-lib is a multilingual text library used primarily to allow
the input of many languages with the input table maps from m17n-db.

The package provides the core and input method backend libraries.",应用
madan-fonts,其它, Font for Nepali language," This package provides the Madan font for Nepali made by the
Madan Puraskar Pustakalaya project.",其它
mailx,应用, Enhanced implementation of the mailx command," Mailx is an enhanced mail command, which provides the functionality
of the POSIX mailx command, as well as SysV mail and Berkeley Mail
(from which it is derived).

Additionally to the POSIX features, mailx can work with Maildir/ e-mail
storage format (as well as mailboxes), supports IMAP, POP3 and SMTP
protocols (including over SSL) to operate with remote hosts, handles mime
types and different charsets. There are a lot of other useful features,
see mailx(1).

And as its ancient analogues, mailx can be used as a mail script language,
both for sending and receiving mail.

Besides the ""mailx"" command, this package provides ""mail"" and ""Mail""
(which should be compatible with its predecessors from the mailx-8.x source),
as well as ""nail"" (the initial name of this project).",应用
libmalaga,应用, Library files for malaga, Library files for malaga.,应用
malaga-suomi-voikko,应用, A description of Finnish morphology written in Malaga (Voikko edition)," A description of Finnish morphology written in Malaga. This package is built
to support the Voikko spellchecker/hyphenator, it doesn't support the Sukija
text indexer.",应用
man-db,应用, Tools for searching and reading man pages," The man-db package includes five tools for browsing man-pages:
man, whatis, apropos, manpath and lexgrog. man formats and displays
manual pages. whatis searches the manual page names. apropos searches the
manual page names and descriptions. manpath determines search path
for manual pages. lexgrog directly reads header information in
manual pages.",应用
man-pages,应用,Linux kernel and C library user-space interface documentation ,A large collection of manual pages from the Linux Documentation Project (LDP). ,系统
mariadb,应用, A very fast and robust SQL database server," MariaDB is a community developed branch of MySQL - a multi-user, multi-threaded
SQL database server. It is a client/server implementation consisting of
a server daemon (mysqld) and many different client programs and libraries.
The base package contains the standard MariaDB/MySQL client programs and
generic MySQL files.",应用
mariadb-errmsg,应用, The error messages files required by server and embedded," The package provides error messages files for the MariaDB daemon and the
embedded server. You will need to install this package to use any of those
MariaDB packages.",应用
mariadb-server,应用, The MariaDB server and related files," MariaDB is a multi-user, multi-threaded SQL database server. It is a
client/server implementation consisting of a server daemon (mysqld)
and many different client programs and libraries. This package contains
the MariaDB server and some accompanying files and directories.
MariaDB is a community developed branch of MySQL.",应用
mariadb-server-galera,应用, The configuration files and scripts for galera replication," MariaDB is a multi-user, multi-threaded SQL database server. It is a
client/server implementation consisting of a server daemon (mysqld)
and many different client programs and libraries. This package contains
the MariaDB server and some accompanying files and directories.
MariaDB is a community developed branch of MySQL.",应用
mariadb-connector-c,应用, The MariaDB Native Client library (C driver)," The MariaDB Native Client library (C driver) is used to connect applications
developed in C/C++ to MariaDB and MySQL databases.",应用
mariadb-connector-odbc,应用, The MariaDB Native Client library (ODBC driver)," MariaDB Connector/ODBC is a standardized, LGPL licensed database driver using
the industry standard Open Database Connectivity (ODBC) API. It supports ODBC
Standard 3.5, can be used as a drop-in replacement for MySQL Connector/ODBC,
and it supports both Unicode and ANSI modes.",应用
marisa,应用, Static and spece-efficient trie data structure library," Matching Algorithm with Recursively Implemented StorAge (MARISA) is a
static and space-efficient trie data structure. And libmarisa is a C++
library to provide an implementation of MARISA. Also, the package of
libmarisa contains a set of command line tools for building and
operating a MARISA-based dictionary.

A MARISA-based dictionary supports not only lookup but also reverse
lookup, common prefix search and predictive search.",应用
maven-openjdk11,应用, OpenJDK 11 binding for Maven, Configures Maven to run with OpenJDK 11.,应用
maven2-javadoc,应用, Javadoc for maven2, Javadoc for maven2.,应用
maven-monitor,应用, Compatibility Maven monitor artifact, Maven monitor artifact,应用
maven-settings,应用, Compatibility Maven settings artifact, Maven settings artifact,应用
maven-artifact-resolver,应用, Maven Artifact Resolution API, Provides a component for plugins to easily resolve project dependencies.,应用
maven-artifact-transfer-javadoc,应用, API documentation for maven-artifact-transfer, This package provides API documentation for maven-artifact-transfer.,应用
maven-common-artifact-filters,应用, Maven Common Artifact Filters," A collection of ready-made filters to control inclusion/exclusion of artifacts
during dependency resolution.",应用
maven-common-artifact-filters-javadoc,应用, Javadoc for maven-common-artifact-filters, This package contains javadoc for maven-common-artifact-filters.,应用
maven-dependency-plugin,应用," Plugin to manipulate, copy and unpack local and remote artifacts"," 
The dependency plugin provides the capability to manipulate
artifacts. It can copy and/or unpack artifacts from local or remote
repositories to a specified location.",应用
maven-dependency-tree-javadoc,应用, Javadoc for maven-dependency-tree, This package contains javadoc for maven-dependency-tree.,应用
maven-doxia,应用, Content generation framework," Doxia is a content generation framework which aims to provide its
users with powerful techniques for generating static and dynamic
content. Doxia can be used to generate static sites in addition to
being incorporated into dynamic content generation systems like blogs,
wikis and content management systems.",应用
maven-doxia-core,应用, Core module for maven-doxia, This package provides Core module for maven-doxia.,应用
maven-doxia-logging-api,应用, Logging-api module for maven-doxia, This package provides Logging-api module for maven-doxia.,应用
maven-doxia-module-latex,应用, Latex module for maven-doxia, This package provides Latex module for maven-doxia.,应用
maven-doxia-module-twiki,应用, TWiki module for maven-doxia, This package provides TWiki module for maven-doxia.,应用
maven-doxia-module-xhtml,应用, XHTML module for maven-doxia, This package provides XHTML module for maven-doxia.,应用
maven-doxia-sitetools,应用, Doxia content generation framework," Doxia is a content generation framework which aims to provide its
users with powerful techniques for generating static and dynamic
content. Doxia can be used to generate static sites in addition to
being incorporated into dynamic content generation systems like blogs,
wikis and content management systems.",应用
maven-doxia-sitetools-javadoc,应用, Javadoc for maven-doxia-sitetools, API documentation for maven-doxia-sitetools.,应用
maven-enforcer-javadoc,应用, Javadoc for maven-enforcer, API documentation for maven-enforcer.,应用
maven-enforcer-rules,应用, Enforcer Rules, This component contains the standard Enforcer Rules.,应用
maven-filtering,应用, Shared component providing resource filtering," These Plexus components have been built from the filtering process/code in
Maven Resources Plugin. The goal is to provide a shared component for all
plugins that needs to filter resources.",应用
maven-filtering-javadoc,应用, Javadoc for maven-filtering, This package contains the API documentation for maven-filtering.,应用
maven-install-plugin-javadoc,应用, Javadoc for maven-install-plugin, API documentation for maven-install-plugin.,应用
maven-jar-plugin-javadoc,应用, Javadoc for maven-jar-plugin, API documentation for maven-jar-plugin.,应用
maven-plugin-bundle,应用, Maven Bundle Plugin," Provides a maven plugin that supports creating an OSGi bundle
from the contents of the compilation classpath along with its
resources and dependencies. Plus a zillion other features.",应用
maven-plugin-testing,应用, Maven Plugin Testing," The Maven Plugin Testing contains the necessary modules
to be able to test Maven Plugins.",应用
maven-plugin-testing-harness,应用, Maven Plugin Testing Mechanism, The Maven Plugin Testing Harness provides mechanisms to manage tests on Mojo.,应用
