name,label,predict,summary,description
motif,工具,库, Run-time libraries and programs," This is the Motif 2.3.4 run-time environment. It includes the
Motif shared libraries, needed to run applications which are dynamically
linked against Motif and the Motif Window Manager mwm."
mpv,工具,库, Movie player playing most video formats and DVDs," Mpv is a movie player based on MPlayer and mplayer2. It supports a wide variety
of video file formats, audio and video codecs, and subtitle types. Special
input URL types are available to read input from a variety of sources other
than disk files. Depending on platform, a variety of different video and audio
output methods are supported."
mpv-libs,工具,服务, Dynamic library for Mpv frontends," This package contains the dynamic library libmpv, which provides access to Mpv."
mtr-gtk,库,工具, GTK+ interface for MTR," MTR combines the functionality of the 'traceroute' and 'ping' programs
in a single network diagnostic tool. The mtr-gtk package provides the
GTK+ interface for MTR.

When MTR is started, it investigates the network connection between the
host MTR runs on and the user-specified destination host. Afterwards it
determines the address of each network hop between the machines and sends
a sequence of ICMP echo requests to each one to determine the quality of
the link to each machine. While doing this, it prints running statistics
about each machine."
mt-st,工具,服务, Tool for controlling tape drives," The mt-st package contains the mt and st tape drive management
programs. Mt (for magnetic tape drives) and st (for SCSI tape devices)
can control rewinding, ejecting, skipping files and blocks and more.

Install mt-st if you need a tool to  manage tape drives."
mtx,工具,库, SCSI media changer control program," The MTX program controls the robotic mechanism in autoloaders and tape
libraries such as the HP SureStore DAT 40x6, Exabyte EZ-17, and
Exabyte 220. This program is also reported to work with a variety of
other tape libraries and autochangers from ADIC, Tandberg/Overland,
Breece Hill, HP, and Seagate.

If you have a backup tape device capable of handling more than one
tape at a time, you should install MTX."
munge-libs,工具,库, Runtime libs for uid * gid authentication across a host cluster, Runtime libraries for using MUNGE.
mysql-libs,库,工具, The shared libraries required for MySQL clients," The mysql-libs package provides the essential shared libraries for any
MySQL client program or interface. You will need to install this package
to use any other MySQL package or any clients that need to connect to a
MySQL server."
mysql-selinux,库,工具, SELinux policy modules for MySQL and MariaDB packages, SELinux policy modules for MySQL and MariaDB packages.
mythes-bg,库,工具, Bulgarian thesaurus, Bulgarian thesaurus.
mythes-ca,库,工具, Catalan thesaurus, Catalan thesaurus.
mythes-cs,库,工具, Czech thesaurus, Czech thesaurus.
mythes-da,库,工具, Danish thesaurus, Danish thesaurus.
mythes-de,库,工具, German thesaurus, German thesaurus.
mythes-el,库,工具, Greek thesaurus, Greek thesaurus.
mythes-en,库,工具, English thesaurus, English thesaurus.
mythes-es,库,工具, Spanish thesaurus, Spanish thesaurus.
mythes-ga,库,工具, Irish thesaurus, Irish thesaurus.
mythes-hu,库,工具, Hungarian thesaurus, Hungarian thesaurus.
mythes-it,库,工具, Italian thesaurus, Italian thesaurus.
mythes-mi,库,工具, Maori thesaurus, Maori thesaurus.
mythes-ne,库,工具, Nepali thesaurus, Nepali thesaurus.
mythes-nl,库,工具, Dutch thesaurus, Dutch thesaurus.
mythes-pl,库,工具, Polish thesaurus, Polish thesaurus.
mythes-ro,库,工具, Romanian thesaurus, Romanian thesaurus.
mythes-ru,库,工具, Russian thesaurus, Russian thesaurus.
mythes-sk,库,工具, Slovak thesaurus, Slovak thesaurus.
mythes-sl,库,工具, Slovenian thesaurus, Slovenian thesaurus.
mythes-sv,库,工具, Swedish thesaurus, Swedish thesaurus.
mythes-uk,库,工具, Ukrainian thesaurus, Ukrainian thesaurus.
nasm,工具,库, A portable x86 assembler which uses Intel-like syntax," NASM is the Netwide Assembler, a free portable assembler for the Intel
80x86 microprocessor series, using primarily the traditional Intel
instruction mnemonics and syntax."
nautilus-extensions,工具,库, Nautilus extensions library, This package provides the libraries used by nautilus extensions.
nautilus-sendto,工具,库, Nautilus context menu for sending files," The nautilus-sendto package provides a Nautilus context menu for
sending files via other desktop applications.  These functions are
implemented as plugins, so nautilus-sendto can be extended with
additional features."
nbdkit-basic-filters,工具,库, Basic filters for nbdkit," This package contains filters for nbdkit which only depend on simple
C libraries: glibc, gnutls.  Other filters for nbdkit with more
complex dependencies are packaged separately.

nbdkit-blocksize-filter    Adjust block size of requests sent to plugins.

nbdkit-cache-filter        Server-side cache.

nbdkit-cacheextents-filter Cache extents.

nbdkit-checkwrite-filter   Check writes match contents of plugin.

nbdkit-cow-filter          Copy-on-write overlay for read-only plugins.

nbdkit-ddrescue-filter     Filter for serving from ddrescue dump.

nbdkit-delay-filter        Inject read and write delays.

nbdkit-error-filter        Inject errors.

nbdkit-exitlast-filter     Exit on last client connection.

nbdkit-exitwhen-filter     Exit gracefully when an event occurs.

nbdkit-exportname-filter   Adjust export names between client and plugin.

nbdkit-extentlist-filter   Place extent list over a plugin.

nbdkit-fua-filter          Modify flush behaviour in plugins.

nbdkit-ip-filter           Filter clients by IP address.

nbdkit-limit-filter        Limit nr clients that can connect concurrently.

nbdkit-log-filter          Log all transactions to a file.

nbdkit-nocache-filter      Disable cache requests in the underlying plugin.

nbdkit-noextents-filter    Disable extents in the underlying plugin.

nbdkit-nofilter-filter     Passthrough filter.

nbdkit-noparallel-filter   Serialize requests to the underlying plugin.

nbdkit-nozero-filter       Adjust handling of zero requests by plugins.

nbdkit-offset-filter       Serve an offset and range.

nbdkit-partition-filter    Serve a single partition.

nbdkit-pause-filter        Pause NBD requests.

nbdkit-rate-filter         Limit bandwidth by connection or server.

nbdkit-readahead-filter    Prefetch data when reading sequentially.

nbdkit-retry-filter        Reopen connection on error.

nbdkit-stats-filter        Display statistics about operations.

nbdkit-swab-filter         Filter for swapping byte order.

nbdkit-tls-fallback-filter TLS protection filter.

nbdkit-truncate-filter     Truncate, expand, round up or round down size."
nbdkit-ssh-plugin,工具,库, SSH plugin for nbdkit, This package contains SSH support for nbdkit.
nbdkit-tar-filter,工具,库, Tar archive filter for nbdkit, This package is a tar archive filter for nbdkit.
ncurses-base,库,工具, Descriptions of common terminals," This package contains descriptions of common terminals. Other terminal
descriptions are included in the ncurses-term package."
ncurses-libs,库,工具, Ncurses libraries," The curses library routines are a terminal-independent method of
updating character screens with reasonable optimization.  The ncurses
(new curses) library is a freely distributable replacement for the
discontinued 4.4 BSD classic curses library.

This package contains the ncurses libraries."
ncurses-term,库,工具,Terminal descriptions ,"This package contains additional terminal descriptions not found in
the ncurses-base package. "
daxctl-libs,工具,库," Management library for ""Device DAX"" devices"," Device DAX is a facility for establishing DAX mappings of performance /
feature-differentiated memory. daxctl-libs provides an enumeration /
control API for these devices."
ndctl,工具,库,"Manage ""libnvdimm"" subsystem devices (Non-volatile Memory) ","Utility library for managing the ""libnvdimm"" subsystem.  The ""libnvdimm""
subsystem defines a kernel device model and control message interface for
platform NVDIMM resources like those defined by the ACPI 6+ NFIT (NVDIMM
Firmware Interface Table). "
nerdctl,工具,服务, Docker-compatible CLI for containerd, nerdctl is a Docker-compatible CLI for containerd.
netcf,库,服务, Cross-platform network configuration library," Netcf is a library used to modify the network configuration of a
system. Network configurations are expressed in a platform-independent
XML format, which netcf translates into changes to the system's
'native' network configuration files."
netpbm-progs,工具,库, Tools for manipulating graphics files in netpbm supported formats," The netpbm-progs package contains a group of scripts for manipulating the
graphics files in formats which are supported by the netpbm libraries.  For
example, netpbm-progs includes the rasttopnm script, which will convert a
Sun rasterfile into a portable anymap.  Netpbm-progs contains many other
scripts for converting from one graphics file format to another.

If you need to use these conversion scripts, you should install
netpbm-progs.  You'll also need to install the netpbm package."
net-snmp,库,工具, A collection of SNMP protocol tools and libraries," SNMP (Simple Network Management Protocol) is a protocol used for
network management. The NET-SNMP project includes various SNMP tools:
an extensible agent, an SNMP library, tools for requesting or setting
information from SNMP agents, tools for generating and handling SNMP
traps, a version of the netstat command which uses SNMP, and a Tk/Perl
mib browser. This package contains the snmpd and snmptrapd daemons,
documentation, etc.

You will probably also want to install the net-snmp-utils package,
which contains NET-SNMP utilities."
NetworkManager-libnm,服务,库, Libraries for adding NetworkManager support to applications.," This package contains the libraries that make it easier to use some
NetworkManager functionality from applications."
network-manager-applet,工具,服务, A network control and status applet for NetworkManager," This package contains a network control and status notification area applet
for use with NetworkManager."
nfs-utils,工具,服务,NFS utilities and supporting clients and daemons for the kernel NFS server ,"The nfs-utils package provides various utilities for use with NFS
clients and servers. "
python3-nftables,库,工具, Python module providing an interface to libnftables, The nftables python module provides an interface to libnftables via ctypes.
nghttp2,库,服务," Experimental HTTP/2 client, server and proxy"," This package contains the HTTP/2 client, server and proxy programs."
nginx-mod-http-image-filter,服务,工具, Nginx HTTP image filter module, Nginx HTTP image filter module.
nginx-mod-http-xslt-filter,服务,工具, Nginx XSLT module, Nginx XSLT module.
ninja-build,工具,库, A small build system with a focus on speed," Ninja is a small build system with a focus on speed. It differs from other
build systems in two major respects: it is designed to have its input files
generated by a higher-level build system, and it is designed to run builds as
fast as possible."
nispor,库,工具, API for network status querying, Unified interface for Linux network state querying.
python3-nispor,库,工具, API for network status querying," 
This package contains python3 binding of nispor."
nkf,库,工具, A Kanji code conversion filter," Nkf is a Kanji code converter for terminals, hosts, and networks. Nkf
converts input Kanji code to 7-bit JIS, MS-kanji (shifted-JIS) or
EUC."
nmstate,库,工具, Declarative network manager API," Nmstate is a library with an accompanying command line tool that manages host
networking settings in a declarative manner and aimed to satisfy enterprise
needs to manage host networking through a northbound declarative API and multi
provider support on the southbound."
nodejs,库,服务, JavaScript runtime," Node.js is a platform built on Chrome's JavaScript runtime
for easily building fast, scalable network applications.
Node.js uses an event-driven, non-blocking I/O model that
makes it lightweight and efficient, perfect for data-intensive
real-time applications that run across distributed devices."
npm,工具,服务, Node.js Package Manager," npm is a package manager for node.js. You can use it to install and publish
your node programs. It manages dependencies and does other cool stuff."
nss,库,工具, Network Security Services," Network Security Services (NSS) is a set of libraries designed to
support cross-platform development of security-enabled client and
server applications. Applications built with NSS can support SSL v2
and v3, TLS, PKCS #5, PKCS #7, PKCS #11, PKCS #12, S/MIME, X.509
v3 certificates, and other security standards."
nss-softokn,库,工具, Network Security Services Softoken Module, Network Security Services Softoken Cryptographic Module
nss-util,库,工具, Network Security Services Utilities Library, Utilities for Network Security Services and the Softoken module
nss_wrapper,工具,库," A wrapper for the user, group and hosts NSS API"," There are projects which provide daemons needing to be able to create, modify
and delete Unix users. Or just switch user ids to interact with the system e.g.
a user space file server. To be able to test that you need the privilege to
modify the passwd and groups file. With nss_wrapper it is possible to define
your own passwd and groups file which will be used by software to act correctly
while under test.

If you have a client and server under test they normally use functions to
resolve network names to addresses (dns) or vice versa. The nss_wrappers allow
you to create a hosts file to setup name resolution for the addresses you use
with socket_wrapper.

To use it set the following environment variables:

LD_PRELOAD=libuid_wrapper.so
NSS_WRAPPER_PASSWD=/path/to/passwd
NSS_WRAPPER_GROUP=/path/to/group
NSS_WRAPPER_HOSTS=/path/to/host

This package doesn't have a devel package cause this project is for
development/testing."
ntfs-3g,服务,库, Linux NTFS userspace driver," NTFS-3G is a stable, open source, GPL licensed, POSIX, read/write NTFS
driver for Linux and many other operating systems. It provides safe
handling of the Windows XP, Windows Server 2003, Windows 2000, Windows
Vista, Windows Server 2008 and Windows 7 NTFS file systems. NTFS-3G can
create, remove, rename, move files, directories, hard links, and streams;
it can read and write normal and transparently compressed files, including
streams and sparse files; it can handle special files like symbolic links,
devices, and FIFOs, ACL, extended attributes; moreover it provides full
file access right and ownership support."
ntfsprogs,工具,库, NTFS filesystem libraries and utilities," The ntfsprogs package currently consists of a library and utilities such as
mkntfs, ntfscat, ntfsls, ntfsresize, and ntfsundelete (for a full list of
included utilities see man 8 ntfsprogs after installation)."
numactl,工具,库,Library for tuning for Non Uniform Memory Access machines ,"Simple NUMA policy support. It consists of a numactl program to run
other programs with a specific NUMA policy. "
nvmetcli,工具,服务,An adminstration shell for NVMe storage targets ,"This package contains the command line interface to the NVMe over Fabrics
nvmet in the Linux kernel.  It allows configuring the nvmet interactively
as well as saving / restoring the configuration to / from a json file. "
nydus-rs,服务,库, Nydus image service," Nydus - the Dragonfly image service, providing fast, secure and easy access to container images."
nydus-snapshotter,服务,工具, A containerd snapshotter with data deduplication and lazy loading, Nydus Snapshotter - A containerd snapshotter with data deduplication and lazy loading
objectweb-asm,库,工具, Java bytecode manipulation and analysis framework," ASM is an all purpose Java bytecode manipulation and analysis
framework.  It can be used to modify existing classes or dynamically
generate classes, directly in binary form.  Provided common
transformations and analysis algorithms allow to easily assemble
custom complex transformations and code analysis tools."
ocaml,库,工具, OCaml compiler and programming environment," OCaml is a high-level, strongly-typed, functional and object-oriented
programming language from the ML family of languages.

This package comprises two batch compilers (a fast bytecode compiler
and an optimizing native-code compiler), an interactive toplevel system,
parsing tools (Lex,Yacc), a replay debugger, a documentation generator,
and a comprehensive library."
ocaml-ocamldoc,库,工具, Documentation generator for OCaml, Documentation generator for OCaml.
ocaml-findlib,库,工具, Objective CAML package manager and build helper, Objective CAML package manager and build helper.
ocaml-ocamlbuild,库,工具, Build tool for OCaml libraries and programs, OCamlbuild is a build tool for building OCaml libraries and programs.
ocaml-srpm-macros,库,工具, OCaml architecture macros," This package contains macros needed by RPM in order to build
SRPMS.  It does not pull in any other OCaml dependencies."
oceanbase-ce,服务,库, OceanBase CE is a distributed relational database, OceanBase CE is a distributed relational database
oceanbase-ce-libs,服务,库, OceanBase CE is a distributed relational database, OceanBase CE is a distributed relational database
oci-seccomp-bpf-hook,库,工具, OCI Hook to generate seccomp json files based on EBF syscalls used by container," OCI Hook to generate seccomp json files based on EBF syscalls used by container
oci-seccomp-bpf-hook provides a library for applications looking to use
the Container Pod concept popularized by Kubernetes."
onboard,工具,服务, On-screen keyboard for TabletPC and mobility impaired users (Xorg only)," Onboard is an onscreen keyboard useful for everybody that cannot use a
hardware keyboard; for example TabletPC users, mobility impaired users...

It has been designed with simplicity in mind and can be used right away
without the need of any configuration, as it can read the keyboard layout
from the X server."
onboard-data,工具,库, Data for Onboard, Data for Onboard.
ongres-scram-client,工具,库, Client for ongres-scram, This package contains the client for ongres-scram
opa-fm,工具,服务,Intel Omni-Path Fabric Management Software ,"opa-fm contains Intel Omni-Path fabric management applications. This
includes: the Subnet Manager, Baseboard Manager, Performance Manager,
Fabric Executive, and some fabric management tools. "
openblas-srpm-macros,库,工具, OpenBLAS architecture macros, OpenBLAS architecture macros.
openbox-kde,工具,服务, KDE integration for openbox," The openbox-kde package contains the files needed for using openbox inside a
KDE session."
opencryptoki-libs,库,服务, The run-time libraries for opencryptoki package," Opencryptoki implements the PKCS#11 specification v2.20 for a set of
cryptographic hardware, such as IBM 4764 and 4765 crypto cards, and the
Trusted Platform Module (TPM) chip. Opencryptoki also brings a software
token implementation that can be used without any cryptographic
hardware.
This package contains the PKCS#11 library implementation, and requires
at least one token implementation (packaged separately) to be fully
functional."
opencryptoki-swtok,库,服务,The software token implementation for opencryptoki ,"Opencryptoki implements the PKCS#11 specification v2.20 for a set of
cryptographic hardware, such as IBM 4764 and 4765 crypto cards, and the
Trusted Platform Module (TPM) chip. Opencryptoki also brings a software
token implementation that can be used without any cryptographic
hardware.
This package brings the software token implementation to use opencryptoki
without any specific cryptographic hardware. "
openhpi,库,工具,Hardware Platform Interface library and tools ,"OpenHPI is an open source project created with the intent of providing an
implementation of the SA Forum's Hardware Platform Interface (HPI). HPI
provides an abstracted interface to managing computer hardware, typically for
chassis and rack based servers. HPI includes resource modeling; access to and
control over sensor, control, watchdog, and inventory data associated with
resources; abstracted System Event Log interfaces; hardware events and alerts;
and a managed hot swap interface.

OpenHPI provides a modular mechanism for adding new hardware and device support
easily. Many plug-ins exist in the OpenHPI source tree to provide access to
various types of hardware. This includes, but is not limited to, IPMI based
servers, Blade Center, and machines which export data via sysfs. "
OpenIPMI,工具,服务, IPMI (Intelligent Platform Management Interface) library and tools," The Open IPMI project aims to develop an open code base to allow access to
platform information using Intelligent Platform Management Interface (IPMI).
This package contains the tools of the OpenIPMI project."
openjpeg2-tools,库,工具, OpenJPEG 2 command line tools," Command line tools for JPEG 2000 file manipulation, using OpenJPEG2:
 * opj2_compress
 * opj2_decompress
 * opj2_dump"
hyphen-cs,工具,库, Czech hyphenation rules, Czech hyphenation rules.
hyphen-lv,工具,库, Latvian hyphenation rules, Latvian hyphenation rules.
opensc,库,工具,Smart card library and applications ,"OpenSC provides a set of libraries and utilities to work with smart cards. Its
main focus is on cards that support cryptographic operations, and facilitate
their use in security applications such as authentication, mail encryption and
digital signatures. OpenSC implements the PKCS#11 API so applications
supporting this API (such as Mozilla Firefox and Thunderbird) can use it. On
the card OpenSC implements the PKCS#15 standard and aims to be compatible with
every software/card that does so, too. "
openscap-engine-sce,库,工具, Script Check Engine plug-in for OpenSCAP," The Script Check Engine is non-standard extension to SCAP protocol. This
engine allows content authors to avoid OVAL language and write their assessment
commands using a scripting language (Bash, Perl, Python, Ruby, ...)."
openscap-python3,库,工具, Python 3 bindings for openscap," The openscap-python3 package contains the bindings so that openscap
libraries can be used by python3."
openscap-scanner,库,服务, OpenSCAP Scanner Tool (oscap)," The openscap-scanner package contains oscap command-line tool. The oscap
is configuration and vulnerability scanner, capable of performing
compliance checking using SCAP content."
openscap-utils,库,工具, OpenSCAP Utilities," The openscap-utils package contains command-line tools build on top
of OpenSCAP library. Historically, openscap-utils included oscap
tool which is now separated to openscap-scanner sub-package."
openssh,服务,工具, An open source implementation of SSH protocol version 2," SSH (Secure SHell) is a program for logging into and executing
commands on a remote machine. SSH is intended to replace rlogin and
rsh, and to provide secure encrypted communications between two
untrusted hosts over an insecure network. X11 connections and
arbitrary TCP/IP ports can also be forwarded over the secure channel.

OpenSSH is OpenBSD's version of the last free version of SSH, bringing
it up to date in terms of security and features.

This package includes the core files necessary for both the OpenSSH
client and server. To make this package useful, you should also
install openssh-clients, openssh-server, or both."
openssh-cavs,服务,库,CAVS tests for FIPS validation ,"This package contains test binaries and scripts to make FIPS validation
easier. Now contains CTR and KDF CAVS test driver. "
openssh-clients,工具,服务,An open source SSH client applications ,"OpenSSH is a free version of SSH (Secure SHell), a program for logging
into and executing commands on a remote machine. This package includes
the clients necessary to make encrypted connections to SSH servers. "
openssh-ldap,服务,工具,A LDAP support for open source SSH server daemon ,"OpenSSH LDAP backend is a way how to distribute the authorized tokens
among the servers in the network. "
pam_ssh_agent_auth,服务,工具,PAM module for authentication with ssh-agent ,"This package contains a PAM module which can be used to authenticate
users using ssh keys stored in a ssh-agent. Through the use of the
forwarding of ssh-agent connection it also allows to authenticate with
remote ssh-agent instance.

The module is most useful for su and sudo service stacks. "
openssl-libs,工具,库, A general purpose cryptography library with TLS implementation," OpenSSL is a toolkit for supporting cryptography. The openssl-libs
package contains the libraries that are used by various applications which
support cryptographic algorithms and protocols."
openssl-perl,工具,服务,Perl scripts provided with OpenSSL ,"OpenSSL is a toolkit for supporting cryptography. The openssl-perl
package provides Perl scripts for converting certificates and keys
from other formats to the formats used by the OpenSSL toolkit. "
openssl-ibmpkcs11,工具,库,IBM OpenSSL PKCS#11 engine ,"This package contains a shared object OpenSSL dynamic engine for the use
with a PKCS#11 implementation such as openCryptoki. "
libwsman1,服务,库, Open source Implementation of WS-Management, Openwsman library for packages dependent on openwsman.
orca,服务,工具, Assistive technology for people with visual impairments," Orca is a screen reader that provides access to the graphical desktop via
user-customizable combinations of speech and/or braille. Orca works with
applications and toolkits that support the assistive technology service
provider interface (AT-SPI), e.g. the GNOME desktop."
osbuild,工具,服务, A build system for OS images, A build system for OS images
osbuild-lvm2,工具,库, LVM2 support," Contains the necessary stages and device host
services to build LVM2 based images."
python3-osbuild,库,其它, A build system for OS images, A build system for OS images
osbuild-composer-dnf-json,工具,服务, The dnf-json binary used by osbuild-composer and the workers, The dnf-json binary used by osbuild-composer and the workers.
osbuild-composer-worker,工具,服务, The worker for osbuild-composer, The worker for osbuild-composer
osinfo-db,库,工具, osinfo database files," The osinfo database provides information about operating systems and
hypervisor platforms to facilitate the automated configuration and
provisioning of new virtual machines"
os-maven-plugin,库,工具, Maven plugin for generating platform-dependent properties," os-maven-plugin is a Maven extension/plugin that generates various
useful platform-dependent project properties normalized from
${os.name} and ${os.arch}.

${os.name} and ${os.arch} are often subtly different between JVM and
operating system versions or they sometimes contain machine-unfriendly
characters such as whitespaces. This plugin tries to remove such
fragmentation so that you can determine the current operating system
and architecture reliably."
owasp-java-encoder,库,工具, Collection of high-performance low-overhead contextual encoders," The OWASP Encoders package is a collection of high-performance low-overhead
contextual encoders, that when utilized correctly, is an effective tool in
preventing Web Application security vulnerabilities such as
Cross-Site Scripting."
p11-kit-trust,库,服务, System trust module from p11-kit," The p11-kit-trust package contains a system trust PKCS#11 module which
contains certificate anchors and black lists."
pacemaker-cli,服务,工具, Command line tools for controlling Pacemaker clusters," Pacemaker is an advanced, scalable High-Availability cluster resource
manager.

The pacemaker-cli package contains command line tools that can be used
to query and control the cluster from machines that may, or may not,
be part of the cluster."
pacemaker-cluster-libs,服务,库, Cluster Libraries used by Pacemaker," Pacemaker is an advanced, scalable High-Availability cluster resource
manager.

The pacemaker-cluster-libs package contains cluster-aware shared
libraries needed for nodes that will form part of the cluster nodes."
pacemaker-cts,库,工具, Test framework for cluster-related technologies like Pacemaker, Test framework for cluster-related technologies like Pacemaker
PackageKit-glib,服务,库, GLib libraries for accessing PackageKit, GLib libraries for accessing PackageKit.
PackageKit-gstreamer-plugin,工具,库, Install GStreamer codecs using PackageKit," The PackageKit GStreamer plugin allows any Gstreamer application to install
codecs from configured repositories using PackageKit."
pandoc,库,工具, Conversion between markup formats," Pandoc is a Haskell library for converting from one markup format to another,
and a command-line tool that uses this library. It can read several dialects of
Markdown and (subsets of) HTML, reStructuredText, LaTeX, DocBook, JATS,
MediaWiki markup, TWiki markup, TikiWiki markup, Creole 1.0, Haddock markup,
OPML, Emacs Org-Mode, Emacs Muse, txt2tags, Vimwiki, Word Docx, ODT, and
Textile, and it can write Markdown, reStructuredText, XHTML, HTML 5, LaTeX,
ConTeXt, DocBook, JATS, OPML, TEI, OpenDocument, ODT, Word docx, RTF,
MediaWiki, DokuWiki, ZimWiki, Textile, groff man, groff ms, plain text, Emacs
Org-Mode, AsciiDoc, Haddock markup, EPUB (v2 and v3), FictionBook2, InDesign
ICML, Muse, LaTeX beamer slides, PowerPoint, and several kinds of
HTML/JavaScript slide shows (S5, Slidy, Slideous, DZSlides, reveal.js).

In contrast to most existing tools for converting Markdown to HTML, pandoc has
a modular design: it consists of a set of readers, which parse text in a given
format and produce a native representation of the document, and a set of
writers, which convert this native representation into a target format.
Thus, adding an input or output format requires only adding a reader or writer.

For pdf output please also install pandoc-pdf."
pandoc-common,库,工具, Pandoc data files, This package contains the common data files used by pandoc.
papirus-icon-theme,工具,其它, Free and open source SVG icon theme based on Paper Icon Set," Papirus is a free and open source SVG icon theme for Linux, based on Paper
Icon Set with a lot of new icons and a few extras, like Hardcode-Tray support,
KDE colorscheme support, Folder Color support, and others.

Papirus icon theme is available in six variants:

 - Papirus (for Arc / Arc Darker)
 - Papirus Dark (for Arc Dark)
 - Papirus Light (light theme with Breeze colors)
 - Papirus Adapta (for Adapta)
 - Papirus Adapta Nokto (for Adapta Nokto)
 - ePapirus (for elementary OS and Pantheon Desktop)"
paps,工具,库, Plain Text to PostScript converter, paps is a PostScript converter from plain text file using Pango.
paratype-pt-sans-caption-fonts,其它,工具, A pan-Cyrillic typeface (caption forms for small text)," 
The PT Sans family was developed as part of the __ublic Types of Russian
Federation_ project. This project aims at enabling the peoples of Russia to
read and write their native languages, using free/libre fonts. It is
dedicated to the 300-year anniversary of the Russian civil type invented by
Peter the Great from 1708 to 1710, and was realized with financial support
from the Russian Federal Agency for Press and Mass Communications.

The fonts include support for all 54 title鹿 languages of the Russian
Federation as well as more common Western, Central European and Cyrillic
blocks making them unique and a very important tool for modern digital
communications.

PT Sans is a grotesque font based on Russian type designs of the second part
of the 20th century. However, it also includes very distinctive features of
modern humanistic design, fulfilling present day aesthetic and functional
requirements.

It was designed by Alexandra Korolkova, Olga Umpeleva and Vladimir Yefimov
and released by ParaType.

鹿 A __itle_ language is named after an ethnic group.

This package includes 2 captions styles for small text sizes."
parfait,库,工具, Java libraries for Performance Co-Pilot (PCP)," Parfait is a Java performance monitoring library that exposes and
collects metrics through a variety of outputs.  It provides APIs
for extracting performance metrics from the JVM and other sources.
It interfaces to Performance Co-Pilot (PCP) using the Memory Mapped
Value (MMV) machinery for extremely lightweight instrumentation."
pcp-parfait-agent,库,工具, Parfait Java Agent for Performance Co-Pilot (PCP)," This package contains the Parfait Agent for instrumenting Java
applications.  The agent can extract live performance metrics
from the JVM and other sources, in unmodified applications (via
the -java-agent java command line option).  It interfaces to
Performance Co-Pilot (PCP) using the Memory Mapped Value (MMV)
machinery for extremely lightweight instrumentation."
patchutils,工具,库, A collection of programs for manipulating patch files," This is a collection of programs that can manipulate patch files in
a variety of ways, such as interpolating between two pre-patches,
combining two incremental patches, fixing line numbers in hand-edited
patches, and simply listing the files modified by a patch."
pcaudiolib,库,服务, Portable C Audio Library," The Portable C Audio Library (pcaudiolib) provides a C API to different
audio devices."
pcm,库,工具, Processor Counter Monitor," 
Processor Counter Monitor (PCM) is an application programming
interface (API) and a set of tools based on the API to monitor
performance and energy metrics of Intel(r) Core(tm), Xeon(r), Atom(tm)
and Xeon Phi(tm) processors. PCM works on Linux, Windows, Mac OS X,
FreeBSD and DragonFlyBSD operating systems."
pcp-import-ganglia2pcp,服务,库, Performance Co-Pilot tools for importing ganglia data into PCP archive logs," Performance Co-Pilot (PCP) front-end tools for importing ganglia data
into standard PCP archive logs for replay with any PCP monitoring tool."
pcp-import-iostat2pcp,服务,库, Performance Co-Pilot tools for importing iostat data into PCP archive logs," Performance Co-Pilot (PCP) front-end tools for importing iostat data
into standard PCP archive logs for replay with any PCP monitoring tool."
pcp-import-mrtg2pcp,服务,库, Performance Co-Pilot tools for importing MTRG data into PCP archive logs," Performance Co-Pilot (PCP) front-end tools for importing MTRG data
into standard PCP archive logs for replay with any PCP monitoring tool."
pcp-libs,库,服务, Performance Co-Pilot run-time libraries, Performance Co-Pilot (PCP) run-time libraries
pcp-selinux,服务,工具, Selinux policy package," This package contains SELinux support for PCP.  The package contains
interface rules, type enforcement and file context adjustments for an
updated policy package."
pcp-system-tools,工具,服务, Performance Co-Pilot (PCP) System and Monitoring Tools," This PCP module contains additional system monitoring tools written
in the Python language."
pcre2-tools,库,工具, Auxiliary utilities for pcre2, Utilities demonstrating PCRE2 capabilities like pcre2grep or pcre2test.
pcs-snmp,工具,服务, Pacemaker cluster SNMP agent, SNMP agent that provides information about pacemaker cluster to the master agent (snmpd)
pcsc-lite-ccid,库,服务,Generic USB CCID smart card reader driver ,"Generic USB CCID (Chip/Smart Card Interface Devices) driver for use with the
PC/SC Lite daemon. "
perl-Locale-Maketext-Simple,库,工具, Simple interface to Locale::Maketext::Lexicon," This module is a simple wrapper around Locale::Maketext::Lexicon, designed
to alleviate the need of creating Language Classes for module authors."
perl-Digest-SHA,库,工具, Perl extension for SHA-1/224/256/384/512," Digest::SHA is a complete implementation of the NIST Secure Hash Standard. It
gives Perl programmers a convenient way to calculate SHA-1, SHA-224, SHA-256,
SHA-384, SHA-512, SHA-512/224, and SHA-512/256 message digests. The module can
handle all types of input, including partial-byte data."
perl-ExtUtils-MakeMaker,库,工具, Create a module Makefile," This utility is designed to write a Makefile for an extension module from a
Makefile.PL. It is based on the Makefile.SH model provided by Andy
Dougherty and the perl5-porters."
perl-File-Which,库,工具, Portable implementation of the 'which' utility," File::Which is a portable implementation (in Perl) of 'which', and can
be used to get the absolute filename of an executable program
installed somewhere in your PATH, or just check for its existence."
