idx,name,y_true,y_predict,feature
1657,perl-Math-BigRat,库,其它,arbitrary complement math number provide support
1667,perl-Module-Pluggable,库,工具,ability automatically class essentially export extensible file instantiate look method module optionally package path plugins provide search simple space turn
1673,perl-Net-SMTP-SSL,库,其它,implements network operation support
1674,perl-Net-SSLeay,其它,库,access application client convenience extension function high http level module offer openssl package page perl server write
1678,perl-Package-DeprecationManager,库,其它,allow deprecate distribution feature hash import manage module package provide value version warning
1682,perl-PadWalker,库,其它,allow change inspect lexical module people play point scope subroutine variable
1687,perl-Params-ValidationCompiler,库,服务,build check create non optimized parameter subroutine
1689,perl-Path-Tiny,库,工具,access appropriate attempt break clean core easy fast featured file force forward friendly function handle input like method mode module object operate output particularly path platform provide reading small style translation unix utility win32 work writing
1690,perl-PathTools,工具,库,distribution file module perl
1692,perl-PerlIO-via-QuotedPrint,库,其它,decode encode file format handle implement layer module printable read string work write
1693,perl-Pod-Checker,库,工具,check compliance content document documentation error format module plain specification syntax tool verify
1694,perl-Pod-Coverage,库,其它,comprehensive computer determine developers documentation long mechanism module provide tell write
1702,perl-Pod-Usage,库,工具,argument command description desired documentation embedded entire exit level line manual message option page present print script status usage
1703,perl-Ref-Util,库,工具,check faster function help identify reference smart utility
1704,perl-Ref-Util-XS,库,工具,check faster function help identify reference smart utility
1705,perl-Role-Tiny,库,工具,portion role size tool
1709,perl-Scalar-List-Utils,库,工具,contain core express extension general high individual list nice package people perl really scalar selection size small subroutine usage utility
1712,perl-Socket6,库,其它,defines enable environment include independent intend ipv6 module programming protocol relate related socket structure support
1713,perl-Software-License,库,其它,common contains license open package provide software source template
1716,perl-String-CRC32,库,其它,calculate calculation check checksum differ file generate generated generation interface module package perl program provide string support value various width
1718,perl-Sub-Exporter-Progressive,库,其它,additionally advanced come directly export exporter feature great like module need note package power powerful rename runtime user variable work wrapper
1720,perl-Sub-Info,库,工具,allow inspect perl subroutine tool
1722,perl-Sub-Name,库,其它,allow debug deep include mainly module note rename subroutine
1735,perl-Test-Pod-Coverage,库,工具,check coverage create distribution document ensure file relevant test
1739,perl-Text-Balanced,库,其它,extract perl possibly prefix sequence skip specified string subroutine text
1741,perl-Text-Diff,库,工具,available basic complete diff executable faster feature file generally integrate large perform perl platform provide record service shell slow small text utility
1745,perl-Text-Tabs+Wrap,库,其它,break command document expand join line long perform remove short simple text unix
1747,perl-Text-Unidecode,库,其它,ascii attempt character data express function letter provide represent representation roman text unicode universally writing
1748,perl-Text-WrapI18N,库,其它,11 appear byte character chinese combine encoding include intend internationalized iso japanese language like line locale mark module multi setup space support text utf width word wrap
1752,perl-TimeDate,其它,库,date display format include interface manipulation module number particular perl point provide read reliable representation small string suit textual time various
1755,perl-Types-Serialiser,库,其它,common constant container data different extra format idea implementation json module provide repository serialization share simple small type
1758,perl-Unicode-EastAsianWidth,库,服务,character deal defined http module org property provide specify status unicode user width www
1759,perl-Unicode-LineBreak,库,工具,algorithm break breaking concern define determine line performs position property standards unicode
1764,perl-WWW-RobotRules,其它,服务,access conform database file html http module org parse permission site specify standard www
1771,perl-XML-RegExp,库,工具,contain digit expression following letter module package reference regular token utility
1775,perl-XML-TokeParser,库,工具,correspond event html input interface mode procedural provide pull simplified split token
1779,perl-YAML-Tiny,库,其它,class code file little load memory overhead perl possible read reading reduce style time write yaml
1784,perl-experimental,库,其它,convenient disable easy enable experimental feature make pragma provide
1786,perl-gettext,工具,库,access construct database family function gettext interface internationalize message module perl permit retrieve software string
1790,perl-libwww-perl,其它,库,allow application class client collection consistent contain focus function general help http implement interface library main module perl program provide server simple wide world write
1797,perl-podlators,库,工具,capability classes contain convert format include input module output package page plain source sub suitable terminal text various
1804,phonon,库,其它,framework multimedia
1805,pidgin,库,工具,account allow base client common contain core design easy editor feature gtk implement include library like message messaging microsoft modular online perl plugins protocol scripting simple support talk unique variety
1806,pidgin-sipe,库,服务,able client connect extended icon implement live microsoft multi online package party plugin product protocol provide replace server simple suite various version
1807,pigz,工具,库,compress core data fully functional gzip implementation multiple parallel processor replacement stand
1812,pixman,库,服务,cairo library manipulation pixel
1813,pkgconf,库,工具,application automatically autotools backend bin compiler config configure development ensure file flag framework freedesktop functionality handle help include library link linker macro manner metadata org package place program provide provider similar support toolkit usr
1817,pmdk,库,工具,access administration administrator allocation allow analysis apis application array backup base block capable change check checker collection command consistent convert copy create data database design device diagnostics dump dynamic environment execute facilitate facility failure file frequently general heap implement instruction ld_preload level library like line load low malloc management mapped memory modify node object operation option parse particular perform performs persistent pool power process program programming protocol provide python rdma read region remote repair resident respect restore routine script separate sequence similar size standalone standard state store style support target tool transaction transfer translation troubleshoot turn typical update usage useful user utilities utility utilize variable write zero
1818,pmix,库,服务,apis attempt branch cluster communication current definition design desired effort eliminate exchange execute exist expect extend extended fact fully implementation include information interface launch level management mean mpich need node objective operation overall process project property provide pseudo quite reference release remain represent resolve scalability scale server size specifically standard support time version
1820,policycoreutils,库,其它,access application architectural base based basic change component concept contain control core dbus design develop enforcement enhanced environment feature filesystems flask functionality general improve include interface kernel kind label level linux load machine manage management mandatory multi number operating operation originally package policy provide python python3 require role security selinux service support switch tool type user utility utils
1822,polkit-pkla-compat,库,工具,associate compatibility file format helper javascript late polkit provide release rule rules support user
1825,poppler-data,库,其它,automatically character consist correctly enable encode encoding file instal optional package present properly read render
1826,popt,库,工具,allow arbitrary argument array automatically base command configuration expansion file function heavily improve include library like line parameter parse powerful rule shell string style utility variable
1828,postfix,工具,其它,agent mail transport
1830,postgresql-odbc,其它,服务,access application connectivity database driver include need odbc open package postgresql
1834,prefixdevname,工具,服务,built configuration define determine ethernet file helper interface link net network package prefix produce provide rule systemd udev user utility write
1837,prometheus-jmx-exporter,库,服务,agent bind binding collector configure exporter expose http intend java local metric openjdk package serve server target
1838,protobuf,库,其它,automate binding break buffer buffers build cause code compile compiler contain data define depend descriptor easily efficient encode extensible faster feature file flexible format generate google internal language languages library mechanism option package program programming protocol python read serialize simpler small source special stream structure think update variety want write
1841,psacct,工具,服务,activity command contain display execute executed include information long monitor package previous previously process statistic turn user utilities utility
1842,psmisc,工具,服务,command contain display file filesystems identify manage package path process running send signal specified specify structure tree utilities utility
1844,publicsuffix-list,库,服务,able accurate cooky cross database determine domain form hard include initiative list loading maintain mozilla package protect provide public registry representation runtime site software track user vendor work
1848,pyatspi,库,工具,access allows application assistive based binding client control essentially expose gtk include interact interface internals library package python3 query reader screen script technology tools
1850,pygobject3,库,工具,base binding cairo gobject introspection library non package provide python specific
1860,python-attrs,库,其它,attribute class common ease implement licensed object package protocol python related
1866,python-chardet,库,其它,auto browser character detection encode open python smart source version
1867,python-click,库,其它,beautiful click code come command configurable create creation default good highly interface line little necessary package powerful python simple utility version wrapper
1868,python-configobj,库,其它,config configuration easy feature file interface main powerful programmer python reader reading simple straightforward syntax validation writer writing
1869,python-configshell,库,其它,command configuration framework implement interface line nice oriented simple
1879,python-decorator,库,工具,average core example factory lock module programmer python3 simplify trace usage useful
1884,python-evdev,库,其它,allow allows binding button character come create dev device directly event generate generic handle inject input interface kernel linux locate mouse package pass program provide purpose python read serve subsystem typically userspace word write
1892,python-httplib2,库,其它,client comprehensive feature http leave library support
1893,python-humanize,库,工具,common contain date format human like number package readable size turn utility various
1898,python-inotify,库,其它,change driven event export feature filesystem filesystems kernel kind linux merge module monitor monitoring notification python recent space user various
1902,python-jmespath,库,工具,allow document element extract json matching specify
1910,python-ldap,库,其它,access allow contain directory include ldap library module object oriented process program provide python related schema server task work wrap
1923,python-ordered-set,库,其它,custom entry index look order
1924,python-packaging,库,工具,core deal like package packaging provide python python3 utility version
1925,python-pexpect,库,工具,allow application automate automated aware command compile contain control different duplicate expect extension human installation interactive like module output package passwd pattern platform pure python python3 require script server setup software standard support telnet test type unicode unlike version work
1926,python-pid,库,其它,class context custom default detection exception feature file library lock manage management manager provide
1929,python-pluggy,工具,其它,manager plugin specific strip
1935,python-ptyprocess,库,其它,interact launch process pseudo terminal
1937,python-pyasn1,库,工具,codecs implementation language module modules programming python python3 tool type
1939,python-pycurl,库,其它,fast feature fetch identify interface module object program python similar support version
1942,python-pysocks,库,其它,client drop extra feature fork handler http include interface module proxy python replacement request socket support
1955,python-s3transfer,库,其它,amazon library manage manager python transfer
1958,python-setuptools,工具,其它,allow build collection component contain dependency distribute easily enhancement especially execute necessary package py python require runtime software venv wheel
1959,python-simpleline,库,工具,based console create design library line machine python3 rewrite screen serial text tool
1963,python-sphinx,库,工具,action automatic available beautiful class clean code come consist constant contain create cross definition development document documentation easy extension extensive feature file fine following format function general generator handling help hierarchical highlighting html include inclusion index information intelligent language latex link locale make markup module multiple originally output package parent parsing piece power present printable project python reference similar source structure suite term testing tool translate tree useful various version windows work write
1964,python-sphinx-theme-alabaster,库,其它,base configurable enabled especially flask modified originally project related theme
1965,python-sphinx_rtd_theme,库,服务,check currently development friendly include mobile org outside project prototype site theme variable
1972,python-urwid,库,其它,application attribute console control custom developer dynamic encoding feature flexible handle include interface layout leave library list make markup mode modular powerful python simple standard support text type user utf widget
1974,python-webencodings,库,其它,documentation encoding implementation python standard
1975,python-werkzeug,库,其它,adapter addon advanced application aware cache collection community contribute control cookie database date debugger developer development engine entity environment feature file handle handling header http include leave module object possible powerful python request response routing server simple specific start template unicode useful user utility various work
1977,python2,其它,工具,actual advanced application build built change collection color compatible compile contain debug debugging deprecate developer development dictionary directory docs documentation edit editor embed enable especially executable extension facility feature file gain gettext graphical help idle implementation include install installation interactive interface interpreted issue language library libs like line load manual mean memory module note numerous object oriented package page program programming provide py python python2 reference regular release remove runtime script share slow standard string tool track unversioned useful user version work
1980,python3,工具,库,application available contain dynamically embed example executable install internal interpreter language library link main majority package programming python python3 runtime scripting standard
1981,python3-azure-sdk,库,其它,access batch complete component documentation easy feature http list machines make management microsoft monitor package project provide python runtime virtual
1982,python36,其它,库,accessible additional advanced alternative application build bytecode code command compatible compiled config configurable contain debug debugging design devel developer directory dynamically emphasis enable executable exist extension extensive feature file filename flag format generally helpful high include install installation interpret interpreter issue language level library macro macros manual mean memory module need numerous package packages page party prefix programming provide python python3 reference regular rpm rpms runtime separately share slow special standard track type unversioned useful user version want
1986,pywbem,库,工具,allow client define http information infrastructure interface issue management operation protocol provider python3 server standard standards support task variety wide xml
1988,qatengine,库,工具,acceleration cryptographic enable engine hardware intel openssl optimize package platform plug provide software technology
1992,qgnomeplatform,库,服务,application environment gnome make modify platform possible setting theme utilize
1993,qpdf,库,工具,capable command content convert developer encrypt expose file format include inspect internals library like line list manipulate operation page pdf program structure support tool transform transformation useful viewer
1994,qt5,工具,其它,building frameworks macro package source
1995,qt5-qt3d,库,其它,apis application binding example functionality programming provide qt5 quick realtime rendering support
1996,qt5-qtbase,库,工具,application base class common component contain develop draw driver example file gui handling item library like mysql network odbc opengl package postgresql programming qt5 related software string tool toolkit widget
1997,qt5-qtcanvas3d,库,其它,component example programming qt5
1998,qt5-qtconnectivity,库,其它,component connectivity example programming qt5
1999,qt5-qtdeclarative,库,其它,component example programming qt5
2000,qt5-qtgraphicaleffects,库,其它,component configurable effect graphical interface item module provide quick type user visual visually
2001,qt5-qtimageformats,库,其它,common component core default file files format image include jpeg library module optional provide reading support tiff write writing
2002,qt5-qtlocation,库,其它,ability apis component determine developer example file include location position possible programming qt5 source text variety
2006,qt5-qtscript,库,其它,component example programming qt5
2011,qt5-qttools,库,工具,application browser bus common component components debugger design designer documentation example file help inspect invoke library method object package program programming qt5 runtime tool tools translation viewer
2012,qt5-qtvirtualkeyboard,库,工具,alternative arabic audio automatic character chinese common component customizable different dynamic easily example extend feature framework frontend hardware hindi include input insertion japanese keyboard korean language latin layout programming project provide qt5 reference resolution right scalability selection simplified space style support text traditional view virtual word
2013,qt5-qtwayland,库,服务,example module platform programming qt5 support wayland
2015,qt5-qtwebengine,库,其它,component debugging example file qt5 remote support
2016,qt5-qtwebsockets,库,其它,component depend dependency example external implement module programming protocol qt5 specify
2018,qt5-qtxmlpatterns,库,其它,component example module programming provide qt5 schema support validation xpath xslt
2019,qtchooser,工具,其它,binary build development instal like local multiple provide select switch version wrapper
2020,quota,工具,服务,access administration allow bus catalog check client contain cron daemon desktop dialog different disk display enable file filesystems forward gettext group kernel language limit listen local mail manage manager menu message monitor monitoring natural netlink network note package process query reach receive send server socket support terminal tool translate typically usage user utility warn warning write
2021,raptor2,工具,库,generate parser provide standalone toolkit xml
2025,rdma-core,工具,库,access adapter alliance allow amazon application architecture background based basic bring cache cluster communication configure conjunction connect connection core daemon data device diagnose diagnostic direct directly discover display documentation dracut driver easy ethernet example examples fabric fast function handle hardware help implementation include infiniband information infrastructure intel interface kernel know large layer library load long lookup manage management manager mapper module need network normally object operation oriented override package packet path plug port process program properly protocol provide python python3 rdma record reduce retrieve rule script scsi service similar socket software space specific specification standard start talk test tool tools useful user userspace utility vmware
2027,realmd,工具,服务,active automatically center configure control correctly dbus directory discovery domain enrollment join kerberos like manage service simply thing
2029,redfish-finder,工具,库,access accessible appropriate configure controller host information interface management network parse type utility
2030,redhat-lsb,工具,库,application applications attempt base binary build compatibility compatible compliant component construct contain core define depend design desktop develop distribution ensure environment fundamental implement implementation increase independent instal interface language languages level library linux low module multimedia need package present printing produce programming provide require requirement runtime security software specification stable standard support utility vendor
2031,redhat-menus,工具,其它,configuration contain data define desktop file gnome icon layout menu package
2032,redhat-rpm-config,工具,服务,building configuration file kernel macros module package script specific
2033,redhat-support-lib-python,库,工具,abstraction attach authorization automatic base case contain create creation credential development diagnostic easily file help include infrastructure instance integrate interact interaction knowledge layer library limit necessary object package provide service simplify simply software solution status support view viewing
2037,rest,库,工具,access actually apis attempt compare definition design easy instance instead kind library majority make method object point remote represent restful rpc service simpler support type usually xml
2048,rsync,工具,服务,access algorithm bring capable client command complete difference fast file host include instead mirror network offer package powerful process program provide quickly read reliable remote replacement report send service synchronize technical
2052,ruby,其它,工具,access accord accurate acronym addition algorithm allow alternative arbitrary arithmetic automated base binary built calculation capability check class client close color command complete condition console conversion correct creator cryptography data default dependency design development directly disk display documentation easy enable engine error example expect experience expression extensible extension extract facility family fast feature file float format forward framework functionality general generate high host html http implement implementation include instead integer interactive interpreted interpreter introduce io json know language large layer leverage libraries library lightweight like line make manage management manner markup mean mechanism message method mock mode necessary network normal note number object online openssl option org oriented originally output package parser parsing party pass people performance perl point portable power precision probably procedure process produce program programming project protocol provide provides proxy publishing purpose quick read readline remote result right ruby satisfy scripting sequence serialize session similar simple small socket software spec specification specify standard store suite support syntax task tell telnet terminal test testing text think tool transmit unit useful utility value variable want wiki wrap wrapper write yaml
2053,rust-srpm-macros,库,其它,building macro package source
2054,saab-fonts,其它,工具,font free opentype package provide punjabi serif unicode
2055,sac,库,其它,derive intend interface java language parser standard work
2060,satyr,库,工具,analyze automated basic consist contain create data design eliminate friendly fully included information library machine manner need operation perform potentially problem process report sensitive structure suitable tool tools underlying
2061,sbc,库,服务,adaptive advanced algorithm allocation audio block bluetooth codec combination complexity distribution low profile standalone standard
2062,sbd,库,服务,based contain functionality package storage
2063,sblim-cmpi-base,库,其它,base based class common information instrumentation interface linux model programming related standards
2064,sblim-gather,库,服务,agent base based contain control data instrumentation linux package performance program provide standards
2066,sblim-sfcCommon,库,工具,client common footprint function library package provide share small
2067,sblim-sfcb,库,其它,common conform embedded environment footprint http interface programming protocol provider resource robust server small specifically suit support write
2069,sblim-wbemcli,库,服务,basic client command interface line management script standalone suit task
2072,scipy,其它,库,array build convenient core depend dimensional easy efficient fast free friendly install integration library manipulation numerical open operate optimization popular powerful provide python quick routine science scientific software source tools user work world
2074,scrub,工具,库,correspond create data destroy device directory disk entire entry expand file make mode operate optionally pattern program regular retrieve special write
2076,sed,工具,服务,batch command editor file input insertion interactive line modified non operation output perform performs script specify stream text
2077,selinux-policy,工具,服务,base based configuration minimum modular module package policy reference revision selinux target
2078,sendmail,工具,服务,access actually agent allow client configuration content design distribute doc documentation email file filter generate include information instal install internet library machine mail message meta need network order package party process program read send share transport want widely
2081,setroubleshoot-plugins,工具,库,analysis analyze data friendly interpret package plugin plugins provide report selinux user
2082,setserial,工具,库,allow basic configure device display information particular port serial utility
2085,sgml-common,工具,其它,catalog collection common contain date entity file include main multiple need open package process sgml useful xml
2088,shared-mime-info,库,其它,content correct database desktop examine file freedesktop frequently generally info information look mime necessary org program represent share shared type work
2090,sip,工具,库,able access binding bindings build class design explicit generate generator idea library mechanism normal originally python qt signal slot small specifically support tool
2092,slang,工具,库,design easily easy embed extension interpreted language library make need package powerful procedure program programming provide share syntax
2094,smc-tools,工具,服务,communication enable linux memory package shared socket tools usage
2099,sound-theme-freedesktop,库,服务,default follow freedesktop html http org public sound spec specification theme
2101,source-highlight,库,工具,ansi color document escape file format handle highlighting html java javascript language output package perl produce program python ruby sequence source syntax xhtml
2103,spamassassin,库,工具,agent algorithm commercial completely component create default distribution eliminate email enable file filter header identify include incoming invoke line locally look mail message necessary processing provide reading receive reduce script server simply software speed user
2104,speech-dispatcher,库,其它,application audio capability client come common concurrent connection contain context device different dispatcher engine event handle handling high incoming independent independently interface language layer level limit maintain module multiple ng output package playback popular priority programming provide python request resolution serialization sound source speech state subsequent switch
2106,speexdsp,库,服务,application archive audio book codec communication compression data design especially format free include internet mail package patent possible range speech speex streaming
2108,spice-gtk,库,工具,allow binding capture client communicate desktop glib gobject gtk gtk3 interact library module screen server simple spice tool widget
2110,spice-vdagent,库,其它,active agent automatic client copy daemon determine event feature features following guest handle image kernel linux mode mouse need offer process resolution session spice support text work
2111,spirv-tools,工具,库,assembler binary command file include library module package parser process tools
2114,squashfs-tools,工具,服务,compress contain creation filesystem filesystems highly linux manipulate package read utility
2121,startup-notification,库,其它,application contain cursor desktop environment feature implement launch library notification package protocol provide startup track using
2123,stratis-cli,工具,服务,bus command daemon interact interface line provide tool
2125,stress-ng,工具,服务,computer design interface kernel operate physical subsystem test various
2130,sushi,工具,其它,desktop file gnome manager nautilus quick
2133,sysfsutils,工具,库,file handle interfacing kernel library linux mount shared various
2134,syslinux,库,工具,available binary boot bootloader cd currently directly directory filesystem filesystems firmware host include kernel legacy linux load loader local medium module network operate simple suite support tool
2136,system-config-printer,工具,其它,administration automatic automatically code common configuration configure graphical helper libraries non printer program rule rules share tool udev
2137,system-lsb,服务,库,application applications attempt base binary build compatibility compatible compliant component construct contain core define depend design desktop develop distribution ensure environment fundamental implement implementation increase independent instal interface language languages level library linux low module multimedia need package present printing produce programming provide require requirement runtime security software specification stable standard support utility vendor
2138,system-storage-manager,工具,服务,administration administrator bring command configure consider device devices ease easy encrypt enterprise environment error file friendly general install interface large like line linux logical manage management manager mapper multiple need number option problem provide simplify simply single sophisticated storage technology tool unified user various volume work
2140,systemtap,工具,服务,announce avahi available base boot client collect compilation compile compiles component connection contain contains copy cross data demand devel develop developers documentation domain dracut early execute file guest host include initscripts inside install installation instrumentation java kernel launch library libvirt linux local locally machine manage mechanism metric module necessary need network object openjdk operation package probe process programmable python reference relay remote require requires runtime runtimes sample script select server service session startup support systemd systemtap sysvinit time virtual wide write
2145,targetcli,工具,库,administration configure install iscsi kernel need scsi shell storage subsystem target user utils
2147,tboot,工具,库,boot execution intel kernel launch module open perform performs pre source technology trusted
2152,tex-fonts-hebrew,库,其它,font hebrew latex support
2157,thunderbird,工具,库,client mail mozilla standalone
2158,tigervnc,工具,服务,access active allow architecture client compute computing connect contain desktop display enable ensure environment export friendly icon include installation internet license machine make minimal module network package platform policy program properly provide remote selinux server session suite usage user utility variety view viewer virtual wide xorg
2161,tinycdb,库,其它,constant contain create database fast library manipulate package read reading reliable share small structure subroutine tune utility
2166,tmux,工具,服务,access alternative control enable intend licensed modern number program screen simple single terminal windows
2168,tokyocabinet,库,服务,database example fast great hash implementation library manage modern record require routine scalability second size small store successor time tree
2169,torque,库,其它,base batch compute control distribute extension feature include lead library libs manager necessary node open organization package patch program provide queue resource run scalability scale shared source time version
2173,tpm-tools,工具,服务,certificate computing contain create cryptographic data expose group hardware hash import list manage management memory object pkcs platform protect software state store token tool tools trusted utilize verify
2174,tpm2-abrmd,服务,其它,access daemon implement manager resource spec
2175,tpm2-abrmd-selinux,库,其它,module policy selinux
2178,trace-cmd,工具,其它,data directly file handle instead interface need option record setting trace tracer user
2179,tracer,工具,其它,application base boot command common consider daemon determines file idea kind load memory package print provide python service simple special standard tracer update version
2188,tuned,库,服务,adapt adaptive additional atomic backward based compatibility component contain current currently daemon device dynamic dynamically ethernet fine guest high host implement information load mainly mode monitor network optimize package partitioning power profile save scenario server setting specific target tune usage
2192,ucs-miscfixed-fonts,其它,工具,bitmap fixed font fonts location package provide terminal
2194,udisks2,工具,服务,access configuration contain daemon device disk dynamic iscsi library manager manipulate module package project provide storage technology tool
2195,udisks2-qt5,库,其它,bind binding package provide
2196,uglify-js,库,工具,command compressor core javascript js library line node package parser runtime ship suitable tool toolkit
2197,unbound,工具,服务,application base cache client component contains design develop easily extension idea implementation java libraries library link maintain modular module net possible prototype python recursive resolver secure server stub validating validation
2200,unixODBC,其它,工具,access complete connector database driver install linux manager mariadb mysql need odbc package postgresql want
2206,usb_modeswitch,库,服务,bring broadband build card communication compatible device enable file identify installation linux mobile mode non option plug present real support tool
2207,usb_modeswitch-data,库,工具,bring broadband build card communication compatible contain data device devices enable file function identify installation linux mobile mode need non option package plug present real support tool
2213,userspace-rcu,工具,库,access allow copy core data detect implementation library live memory monitor multiple number period possible provide read scale space structure synchronization time update user
2214,util-linux,工具,库,base based basic block collection configuration contain daemon device extremely formatting function generates generation guarantee helper high identifier identify implementation large level library like linux login low mount multiple necessary network object package parse partitioning persistent program purpose rate respect separate short space terminal time tool unique universally userspace util utility variety
2218,vapoursynth,库,工具,contain core extra interface interfacing library package plugins python tool
2219,vdo,工具,库,block compression data deliver device level management mapper package provide provisioning space support target tool user virtual
2223,vinagre,工具,服务,bookmark browse client connection desktop gnome keyring look network open password protocol server spice store support
2224,vino,工具,其它,allow connect desktop gnome remote running server session user
2226,virt-p2v,工具,服务,boot complete contain conversion convert instal machine make need package perform physical tool virt virtual
2228,virt-viewer,工具,服务,client connect console display graphical gtk libvirt look machine provide server spice viewer virtual widget
2229,virt-what,工具,服务,alibaba amazon cloud code compute container current derive detect direct docker domain emulator enterprise error exit fact freebsd fully guest hardware hypervisor inside instance kernel know line linux list logical machine manager mean microsoft mode node parallel partition platform power print program qemu script server service services shell type user virt virtual virtualization vmware
2230,vmaf,库,工具,algorithm allow com contain custom develop development doc github http implementation library master method model multi overview package pdf post quality read resource software test tool user video
2235,vulkan-loader,库,其它,desktop linux loader macos official project provide vulkan windows
2236,vulkan-tools,库,工具,tool vulkan
2237,vulkan-validation-layers,库,其它,layer validation vulkan
2241,web-assets,库,其它,basic directory layout
2242,webkit2gtk3,库,服务,base contain content engine javascript library package platform port portable render
2249,wpa_supplicant,工具,服务,authentication client component control driver ieee implement linux support windows
2252,x265,库,工具,available best command compression contain efficiency encoder hardware high library line objective offer package performance platform primary shared variety wide
2255,xcb-util,工具,库,client code convenience core experimental extension function interface library libxcb make module number protocol provide usable util
2262,xdg-desktop-portal,库,服务,access apis bus desktop expose file flatpak freedesktop frontend include interface know known object open org path printing series service work xdg
2263,xdg-desktop-portal-gtk,库,服务,backend bus desktop gnome gtk implementation infrastructure interface org piece shell various xdg
2265,xdg-user-dirs-gtk,库,其它,bookmark change contains create default desktop detect directory gnome include integration locale special user xdg
2266,xdg-utils,工具,库,application basic composer control custom description desktop developer developers distribution email environment file following free function handling icon information install integration intend item linux mail make mean menu mime need open package party preferred provide query resource script send setting settings simple software standard support sure time type user utility utils various vendor version xdg
2269,xfsprogs,库,工具,attribute base block command compatible completely directory disk extend extensive file filesystem filesystems free high implementation include irix large make manage multi performance platform scalability size space support threaded utilities variable version
2270,xkeyboard-config,库,其它,allow configuration contain data extension graphical interface keyboard layout package selection
2274,xorg-x11-drivers,库,服务,allow architecture driver force individual instal install installation org package present purpose require software track
2281,xorg-x11-drv-nouveau,库,服务,driver graphic org video xorg
2288,xorg-x11-fonts,其它,工具,arabic bitmap central chinese collection contain contains core cyrillic distribution encoding european font iso japanese korean language package provide resolution support turkish welsh window
2297,xorg-x11-xkb-utils,工具,服务,core org utility
2299,xsane,库,工具,access base camera capture common contain control device digital easy end file frontend gtk image instal interface library manipulate need package perform plug provide regular sane scan scanner window work write
2300,xsettingsd,服务,其它,alternative application client configure daemon dependent desktop effect environment fast font gnome gtk implement intend library provides serve setting settings small sound specification theme thing user want
2301,xterm,工具,库,appropriate command compatible current directly emulator environment indicate program provide setting shell size terminal variable window
2302,xvidcore,库,工具,advanced application bandwidth codec compress computer data decompress digital efficient gain great implement like mpeg network order permit profile quality reduce required simple standard storage transmission video
2305,yasm,工具,库,addition allow assembler complete copying design format ground instruction license modular module multiple object output overall portion primary rewrite support syntax
2306,yelp,库,工具,browse browser central contain design desktop docbook documentation gnome help include info libraries library package page tool traditional write
2307,yelp-tools,工具,其它,build collection create developer documentation friendly help like manage package publish script thing tools utility wrap
2308,yelp-xsl,工具,服务,browser contain help package stylesheets
2309,yp-tools,工具,服务,base client database directory enable freebsd glibc home implementation information install know later login long machine need network order package pages passwd password port program provide record server service special tools user version
2317,zlib,库,其它,compression data decompression different free general library lossless patent program purpose zlib
2319,zssh,工具,服务,capability client file telnet transfer
2320,zstd,工具,其它,compression library share
