idx,name,y_true,y_predict,feature
1610,perl-File-Temp,库,其它,constructor create directory file function handle interface object open oriented return safe temporary
1611,perl-File-Which,库,工具,check executable file filename implementation instal path perl portable program utility
1612,perl-Filter,库,其它,compiler filter module perl preprocessor program source text
1616,perl-HTML-Parser,其它,库,document extract html include information module parse parser perl
1617,perl-HTML-Tagset,其它,库,contain data entity html kind module operation parse table useful various
1620,perl-HTTP-Date,其它,库,conversion date deal default export format function http module protocol provide routine
1622,perl-HTTP-Negotiate,其它,工具,accept algorithm allow attribute base choose complete content draft field header http ietf implementation module preferred provide representation request selection serve spec specify value variant various
1623,perl-HTTP-Tiny,库,其它,client complete correct correctly currently design framework http large like non overhead proxy request simple small support
1627,perl-IO-Multiplex,库,其它,accept addition buffer connection design effort essentially fancy file handle incoming input listen loop maintain manage multiple output really select socket
1629,perl-IO-Socket-IP,库,其它,argument backward compatible constructor drop independent ipv4 ipv6 method module protocol provide replacement socket support
1634,perl-IPC-Cmd,库,工具,allow command easy independently interactively make platform work
1635,perl-IPC-Run,库,工具,allow command common file functional interact line module perl pipe process provide pseudo script style support supported unix usage various
1636,perl-IPC-SysV,库,其它,inter interface message object process
1638,perl-Importer,库,其它,alternative compatible consume export exporter extra feature follow import inherit interface layer module modules need perl plus specification symbol variable
1640,perl-JSON-PP,库,其它,compatible compile cpan environment fast instal json module perl proper pure used write
1646,perl-Locale-Codes,库,其它,code codes contain country deal different distribution handle identify include language locale module type
1647,perl-Locale-Maketext,库,工具,access application code common directly english feature framework german interface languages locale localization need organize present processing produce program provide software text tool
1648,perl-MIME-Base64,库,其它,contain decoder encode encoder encoding extensions internet mail method mime package printable specify string
1653,perl-Mail-Sender,库,服务,mail module send server smtp
1659,perl-Module-CoreList,库,工具,core dual information list module package perl provide query ship tool version
1663,perl-Module-Install-ReadmeFromPod,库,工具,author automatically contain convert extension file format generate html indicate makefile manual module output page pl plain readme support text
1665,perl-Module-Load-Conditional,库,其它,information instal load loading module possibly provide query run simple time
1667,perl-Module-Pluggable,库,工具,ability automatically class essentially export extensible file instantiate look method module optionally package path plugins provide search simple space turn
1669,perl-Mozilla-LDAP,库,其它,ldap module perl wrap
1673,perl-Net-SMTP-SSL,库,服务,implements network operation support
1674,perl-Net-SSLeay,其它,库,access application client convenience extension function high http level module offer openssl package page perl server write
1678,perl-Package-DeprecationManager,库,其它,allow deprecate distribution feature hash import manage module package provide value version warning
1682,perl-PadWalker,库,其它,allow change inspect lexical module people play point scope subroutine variable
1687,perl-Params-ValidationCompiler,库,服务,build check create non optimized parameter subroutine
1689,perl-Path-Tiny,库,工具,access appropriate attempt break clean core easy fast featured file force forward friendly function handle input like method mode module object operate output particularly path platform provide reading small style translation unix utility win32 work writing
1690,perl-PathTools,工具,库,distribution file module perl
1692,perl-PerlIO-via-QuotedPrint,库,其它,decode encode file format handle implement layer module printable read string work write
1693,perl-Pod-Checker,库,工具,check compliance content document documentation error format module plain specification syntax tool verify
1694,perl-Pod-Coverage,库,其它,comprehensive computer determine developers documentation long mechanism module provide tell write
1695,perl-Pod-Escapes,库,其它,decode escape module provide resolve sequence thing useful
1702,perl-Pod-Usage,库,工具,argument command description desired documentation embedded entire exit level line manual message option page present print script status usage
1703,perl-Ref-Util,库,工具,check faster function help identify reference smart utility
1704,perl-Ref-Util-XS,库,工具,check faster function help identify reference smart utility
1705,perl-Role-Tiny,库,工具,portion role size tool
1709,perl-Scalar-List-Utils,库,工具,contain core express extension general high individual list nice package people perl really scalar selection size small subroutine usage utility
1712,perl-Socket6,库,其它,defines enable environment include independent intend ipv6 module programming protocol relate related socket structure support
1713,perl-Software-License,库,其它,common contains license open package provide software source template
1717,perl-Sub-Exporter,库,服务,allow alternative built custom export exporter familiar generation pm provide read rename routine sophisticated stuff sub
1718,perl-Sub-Exporter-Progressive,库,其它,additionally advanced come directly export exporter feature great like module need note package power powerful rename runtime user variable work wrapper
1720,perl-Sub-Info,库,工具,allow inspect perl subroutine tool
1722,perl-Sub-Name,库,服务,allow debug deep include mainly module note rename subroutine
1739,perl-Text-Balanced,库,其它,extract perl possibly prefix sequence skip specified string subroutine text
1741,perl-Text-Diff,库,工具,available basic complete diff executable faster feature file generally integrate large perform perl platform provide record service shell slow small text utility
1742,perl-Text-Glob,库,工具,fetch file implement instead match module pattern perl style text want
1743,perl-Text-ParseWords,库,工具,accept appear array break correspond directly element expression function inside line list long parse regular return save simply single split string text token word
1745,perl-Text-Tabs+Wrap,库,其它,break command document expand join line long perform remove short simple text unix
1747,perl-Text-Unidecode,库,工具,ascii attempt character data express function letter provide represent representation roman text unicode universally writing
1748,perl-Text-WrapI18N,库,其它,11 appear byte character chinese combine encoding include intend internationalized iso japanese language like line locale mark module multi setup space support text utf width word wrap
1752,perl-TimeDate,其它,库,date display format include interface manipulation module number particular perl point provide read reliable representation small string suit textual time various
1755,perl-Types-Serialiser,库,其它,common constant container data different extra format idea implementation json module provide repository serialization share simple small type
1758,perl-Unicode-EastAsianWidth,库,服务,character deal defined http module org property provide specify status unicode user width www
1759,perl-Unicode-LineBreak,库,服务,algorithm break breaking concern define determine line performs position property standards unicode
1764,perl-WWW-RobotRules,其它,服务,access conform database file html http module org parse permission site specify standard www
1771,perl-XML-RegExp,库,工具,contain digit expression following letter module package reference regular token utility
1775,perl-XML-TokeParser,库,工具,correspond event html input interface mode procedural provide pull simplified split token
1779,perl-YAML-Tiny,库,其它,class code file little load memory overhead perl possible read reading reduce style time write yaml
1782,perl-common-sense,库,其它,close closure common debug default define deprecate digit feature implement internal layer malloc memory module pack perl pipe portable program prototype sane state switch thread typical unpack usage warning
1784,perl-experimental,库,其它,convenient disable easy enable experimental feature make pragma provide
1786,perl-gettext,工具,库,access construct database family function gettext interface internationalize message module perl permit retrieve software string
1789,perl-libnet,库,其它,client collection community consistent interface internet module network perl programming protocol provide simple various
1790,perl-libwww-perl,其它,库,allow application class client collection consistent contain focus function general help http implement interface library main module perl program provide server simple wide world write
1795,perl-parent,库,其它,allows base class compile effect establish inheritance load module package require similar time
1797,perl-podlators,库,工具,capability classes contain convert format include input module output package page plain source sub suitable terminal text various
1803,pesign,工具,服务,associated binary contain package sign signing tool uefi utility
1805,pidgin,库,工具,account allow base client common contain core design easy editor feature gtk implement include library like message messaging microsoft modular online perl plugins protocol scripting simple support talk unique variety
1806,pidgin-sipe,库,其它,able client connect extended icon implement live microsoft multi online package party plugin product protocol provide replace server simple suite various version
1807,pigz,工具,服务,compress core data fully functional gzip implementation multiple parallel processor replacement stand
1811,pipewire0.2,服务,其它,application client compatibility contain interface libraries library medium package runtime server wish
1812,pixman,库,服务,cairo library manipulation pixel
1813,pkgconf,库,工具,application automatically autotools backend bin compiler config configure development ensure file flag framework freedesktop functionality handle help include library link linker macro manner metadata org package place program provide provider similar support toolkit usr
1817,pmdk,库,工具,access administration administrator allocation allow analysis apis application array backup base block capable change check checker collection command consistent convert copy create data database design device diagnostics dump dynamic environment execute facilitate facility failure file frequently general heap implement instruction ld_preload level library like line load low malloc management mapped memory modify node object operation option parse particular perform performs persistent pool power process program programming protocol provide python rdma read region remote repair resident respect restore routine script separate sequence similar size standalone standard state store style support target tool transaction transfer translation troubleshoot turn typical update usage useful user utilities utility utilize variable write zero
1818,pmix,库,服务,apis attempt branch cluster communication current definition design desired effort eliminate exchange execute exist expect extend extended fact fully implementation include information interface launch level management mean mpich need node objective operation overall process project property provide pseudo quite reference release remain represent resolve scalability scale server size specifically standard support time version
1820,policycoreutils,库,工具,access application architectural base based basic change component concept contain control core dbus design develop enforcement enhanced environment feature filesystems flask functionality general improve include interface kernel kind label level linux load machine manage management mandatory multi number operating operation originally package policy provide python python3 require role security selinux service support switch tool type user utility utils
1822,polkit-pkla-compat,库,工具,associate compatibility file format helper javascript late polkit provide release rule rules support user
1825,poppler-data,库,其它,automatically character consist correctly enable encode encoding file instal optional package present properly read render
1826,popt,库,工具,allow arbitrary argument array automatically base command configuration expansion file function heavily improve include library like line parameter parse powerful rule shell string style utility variable
1828,postfix,工具,服务,agent mail transport
1834,prefixdevname,工具,服务,built configuration define determine ethernet file helper interface link net network package prefix produce provide rule systemd udev user utility write
1837,prometheus-jmx-exporter,库,服务,agent bind binding collector configure exporter expose http intend java local metric openjdk package serve server target
1838,protobuf,库,服务,automate binding break buffer buffers build cause code compile compiler contain data define depend descriptor easily efficient encode extensible faster feature file flexible format generate google internal language languages library mechanism option package program programming protocol python read serialize simpler small source special stream structure think update variety want write
1839,protobuf-c,库,其它,binding buffers code compiler contain data efficient encode extensible format generator google language library modified package programming protocol provide pure run structure time version
1841,psacct,工具,服务,activity command contain display execute executed include information long monitor package previous previously process statistic turn user utilities utility
1842,psmisc,工具,服务,command contain display file filesystems identify manage package path process running send signal specified specify structure tree utilities utility
1844,publicsuffix-list,库,服务,able accurate cooky cross database determine domain form hard include initiative list loading maintain mozilla package protect provide public registry representation runtime site software track user vendor work
1848,pyatspi,库,工具,access allows application assistive based binding client control essentially expose gtk include interact interface internals library package python3 query reader screen script technology tools
1850,pygobject3,库,工具,base binding cairo gobject introspection library non package provide python specific
1854,pyparted,库,服务,binding library manipulate module package partition provide python table
1858,python-argh,库,工具,building command complexity easy interface line make natural need power powerful provide python syntax tool want wrapper
1860,python-attrs,库,其它,attribute class common ease implement licensed object package protocol python related
1862,python-blivet,库,工具,configuration data examine file modify module package provide python python3 require storage
1866,python-chardet,库,其它,auto browser character detection encode open python smart source version
1867,python-click,库,其它,beautiful click code come command configurable create creation default good highly interface line little necessary package powerful python simple utility version wrapper
1868,python-configobj,库,其它,config configuration easy feature file interface main powerful programmer python reader reading simple straightforward syntax validation writer writing
1869,python-configshell,库,其它,command configuration framework implement interface line nice oriented simple
1871,python-cpio,库,其它,access archive module python
1873,python-cups,库,其它,binding config cups know package printer provide python python3 write
1889,python-greenlet,库,其它,channel concurrent data exchange level lightweight micro os package process programming pseudo python single spin support synchronize thread typically version
1892,python-httplib2,库,其它,client comprehensive feature http leave library support
1893,python-humanize,库,工具,common contain date format human like number package readable size turn utility various
1898,python-inotify,库,其它,change driven event export feature filesystem filesystems kernel kind linux merge module monitor monitoring notification python recent space user various
1902,python-jmespath,库,工具,allow document element extract json matching specify
1905,python-jsonschema,库,服务,base currently draft html http ietf implementation json org python schema tools validation
1923,python-ordered-set,库,其它,custom entry index look order
1924,python-packaging,库,工具,core deal like package packaging provide python python3 utility version
1925,python-pexpect,库,工具,allow application automate automated aware command compile contain control different duplicate expect extension human installation interactive like module output package passwd pattern platform pure python python3 require script server setup software standard support telnet test type unicode unlike version work
1926,python-pid,库,其它,class context custom default detection exception feature file library lock manage management manager provide
1929,python-pluggy,工具,其它,manager plugin specific strip
1935,python-ptyprocess,库,其它,interact launch process pseudo terminal
1937,python-pyasn1,库,工具,codecs implementation language module modules programming python python3 tool type
1939,python-pycurl,库,其它,fast feature fetch identify interface module object program python similar support version
1942,python-pysocks,库,其它,client drop extra feature fork handler http include interface module proxy python replacement request socket support
1955,python-s3transfer,库,其它,amazon library manage manager python transfer
1958,python-setuptools,工具,其它,allow build collection component contain dependency distribute easily enhancement especially execute necessary package py python require runtime software venv wheel
1959,python-simpleline,库,工具,based console create design library line machine python3 rewrite screen serial text tool
1963,python-sphinx,库,工具,action automatic available beautiful class clean code come consist constant contain create cross definition development document documentation easy extension extensive feature file fine following format function general generator handling help hierarchical highlighting html include inclusion index information intelligent language latex link locale make markup module multiple originally output package parent parsing piece power present printable project python reference similar source structure suite term testing tool translate tree useful various version windows work write
1964,python-sphinx-theme-alabaster,库,其它,base configurable enabled especially flask modified originally project related theme
1965,python-sphinx_rtd_theme,库,服务,check currently development friendly include mobile org outside project prototype site theme variable
1972,python-urwid,库,其它,application attribute console control custom developer dynamic encoding feature flexible handle include interface layout leave library list make markup mode modular powerful python simple standard support text type user utf widget
1975,python-werkzeug,库,其它,adapter addon advanced application aware cache collection community contribute control cookie database date debugger developer development engine entity environment feature file handle handling header http include leave module object possible powerful python request response routing server simple specific start template unicode useful user utility various work
1977,python2,其它,库,actual advanced application build built change collection color compatible compile contain debug debugging deprecate developer development dictionary directory docs documentation edit editor embed enable especially executable extension facility feature file gain gettext graphical help idle implementation include install installation interactive interface interpreted issue language library libs like line load manual mean memory module note numerous object oriented package page program programming provide py python python2 reference regular release remove runtime script share slow standard string tool track unversioned useful user version work
1980,python3,工具,库,application available contain dynamically embed example executable install internal interpreter language library link main majority package programming python python3 runtime scripting standard
1981,python3-azure-sdk,库,其它,access batch complete component documentation easy feature http list machines make management microsoft monitor package project provide python runtime virtual
1982,python36,其它,服务,accessible additional advanced alternative application build bytecode code command compatible compiled config configurable contain debug debugging design devel developer directory dynamically emphasis enable executable exist extension extensive feature file filename flag format generally helpful high include install installation interpret interpreter issue language level library macro macros manual mean memory module need numerous package packages page party prefix programming provide python python3 reference regular rpm rpms runtime separately share slow special standard track type unversioned useful user version want
1985,pytz,库,服务,accurate allow bring calculation cross database datetime high issue library platform python read reference solve support time timezone world
1986,pywbem,库,工具,allow client define http information infrastructure interface issue management operation protocol provider python3 server standard standards support task variety wide xml
1988,qatengine,库,工具,acceleration cryptographic enable engine hardware intel openssl optimize package platform plug provide software technology
1992,qgnomeplatform,库,其它,application environment gnome make modify platform possible setting theme utilize
1993,qpdf,库,工具,capable command content convert developer encrypt expose file format include inspect internals library like line list manipulate operation page pdf program structure support tool transform transformation useful viewer
1994,qt5,工具,其它,building frameworks macro package source
1995,qt5-qt3d,库,其它,apis application binding example functionality programming provide qt5 quick realtime rendering support
1996,qt5-qtbase,库,其它,application base class common component contain develop draw driver example file gui handling item library like mysql network odbc opengl package postgresql programming qt5 related software string tool toolkit widget
1997,qt5-qtcanvas3d,库,其它,component example programming qt5
1998,qt5-qtconnectivity,库,其它,component connectivity example programming qt5
1999,qt5-qtdeclarative,库,其它,component example programming qt5
2000,qt5-qtgraphicaleffects,库,其它,component configurable effect graphical interface item module provide quick type user visual visually
2002,qt5-qtlocation,库,工具,ability apis component determine developer example file include location position possible programming qt5 source text variety
2006,qt5-qtscript,库,其它,component example programming qt5
2010,qt5-qtsvg,库,其它,based class device dimensional display drawing example graphic graphics language programming provide qt5 render scalable support vector widget xml
2011,qt5-qttools,库,工具,application browser bus common component components debugger design designer documentation example file help inspect invoke library method object package program programming qt5 runtime tool tools translation viewer
2012,qt5-qtvirtualkeyboard,库,工具,alternative arabic audio automatic character chinese common component customizable different dynamic easily example extend feature framework frontend hardware hindi include input insertion japanese keyboard korean language latin layout programming project provide qt5 reference resolution right scalability selection simplified space style support text traditional view virtual word
2013,qt5-qtwayland,库,服务,example module platform programming qt5 support wayland
2015,qt5-qtwebengine,库,其它,component debugging example file qt5 remote support
2016,qt5-qtwebsockets,库,其它,component depend dependency example external implement module programming protocol qt5 specify
2018,qt5-qtxmlpatterns,库,其它,component example module programming provide qt5 schema support validation xpath xslt
2019,qtchooser,工具,其它,binary build development instal like local multiple provide select switch version wrapper
2020,quota,工具,服务,access administration allow bus catalog check client contain cron daemon desktop dialog different disk display enable file filesystems forward gettext group kernel language limit listen local mail manage manager menu message monitor monitoring natural netlink network note package process query reach receive send server socket support terminal tool translate typically usage user utility warn warning write
2021,raptor2,工具,库,generate parser provide standalone toolkit xml
2025,rdma-core,工具,库,access adapter alliance allow amazon application architecture background based basic bring cache cluster communication configure conjunction connect connection core daemon data device diagnose diagnostic direct directly discover display documentation dracut driver easy ethernet example examples fabric fast function handle hardware help implementation include infiniband information infrastructure intel interface kernel know large layer library load long lookup manage management manager mapper module need network normally object operation oriented override package packet path plug port process program properly protocol provide python python3 rdma record reduce retrieve rule script scsi service similar socket software space specific specification standard start talk test tool tools useful user userspace utility vmware
2027,realmd,工具,服务,active automatically center configure control correctly dbus directory discovery domain enrollment join kerberos like manage service simply thing
2028,rear,工具,其它,allow assist available backup benefit boot bootable cifs common currently design different easy frame hardware http image implement lead linux maintenance medium modular network open produce protocol ready recovery relax remove require restore service setup situation solution source storage support tape tool variety various work
2030,redhat-lsb,工具,其它,application applications attempt base binary build compatibility compatible compliant component construct contain core define depend design desktop develop distribution ensure environment fundamental implement implementation increase independent instal interface language languages level library linux low module multimedia need package present printing produce programming provide require requirement runtime security software specification stable standard support utility vendor
2031,redhat-menus,工具,其它,configuration contain data define desktop file gnome icon layout menu package
2032,redhat-rpm-config,工具,服务,building configuration file kernel macros module package script specific
2037,rest,库,工具,access actually apis attempt compare definition design easy instance instead kind library majority make method object point remote represent restful rpc service simpler support type usually xml
2040,rng-tools,工具,其它,daemon dev generator kernel like monitor number pool present random related source supply tool utility
2048,rsync,工具,服务,access algorithm bring capable client command complete difference fast file host include instead mirror network offer package powerful process program provide quickly read reliable remote replacement report send service synchronize technical
2051,rubberband,库,工具,audio change independently library permit program recording time utility
2052,ruby,其它,工具,access accord accurate acronym addition algorithm allow alternative arbitrary arithmetic automated base binary built calculation capability check class client close color command complete condition console conversion correct creator cryptography data default dependency design development directly disk display documentation easy enable engine error example expect experience expression extensible extension extract facility family fast feature file float format forward framework functionality general generate high host html http implement implementation include instead integer interactive interpreted interpreter introduce io json know language large layer leverage libraries library lightweight like line make manage management manner markup mean mechanism message method mock mode necessary network normal note number object online openssl option org oriented originally output package parser parsing party pass people performance perl point portable power precision probably procedure process produce program programming project protocol provide provides proxy publishing purpose quick read readline remote result right ruby satisfy scripting sequence serialize session similar simple small socket software spec specification specify standard store suite support syntax task tell telnet terminal test testing text think tool transmit unit useful utility value variable want wiki wrap wrapper write yaml
2053,rust-srpm-macros,库,其它,building macro package source
2055,sac,库,其它,derive intend interface java language parser standard work
2057,sane-backends,工具,服务,access allow application available backend camera client contain daemon device digital driver easy frame hand hardware host image interface library local need network package program provide remote sane scanner software standardized universal video want
2059,sanlock,库,其它,access common connect contain disk lib library lock manager package runtime share storage synchronize
2060,satyr,库,服务,analyze automated basic consist contain create data design eliminate friendly fully included information library machine manner need operation perform potentially problem process report sensitive structure suitable tool tools underlying
2061,sbc,库,服务,adaptive advanced algorithm allocation audio block bluetooth codec combination complexity distribution low profile standalone standard
2062,sbd,库,服务,based contain functionality package storage
2063,sblim-cmpi-base,库,其它,base based class common information instrumentation interface linux model programming related standards
2064,sblim-gather,库,服务,agent base based contain control data instrumentation linux package performance program provide standards
2067,sblim-sfcb,库,其它,common conform embedded environment footprint http interface programming protocol provider resource robust server small specifically suit support write
2069,sblim-wbemcli,库,服务,basic client command interface line management script standalone suit task
2072,scipy,其它,库,array build convenient core depend dimensional easy efficient fast free friendly install integration library manipulation numerical open operate optimization popular powerful provide python quick routine science scientific software source tools user work world
2074,scrub,工具,库,correspond create data destroy device directory disk entire entry expand file make mode operate optionally pattern program regular retrieve special write
2075,seahorse,工具,其它,application encryption gnome graphical integrate interface keyring manage manager nautilus operation place
2076,sed,工具,服务,batch command editor file input insertion interactive line modified non operation output perform performs script specify stream text
2077,selinux-policy,工具,服务,base based configuration minimum modular module package policy reference revision selinux target
2078,sendmail,工具,服务,access actually agent allow client configuration content design distribute doc documentation email file filter generate include information instal install internet library machine mail message meta need network order package party process program read send share transport want widely
2081,setroubleshoot-plugins,工具,库,analysis analyze data friendly interpret package plugin plugins provide report selinux user
2085,sgml-common,工具,其它,catalog collection common contain date entity file include main multiple need open package process sgml useful xml
2088,shared-mime-info,库,工具,content correct database desktop examine file freedesktop frequently generally info information look mime necessary org program represent share shared type work
2090,sip,工具,库,able access binding bindings build class design explicit generate generator idea library mechanism normal originally python qt signal slot small specifically support tool
2092,slang,工具,其它,design easily easy embed extension interpreted language library make need package powerful procedure program programming provide share syntax
2093,smartmontools,工具,服务,advanced analysis build capable case contain control disk failure hard modern monitor monitoring package program provide reporting scsi self smart storage technology tools utility warning
2094,smc-tools,工具,服务,communication enable linux memory package shared socket tools usage
2099,sound-theme-freedesktop,库,服务,default follow freedesktop html http org public sound spec specification theme
2101,source-highlight,库,工具,ansi color document escape file format handle highlighting html java javascript language output package perl produce program python ruby sequence source syntax xhtml
2103,spamassassin,库,工具,agent algorithm commercial completely component create default distribution eliminate email enable file filter header identify include incoming invoke line locally look mail message necessary processing provide reading receive reduce script server simply software speed user
2104,speech-dispatcher,库,其它,application audio capability client come common concurrent connection contain context device different dispatcher engine event handle handling high incoming independent independently interface language layer level limit maintain module multiple ng output package playback popular priority programming provide python request resolution serialization sound source speech state subsequent switch
2106,speexdsp,库,服务,application archive audio book codec communication compression data design especially format free include internet mail package patent possible range speech speex streaming
2107,spice,库,服务,allow application architecture build compute computing contain desktop display environment implements independent internet library machine package protocol remote run server simple spice time variety view virtual wide wish
2108,spice-gtk,库,工具,allow binding capture client communicate desktop glib gobject gtk gtk3 interact library module screen server simple spice tool widget
2110,spice-vdagent,库,服务,active agent automatic client copy daemon determine event feature features following guest handle image kernel linux mode mouse need offer process resolution session spice support text work
2111,spirv-tools,工具,库,assembler binary command file include library module package parser process tools
2112,splix,库,服务,cover description device driver know language page printer quick support understand usable
2121,startup-notification,库,其它,application contain cursor desktop environment feature implement launch library notification package protocol provide startup track using
2123,stratis-cli,工具,服务,bus command daemon interact interface line provide tool
2125,stress-ng,工具,库,computer design interface kernel operate physical subsystem test various
2130,sushi,工具,库,desktop file gnome manager nautilus quick
2133,sysfsutils,工具,库,file handle interfacing kernel library linux mount shared various
2134,syslinux,库,服务,available binary boot bootloader cd currently directly directory filesystem filesystems firmware host include kernel legacy linux load loader local medium module network operate simple suite support tool
2137,system-lsb,服务,其它,application applications attempt base binary build compatibility compatible compliant component construct contain core define depend design desktop develop distribution ensure environment fundamental implement implementation increase independent instal interface language languages level library linux low module multimedia need package present printing produce programming provide require requirement runtime security software specification stable standard support utility vendor
2140,systemtap,工具,服务,announce avahi available base boot client collect compilation compile compiles component connection contain contains copy cross data demand devel develop developers documentation domain dracut early execute file guest host include initscripts inside install installation instrumentation java kernel launch library libvirt linux local locally machine manage mechanism metric module necessary need network object openjdk operation package probe process programmable python reference relay remote require requires runtime runtimes sample script select server service session startup support systemd systemtap sysvinit time virtual wide write
2142,tagsoup,库,工具,allow application apply compliant design formed html instead interface java parse parser people process provide quite short standard stuff tool write
2144,tar,工具,服务,ability archive automatic backup compression decompression file include incremental individual install list need package perform program remote restore save support update want
2145,targetcli,工具,库,administration configure install iscsi kernel need scsi shell storage subsystem target user utils
2147,tboot,工具,服务,boot execution intel kernel launch module open perform performs pre source technology trusted
2149,teckit,库,服务,application available based binary compiler component conversion create data description documentation encode engine file format human import intend legacy level library low mapping need package perform primary readable simple specific table text toolkit unicode
2152,tex-fonts-hebrew,库,其它,font hebrew latex support
2157,thunderbird,工具,库,client mail mozilla standalone
2158,tigervnc,工具,服务,access active allow architecture client compute computing connect contain desktop display enable ensure environment export friendly icon include installation internet license machine make minimal module network package platform policy program properly provide remote selinux server session suite usage user utility variety view viewer virtual wide xorg
2161,tinycdb,库,工具,constant contain create database fast library manipulate package read reading reliable share small structure subroutine tune utility
2166,tmux,工具,服务,access alternative control enable intend licensed modern number program screen simple single terminal windows
2168,tokyocabinet,库,服务,database example fast great hash implementation library manage modern record require routine scalability second size small store successor time tree
2169,torque,库,其它,base batch compute control distribute extension feature include lead library libs manager necessary node open organization package patch program provide queue resource run scalability scale shared source time version
2173,tpm-tools,工具,服务,certificate computing contain create cryptographic data expose group hardware hash import list manage management memory object pkcs platform protect software state store token tool tools trusted utilize verify
2174,tpm2-abrmd,服务,其它,access daemon implement manager resource spec
2175,tpm2-abrmd-selinux,库,其它,module policy selinux
2177,tpm2-tss,库,其它,access apis application driver kernel module platform provide software specify stack support trusted
2178,trace-cmd,工具,其它,data directly file handle instead interface need option record setting trace tracer user
2179,tracer,工具,其它,application base boot command common consider daemon determines file idea kind load memory package print provide python service simple special standard tracer update version
2185,tss2,库,工具,come computing debugging equivalent functionality group implement interface layer related simple software space stack tool trusted user utility work
2188,tuned,库,服务,adapt adaptive additional atomic backward based compatibility component contain current currently daemon device dynamic dynamically ethernet fine guest high host implement information load mainly mode monitor network optimize package partitioning power profile save scenario server setting specific target tune usage
2191,uchardet,库,工具,additional attempt binding byte character charset detection detector determine encode encoding implementation information language library mozilla original port sequence text universal unknown
2192,ucs-miscfixed-fonts,其它,工具,bitmap fixed font fonts location package provide terminal
2194,udisks2,工具,库,access configuration contain daemon device disk dynamic iscsi library manager manipulate module package project provide storage technology tool
2195,udisks2-qt5,库,其它,bind binding package provide
2196,uglify-js,库,工具,command compressor core javascript js library line node package parser runtime ship suitable tool toolkit
2197,unbound,工具,服务,application base cache client component contains design develop easily extension idea implementation java libraries library link maintain modular module net possible prototype python recursive resolver secure server stub validating validation
2200,unixODBC,其它,库,access complete connector database driver install linux manager mariadb mysql need odbc package postgresql want
2206,usb_modeswitch,库,服务,bring broadband build card communication compatible device enable file identify installation linux mobile mode non option plug present real support tool
2207,usb_modeswitch-data,库,工具,bring broadband build card communication compatible contain data device devices enable file function identify installation linux mobile mode need non option package plug present real support tool
2211,usbutils,工具,服务,connect contain device inspect linux package utility
2213,userspace-rcu,工具,库,access allow copy core data detect implementation library live memory monitor multiple number period possible provide read scale space structure synchronization time update user
2218,vapoursynth,库,工具,contain core extra interface interfacing library package plugins python tool
2219,vdo,工具,服务,block compression data deliver device level management mapper package provide provisioning space support target tool user virtual
2223,vinagre,工具,服务,bookmark browse client connection desktop gnome keyring look network open password protocol server spice store support
2224,vino,工具,其它,allow connect desktop gnome remote running server session user
2228,virt-viewer,工具,服务,client connect console display graphical gtk libvirt look machine provide server spice viewer virtual widget
2229,virt-what,工具,服务,alibaba amazon cloud code compute container current derive detect direct docker domain emulator enterprise error exit fact freebsd fully guest hardware hypervisor inside instance kernel know line linux list logical machine manager mean microsoft mode node parallel partition platform power print program qemu script server service services shell type user virt virtual virtualization vmware
2230,vmaf,库,工具,algorithm allow com contain custom develop development doc github http implementation library master method model multi overview package pdf post quality read resource software test tool user video
2235,vulkan-loader,库,其它,desktop linux loader macos official project provide vulkan windows
2236,vulkan-tools,库,工具,tool vulkan
2237,vulkan-validation-layers,库,服务,layer validation vulkan
2241,web-assets,库,其它,basic directory layout
2242,webkit2gtk3,库,服务,base contain content engine javascript library package platform port portable render
2249,wpa_supplicant,工具,服务,authentication client component control driver ieee implement linux support windows
2252,x265,库,工具,available best command compression contain efficiency encoder hardware high library line objective offer package performance platform primary shared variety wide
2255,xcb-util,工具,库,client code convenience core experimental extension function interface library libxcb make module number protocol provide usable util
2261,xdelta,工具,库,algorithm berkeley binary computing control diff experimental facility file generator library like program replace replacement standard version
2262,xdg-desktop-portal,库,服务,access apis bus desktop expose file flatpak freedesktop frontend include interface know known object open org path printing series service work xdg
2263,xdg-desktop-portal-gtk,库,其它,backend bus desktop gnome gtk implementation infrastructure interface org piece shell various xdg
2265,xdg-user-dirs-gtk,库,其它,bookmark change contains create default desktop detect directory gnome include integration locale special user xdg
2266,xdg-utils,工具,库,application basic composer control custom description desktop developer developers distribution email environment file following free function handling icon information install integration intend item linux mail make mean menu mime need open package party preferred provide query resource script send setting settings simple software standard support sure time type user utility utils various vendor version xdg
2269,xfsprogs,库,服务,attribute base block command compatible completely directory disk extend extensive file filesystem filesystems free high implementation include irix large make manage multi performance platform scalability size space support threaded utilities variable version
2270,xkeyboard-config,库,工具,allow configuration contain data extension graphical interface keyboard layout package selection
2272,xmlsec1,库,工具,base create crypto digital encryption goal library libxml2 major openssl plugin provide security service signature standard support
2274,xorg-x11-drivers,库,服务,allow architecture driver force individual instal install installation org package present purpose require software track
2281,xorg-x11-drv-nouveau,库,服务,driver graphic org video xorg
2297,xorg-x11-xkb-utils,工具,服务,core org utility
2299,xsane,库,工具,access base camera capture common contain control device digital easy end file frontend gtk image instal interface library manipulate need package perform plug provide regular sane scan scanner window work write
