idx,name,y_true,y_predict,feature
1221,libxmlb,库,服务,allow application binary convert data document file include inside library memory metadata parse query representation return source string table
1222,libxshmfence,库,服务,memory share shared
1223,libxslt,库,工具,allow command engine file gnome html instal interface library line mechanism need provide standard text version
1224,libyami,库,库,block building core decode hardware library like linux medium parse platform solution stream video
1225,libyaml,库,工具,data design format language parser script write
1226,libyang,库,库,data language library model parser provide toolkit write
1227,libzen,库,库,library share shared
1228,libzmf,库,工具,ability application currently document format import library provide support various
1229,lightdm,其它,其它,base based client contain cross desktop different display fast gobject interface library lightweight manager memory package performance qt5 support technology usage
1230,lightdm-gtk,库,其它,toolkit
1231,lightdm-gtk-greeter-settings,库,工具,easy editor gtk make modify setting small user
1232,linux-firmware,工具,服务,contain device driver file hardware include inside intel kernel license link linux network operate package read require series support usage
1233,linuxconsoletools,工具,库,configure connect contain device event input kernel layer legacy package provide support test tools utility
1234,linuxdoc-tools,工具,库,base document documentation format html intend language output package plain produce single software source standard suite text tools type write
1235,lksctp-tools,工具,服务,access available base command contain control documentation file follow implementation information intend kernel library line linux package protocol reference run section source space stream time tool tools tree user version
1236,lldpad,服务,服务,agent configuration contain daemon data intel linux package space support tool user
1237,lldpd,服务,服务,compatible design device goal implementation layer link mechanism network protocol provide standard
1238,llvm,其它,工具,arbitrary compile compiler design equivalent functionality include language level library link machine program programming runtime share shared source static time tool virtual
1239,lm_sensors,库,服务,access application collection core general hardware include library module monitoring package tool
1240,lmdb,工具,服务,application contains library libs necessary package share shared
1241,lockdev,库,服务,device library method provide
1242,log4j,库,其它,
1243,logrotate,服务,服务,allow automatic certain compress compression deal design file generate handle install mail need package remove simplify size utility
1244,logwatch,工具,工具,analysis easy file make monitoring package program report right time work
1245,lorax,工具,工具,additional boot build building command create dependency disk feature generic image include install line provide require server share template tool
1246,lorax-templates-anolis,服务,工具,boot build create share specific template
1247,lpsolve,工具,工具,binary model programming pure special
1248,lrzsz,工具,工具,build communication consist create domain linux modify package program provide public solution version
1249,lshw,工具,工具,cache capable configuration hardware html information know machine memory output plain provide report small speed text tool version work
1250,lsof,工具,服务,file information linux list open process stand unix utility
1251,lsscsi,库,服务,device file host information kernel linux list option output provide series
1252,lttng-ust,库,其它,application generate library space trace user userspace
1253,lua,工具,工具,contain libraries library package shared
1254,lua-expat,库,库,base library parser
1255,lua-filesystem,库,库,access attribute develop directory distribution file function language library offer portable programming standard structure
1256,lua-json,库,库,json parse parser
1257,lua-lpeg,库,库,base expression library parsing pattern
1258,lua-posix,库,工具,access feature library posix program provide
1259,lua-rpm-macros,库,其它,build macro package source
1260,lua-socket,库,库,addition application commonly core deal extension functionality handling http implement internet language layer library module need network provide support transport
1261,luajit,库,工具,compatible compiler define drop feature implement interpreter language machine replacement standard time virtual
1262,lucene++,库,工具,date engine high java library performance popular port search text write
1263,luksmeta,工具,工具,command header library line metadata small store utility
1264,lvm2,工具,服务,access application bus command contain create daemon device disk event functionality group handle include interface kernel kind library management monitor multiple operation package read share shared state storage support tool userspace utility virtual write
1265,lz4,工具,服务,algorithm compression contain core fast feature multi multiple package provide speed
1266,lzo,库,库,addition application compression data embed fast high level library memory need offer portable require small speed support version write
1267,lzop,工具,库,base compatibility compression data design drop file goal high library main real speed time utility
1268,m17n-db,库,工具,contain data encode font input language layout opentype package render text
1269,m17n-lib,库,工具,allow backend core input language library method package primarily provide table text
1270,m4,工具,工具,build built command configure file function generate implementation include install macro need parse process processor program script shell text traditional unix useful write
1271,mailcap,工具,工具,able agent allow application certain contain determine display extension file handle helper include instal list mail non order package particular program read text type
1272,mailx,工具,工具,command compatible different feature format functionality handle host implementation include language mail operate package posix project protocol provide remote script source storage support type useful work
1273,make,工具,工具,allow build control executables file generation install make non package process program provide simplify source tool user
1274,malaga,工具,工具,analysis application automatic base develop development file independent information language library offer package programming software word
1275,malaga-suomi-voikko,工具,库,build description package support text write
1276,mallard-rng,工具,其它,extension version
1277,man-db,工具,工具,cache description directly display format header include information manual package page path provide read search tool tools update
1278,mariadb,其它,工具,
1279,mariadb-connector-c,其它,服务,application client configuration connect database develop directory driver file include library native package present require
1280,mariadb-connector-odbc,其它,其它,client database driver drop library license mode native open replacement standard support unicode
1281,mariadb-java-client,其它,其它,application database develop driver java know lightweight pure server type
1282,marisa,库,库,algorithm based building command common contain data dictionary efficient implementation library line operate package prefix provide search space static storage structure support tool
1283,matchbox-window-manager,工具,其它,base contain desktop environment input manager mechanism non package platform resource screen space window
1284,maven-plugin-bundle,其它,其它,bundle content create dependency documentation feature javadoc maven plugin provides resource support
1285,mc,工具,工具,ability application console feature file friendly include like manager mode shell specific support text user view
1286,mcelog,工具,服务,check collect data decode exception machine tool translate utility
1287,mcpp,库,工具,alternative build check debug especially high include independent install library link macro multiple package process program provide replacement share source stand standard support useful
1288,mcstrans,服务,服务,access base based component contain control daemon design develop feature functionality general improve include kernel kind level linux multi number operating originally policy provide representation security selinux support translate translation type user utility
1289,mdadm,工具,服务,array common configuration control create device file function functionality help linux manage monitor package perform program provide similar single software task
1290,meanwhile,库,工具,basic client core file functionality library multi project provide resolution service session storage transfer user
1291,mecab,其它,库,dictionary install make note open parameter source
1292,media-player-info,库,工具,capability contain data device directory file format information install layout medium package repository rule storage
1293,memcached,工具,工具,application cache database distribute dynamic generic high intend load memory object performance speed
1294,memstrack,工具,工具,like memory
1295,memtest86+,工具,库,architecture base boot check computer detect entry error following format memory menu root script setup stand support test version
1296,mesa,库,工具,based driver filesystem library render runtime share state support
1297,mesa-demos,工具,工具,package provide utility utils
1298,mesa-libGLU,库,库,implementation library standard utility
1299,mesa-libGLw,库,工具,library runtime widget
1300,meson,工具,工具,build design development high like modern optimize programmer provide report simple software support test tool unit
1301,metacity,其它,工具,desktop gnome integrate manager small window
1302,microcode_ctl,工具,服务,binary boot file intel need package processor provide result store update
1303,microdnf,库,工具,build design environment implementation interpreter lightweight minimal need possible simple stack useful want
1304,micropipenv,工具,工具,compatible convert file lightweight output simple support tools wrapper
1305,mimetic,库,库,build class component design document easily easy efficient fast feature functionality implementation integrate internet know library list mean message possible read standard string time want write
1306,mingw-binutils,工具,服务,compile cross environment executables like need utilities utility version windows
1307,mingw-bzip2,工具,库,available capability compress compression contain cross data development fast file free high library package quality software speed static time tool utility version windows
1308,mingw-cairo,工具,库,library mingw windows
1309,mingw-crt,工具,库,base compiler cross library mingw runtime target windows
1310,mingw-expat,工具,库,document example kind library mean mingw parse parser port start stream structure windows write
1311,mingw-filesystem,工具,其它,base compiler contain cross environment file filesystem generic layout macro mingw need package target
1312,mingw-fontconfig,工具,库,library mingw windows
1313,mingw-freetype,工具,库,engine font free library mingw portable render static version windows
1314,mingw-gcc,工具,库,compiler cross mingw target windows
1315,mingw-gettext,工具,库,library message mingw multi produce static utility version windows
1316,mingw-glib2,库,库,library mingw static target version windows
1317,mingw-gstreamer1,工具,库,applications architecture base based capability data filter framework graph instal library mean medium mingw operate play plug process processing real related runtime sound time type video windows
1318,mingw-harfbuzz,工具,库,engine implementation layout library mingw opentype static version windows
1319,mingw-headers,库,其它,compiler cross file header mingw windows
1320,mingw-icu,库,工具,character conversion date language library line message mingw number provide resource support time tools unicode word
1321,mingw-libffi,库,库,function interface library mingw portable
1322,mingw-libjpeg-turbo,库,库,compile cross library mingw static version windows
1323,mingw-libpng,库,库,contain cross library mingw package static version windows
1324,mingw-libtiff,库,库,contain extension file format function image instal large library manipulate mingw need package port static version windows
1325,mingw-openssl,库,工具,algorithm certificate communication contain development include library machine management mingw package port protocol provide secure share support tool toolkit various windows
1326,mingw-pcre,库,库,base compatible compile cross expression file follow function header interface library mingw native note perl posix provide regular static style syntax version windows wrapper
1327,mingw-pixman,库,库,library mingw windows
1328,mingw-pkg-config,工具,其它,compiler configuration determine file library necessary option output read target tool
1329,mingw-readline,工具,工具,additional allow available command development edit function include library like line list maintain mingw mode perform port provide tool user windows
1330,mingw-sqlite,工具,工具,applications binary complete contain cross database design development disk ease engine file host implement instal large library link mingw package port power separate server single static store support tool version windows
1331,mingw-termcap,工具,工具,arbitrary contain control cross database development enable entry feature function independent library mingw package program send size string terminal tool type unlike version
1332,mingw-win-iconv,库,库,compile cross library mingw static version windows
1333,mingw-winpthreads,库,库,application available commonly define developer follow good high include interface kind know library mingw modern number operate port posix problem program project provide quality reduce solution standard static support target thread version windows write
1334,mingw-zlib,库,库,compression contain development library mingw package static target windows
1335,minicom,工具,服务,based control directory feature include language program script similar simple terminal text
1336,minizip,工具,其它,advanced buffer disk feature include internet
1337,mksh,工具,服务,alternative compatible domain especially feature good include interactive modern order original produce public replacement script shell similar version
1338,mlocate,工具,服务,allow cache database exist file implementation make stand traditional utility
1339,mobile-broadband-provider-info,库,服务,contain database information network package provider
1340,mod_auth_gssapi,库,服务,apache authentication base define http implement module protocol service
1341,mod_auth_mellon,库,服务,access apache attribute authentication base build directory generate implement module protocol server service
1342,mod_authnz_pam,库,服务,authentication basic example login module password provider stack
1343,mod_fcgid,服务,服务,alternative apache binary compatible interface management module number possible process reduce server
1344,mod_intercept_form_submit,服务,服务,apache application authentication environment form http information login module pass password request retrieve variable
1345,mod_lookup_identity,服务,服务,additional apache application environment information module retrieve server store user value variable
1346,mod_security,服务,服务,apache application contain embed engine http module open operate package powerful security server source
1347,mod_security_crs,服务,服务,base package provide rule
1348,mod_wsgi,服务,服务,apache application base code compliant exist host interface module provide python runtime write
1349,modulemd-tools,工具,工具,base build building collection command contain create definition directory easy example file generate information input line list modular module package parameter parse present provide repository require simple small text tool tools useful want wrapper
1350,mokutil,工具,服务,boot machine manage mechanism provide secure tool
1351,motif,库,工具,application contain dynamically environment include library link manager need package program run share static time window
1352,mousetweaks,其它,工具,access command control desktop gnome hardware line option package perform provide support various
1353,mozilla-filesystem,库,库,directory extension layout native package provide require technology
1354,mozjs52,库,库,application code embed environment host implementation intend library provide
1355,mozjs60,库,服务,application code embed environment host implementation intend library provide
1356,mozvoikko,工具,工具,extension program
1357,mpfr,库,库,base copy correct efficient good library multiple point standard
1358,mpg123,库,服务,audio commonly layer library output plug real time
1359,mpich,库,工具,allow architecture automatically base binary build cluster communication compute configure default desktop device different easy enable end environment extend framework goal high implementation include instal install interface load manager memory message modular module multiple need network package performance platform portable process provide select shared socket speed standard support want
1360,mpitests,工具,库,compile package suite test
1361,mpv,库,库,access audio available base contain different disk dynamic file format input library method output package platform play provide read source special support type variety video wide
1362,mrtg,工具,工具,contain generate html image load monitor multi network page provide representation tool
1363,mstflint,工具,工具,base contain dump network package tool update
1364,mt-st,工具,工具,block contain control device drive file install manage management need package program tool
1365,mtdev,库,服务,device event kernel library protocol stand translation type variant
1366,mtools,工具,工具,access allow collection disk file filesystem instal long need read style support utility write
1367,mtr,工具,工具,address command connection determine functionality gtk host interface line link machine network package print program provide quality request send sequence session single start tool useful user
1368,mtx,工具,工具,capable control device handle install library mechanism medium program report time variety work
1369,multilib-rpm-config,工具,工具,file help helper issue macro script shell tool
1370,munge,库,服务,allow authentication cluster common create define design environment form group host library libs local method platform port process remote root runtime security service share specific user
1371,mutt,工具,工具,advanced agent based binding client expression feature group language like macro mail message mode pattern power powerful regular search select small text user
1372,mutter,其它,工具,base core desktop display engine environment extensible gnome intend large manage management manager need plugins primarily shell stand toolkit window
1373,mvapich2,库,工具,base develop implementation interface message package path state transport version
1374,mysql,其它,服务,base client common connect contain daemon database different directory error file generic implementation install interface library libs message multi need package program provide related require server share shared standard user
1375,mythes,库,工具,binary data file index information library look return search simple text thesaurus word
1376,mythes-bg,库,其它,thesaurus
1377,mythes-ca,库,其它,thesaurus
1378,mythes-cs,库,其它,thesaurus
1379,mythes-da,库,其它,thesaurus
1380,mythes-de,库,其它,thesaurus
1381,mythes-el,库,其它,thesaurus
1382,mythes-en,库,其它,thesaurus
1383,mythes-es,库,其它,thesaurus
1384,mythes-fr,库,其它,thesaurus
1385,mythes-ga,库,其它,thesaurus
1386,mythes-hu,库,其它,thesaurus
1387,mythes-it,库,其它,thesaurus
1388,mythes-mi,库,其它,thesaurus
1389,mythes-ne,库,其它,thesaurus
1390,mythes-nl,库,其它,thesaurus
1391,mythes-pl,库,其它,thesaurus
1392,mythes-pt,库,其它,thesaurus
1393,mythes-ro,库,其它,thesaurus
1394,mythes-ru,库,其它,thesaurus
1395,mythes-sk,库,其它,thesaurus
1396,mythes-sl,库,其它,thesaurus
1397,mythes-sv,库,其它,thesaurus
1398,mythes-uk,库,其它,thesaurus
1399,nano,工具,工具,editor friendly small text
1400,nasm,工具,服务,free intel like portable primarily series syntax traditional
1401,nautilus,其它,其它,allow application desktop directory easy extension file filesystems gnome graphical handle library local make manage manager package provide remote shell
1402,ncompress,工具,工具,compatible compress compression contain extension fast file handle install need original package unix utility
1403,ncurses,库,工具,additional base binding character common compatibility compiler contain conversion description include independent library method package replacement routine screen support terminal tool update utility version
1404,ndctl,工具,服务,command control define device enable facility feature filesystem instance interface kernel libraries library libs like linux manage management memory message model need non performance platform provide resource table utility
1405,neon,库,工具,authentication basic client complete connection handling high http interface level library low method provide proxy request server support
1406,net-snmp,库,工具,application binary client contain library libs package runtime share
1407,net-tools,工具,服务,basic check contain include package replacement tool tools
1408,netlabel_tools,工具,服务,attribute configure contain data implement kernel linux manage necessary network package packet protocol provide query secure security space tool tools user
1409,netpbm,库,工具,contain contains conversion convert different example file format function graphic group handle include install library manipulate need package portable program script support tools various
1410,nettle,库,服务,application context design easily kernel language level library like low object oriented python space
1411,network-manager-applet,其它,服务,configuration connection contain control editor network package utility
1412,newt,库,服务,base build color contain entry interface library mode need package plain program programming replacement share text user widget window
1413,nfs-utils,工具,服务,client daemon group handle kernel library package provide server support user utility utils various
1414,nfs4-acl-tools,工具,工具,client contain linux package tool utility
1415,nftables,工具,服务,interface module provide python userspace utility
1416,nghttp2,服务,服务,http implement library protocol transfer version
1417,nginx,服务,服务,high http memory performance protocol proxy server usage
1418,ninja-build,工具,工具,build design fast file generate input level possible small speed
1419,nispor,库,服务,binding contain interface linux network package python3 state
1420,nmap,工具,服务,addition analysis application command communication data debug design determine end feature flexible generation host include line network number offer operating packet port provide read remote replacement result security sequence service specification suite support target tool transfer update user utility work write
1421,nmstate,库,服务,binding command contain database host library line manage manager manipulation multi need network package plugin provider python setting support tool
1422,nodejs,其它,服务,
1423,nodejs-nodemon,其它,其它,
1424,nodejs-packaging,其它,其它,
1425,npth,库,工具,allow base compatible design implementation know library non operate portable replacement similar standard thread
1426,nspr,库,工具,basic facility file free include library management memory network non normal operating platform portable provide runtime share thread time
1427,nss,库,工具,application applications build certificate client command configure cross database default define design development install library line load manage manipulate module need network operating package platform security server services standard support tool tools user utilities
1428,nss_nis,库,服务,data group host information module network service switch user
1429,nss_wrapper,库,工具,able address allow client create daemon define devel development environment file following function group host interact modify need network package path possible project provide resolution resolve server setup software space switch test unix user variable wrapper
1430,ntfs-3g,库,服务,access application attribute compress consist create currently device directory driver extend file filesystem functionality handle handling include installation libraries library license like link linux list normal open operate package posix provide read remove right runtime server source special stream support userspace utility windows write
1431,numactl,库,服务,access application consist library libs machine memory policy program provide simple specific support
1432,numad,服务,服务,architecture daemon manage memory monitor non performance process provide user
1433,numatop,工具,工具,access analysis help intel memory performance process processor related runtime support thread tool user
1434,numpy,库,工具,ability arbitrary array base basic build code create design facility fast feature general generation include large manipulate multi number package processing purpose python record small speed type version work
1435,nvme-cli,工具,服务,command interface line linux management provide space user
1436,nvmetcli,工具,服务,allow command configuration configure contain file interface json kernel line linux package save shell storage target
1437,ocaml,库,工具,application code compiler contain debugger development documentation environment expose family fast generator high interactive language level library module native need note object optimize oriented package parse portable programming runtime tool useful version
1438,ocaml-camlp4,库,库,contain file output package parse printer processor result runtime source standard
1439,ocaml-extlib,库,库,addition complete function good language library modify module order performance programmer programming project provide purpose small standard useful
1440,ocaml-findlib,库,其它,build helper manager package
1441,ocaml-labltk,库,工具,interface language library script version
1442,ocaml-ocamlbuild,库,工具,build library program tool
1443,ocaml-srpm-macros,库,库,architecture build contain dependency macro need order package
1444,onboard,工具,服务,configuration data design example hardware layout need read right screen server useful user
1445,ongres-scram,库,其它,authentication client contain family implementation java layer mechanism package security simple
1446,oniguruma,库,工具,apis character different encode expression library native object posix regular specify support
1447,opa-ff,库,服务,access address application basic build compute contain contains database distribute export interface level library manage management manager memory necessary node package path platform provider resolution script share tool
1448,opa-fm,工具,其它,application contains include intel management manager path performance software tool
1449,open-vm-tools,工具,服务,component contain core driver functionality host implementation improve library machine management open package perform program project script service source space suite tools user utility virtual
1450,openal-soft,库,库,advanced audio available buffer build capability cross environment extension feature filter handle implementation include library low multi open org originally pass platform play provide repository software sound stream version virtual windows
1451,openblas,库,库,base compile contain http library package project software support thread version www
1452,openblas-srpm-macros,库,其它,architecture macro
1453,openbox,工具,库,binding compliant configuration contain contains data design documentation dynamically editor fast feature file generate graphical inside install integration library libs lightweight list make manager menu multi need org package session share shared speed standard support window
1454,openchange,库,服务,access library microsoft native protocol provide provides server
1455,opencore-amr,库,库,framework implementation library multi
1456,opencryptoki,库,服务,card contain daemon device file fully general hardware implement implementation library module necessary package platform require run software specific specification stack support time utility
1457,opencv,库,库,binary compatibility contain core development distribution extra functionality intend library maintain module package performance provide release
1458,openhpi,库,服务,access base computer control create data device easily event exist export hardware implementation include interface libraries library machine manage mechanism modular open platform plug project provide resource server source support tool tree type various
1459,openjade,库,工具,application base command component document engine format implementation input language line output specification standard style variety
1460,openjpeg2,库,工具,application class command compliant component contain devel develop developer documentation file handling library line manipulation multiple open order package profile source standard tool
1461,openldap,工具,服务,access application client configuration contain development directory documentation domain file information internet library lightweight modify need open package possible program protocol service similar source style suite support tool utility
1462,openmpi,库,库,application available build compliant computer developer http implementation information interface library message offer open order org project resource software source standard technology www
1463,openoffice-lv,工具,库,dictionary hunspell hyphenation rule thesaurus
1464,openoffice.org-dict-cs_CZ,工具,工具,contain dictionary hunspell hyphenation package rule
1465,openpgm,库,库,general implementation open protocol source specification
1466,opensc,库,工具,application applications authentication card compatible digital implement library mail main operation provide security smart software standard support utility work
1467,openscap,库,工具,allow binding build capable check command computer configuration contain content easy enable engine expression extension goal include information integration language library line manage network non open package path perform perl plug protocol provide python python3 related script separate source standard sub tool utilities utils write
1468,openslp,库,工具,allow application configuration define framework implementation network open protocol provide service source standard track
1469,opensm,库,服务,access contain daemon include libraries library machine manage management manager need network package project shared space state test tool user utility various
1470,opensp,库,工具,application base command component generic implementation include language line parser standard
1471,openssh,工具,服务,agent allow application arbitrary authentication backend binary client command communication connect connection contain core daemon date distribute driver execute feature file free host implementation include install instance intend machine make mode module necessary network open package port program protocol provide remote replace script secure security server service shell source stack store support test useful user version
1472,openssl,工具,工具,algorithm application certificate communication contain convert format general implementation include library libs machine management package perl protocol provide purpose script secure share support tool toolkit utilities various
1473,openssl-ibmpkcs11,库,工具,contain dynamic engine implementation object package share
1474,openssl-pkcs11,库,服务,application available card command configuration engine file hardware line load make module security smart support
1475,openwsman,库,库,access binding client implementation library management open package provide python python3 server service source
1476,opus,库,库,audio communication design group interactive internet low org technology
1477,orc,工具,服务,addition architecture array available code compile compiler data execute feature generic include language library operate operation produce program represent run simple time tool
1478,orca,库,工具,access application desktop gnome graphical interface provide provider reader screen service support technology user work
1479,os-prober,库,库,available detect disk distribution easily format generic linux machine operate output package result support
1480,osbuild,库,服务,allow base build container contains device host image inside necessary policy selinux service source support
1481,osbuild-composer,工具,工具,base binary build building client compatible container core directly image json local service suitable usage
1482,oscap-anaconda-addon,工具,其它,addon allow content follow installation integrate process utility
1483,osinfo-db,工具,服务,configuration database file information machine operating platform provide virtual
1484,osinfo-db-tools,工具,服务,database information manage operating package provide tool tools
1485,ostree,工具,服务,container design development filesystem header high host integration level library libs like manage primarily provide shared tool tree
1486,p11-kit,工具,工具,certificate client command configuration contain contains domain enable export feature instal library line list load module note package provide server setup share socket standard tool unix
1487,p7zip,工具,库,ability additional compression contain extend file high http org original package plugins port unix version virtual www
1488,pacemaker,工具,服务,advanced cluster contain contains core form high libraries library libs manager need node package resource share tool
1489,pakchois,库,库,dependency interface library modern object offer oriented provide toolkit wrapper
1490,pam,工具,库,allow application authentication extensible handle library policy program provide security tool
1491,pango,库,工具,complete context core design different engine font form graphic gtk handling high integration layout library modular need provide quality render solution text toolkit widget work
1492,pangomm,库,工具,class complex create extensible include interface library provide user widget
1493,papi,库,工具,application client contain interface libraries library monitor package performance program programmer programming provide run time
1494,papirus-icon-theme,其它,其它,available base color desktop extra free like linux open source support theme variant
1495,paps,库,工具,contain file libraries library package plain text
1496,parted,工具,服务,allow copy create data disk manipulation operate program space usage
1497,passwd,工具,服务,authentication change contain library package password utility
1498,patch,工具,服务,application change command common file instal list make original program utility
1499,patchutils,工具,工具,collection file line list manipulate modify number program simply variety
1500,pavucontrol,工具,工具,allow base control device hardware server simple sound stream tool
1501,pcaudiolib,库,服务,audio device different library portable provide
1502,pciutils,工具,服务,connect contain device library linux package related utility various
1503,pcp,库,工具,abstraction additional agent allow analysis apache application arbitrary archive base bind binding build building cache card check client collect com command common compress configuration configure contain container context daemon data database deal default device directory disk documentation domain easily end engine event example export extend extract file filesystem filter format framework hardware high http import include inside instance intel interface internet json kernel language level library linux local machine make manage management manager mechanism memory message microsoft module monitor monitoring network open operating org output package packet party performance perl platform policy postgresql power primarily process processing produce protocol provide python python3 quality release remote retrieve rule run script search selinux series server service shell simple socket software source specific specify standard store style suite support switch target test time tool toolkit tools trace type utility value various virtual write www
1504,pcre,库,工具,base binding change compatible encoding expression follow function interface library native note package perl posix provide regular string support syntax variant work wrapper
1505,pcre2,库,服务,access base byte compatible contain distribution encoding expression facility follow function install interface library note original package page perl posix process provide regular string support syntax value variant work wrapper write
1506,pcs,服务,服务,agent base cluster configuration create easily information modify provide tool user view
1507,pcsc-lite,库,服务,application card command communication connect daemon form framework include interface library line manager package provide purpose reader resource small smart tool windows
1508,pcsc-lite-ccid,库,其它,card daemon driver generic interface reader smart
1509,pentaho-libxml,库,库,ease implement input library non parser utility
1510,pentaho-reporting-flow-engine,库,工具,engine free java know library report
1511,perftest,工具,服务,collection communication connection design network normal number performance program provide simple test work
1512,perl,工具,工具,application available binary building code collection come common complex compress core create default define devel directory embed enable error export extend extra file function handle header include input install interface interpreter know library libs like macro main make manipulate module need number object output package perl posix program provide real require run script share shared single source standalone style support test time tool utils want
1513,perl-Algorithm-Diff,工具,其它,algorithm compute file list module possible program similar small string thing unix
1514,perl-Archive-Tar,库,其它,allow archive class compress creation custom easy file handle instal manipulation mechanism method module object perl provide support
1515,perl-Archive-Zip,库,库,access allow archive attribute compress create data date directory exist extract file library manipulate modify module need perl program query read remove replace stream string write
1516,perl-Authen-SASL,库,库,able authentication framework generic implementation mechanism network perl protocol provide share
1517,perl-B-Debug,库,库,debug information perl print syntax tree
1518,perl-B-Hooks-EndOfScope,库,其它,allow code compile execute module perl
1519,perl-B-Lint,库,其它,equivalent module option perl process program similar version
1520,perl-Bit-Vector,库,库,algorithm allow arbitrary efficient execution fast handle instance library size speed
1521,perl-CGI,库,工具,built come common complete environment feature file form generation handle header html http include interface manipulation process processing query read request solution string support utility write
1522,perl-CPAN,库,库,build capability certain client distribution extension http include install know make module perl query
1523,perl-CPAN-Meta,库,其它,building content data distribution file include instal json metadata release software store structure
1524,perl-CPAN-Meta-Requirements,库,库,build distribution exception file json like model object reduce representation simple specify version
1525,perl-CPAN-Meta-YAML,库,库,file general generation implement like metadata module parsing read reading specification task write
1526,perl-Capture-Tiny,库,库,code come handle module original output particular pass perl portable program provide send simple windows work
1527,perl-Carp,库,库,alternative case context error good like message module report routine stack useful user
1528,perl-Carp-Clan,库,库,error instead level message module number package pattern perl print report similar stack
1529,perl-Class-Data-Inheritable,库,库,class create data instead object single store sub want
1530,perl-Class-Factory-Util,库,工具,class export function method module provide useful utility
1531,perl-Class-ISA,库,库,class function library list method order path perl provide report return search tree
1532,perl-Class-Inspector,库,库,allow attempt class code easy friendly high information interface level look perl provide structure
1533,perl-Class-Method-Modifiers,库,库,base basic class common easily feature form like method modify object original particular powerful provide provides section work
1534,perl-Class-Singleton,库,库,class example functionality implement implementation instance manage method module object print require single specific
1535,perl-Class-XSAccessor,库,库,array attribute class define fast generate hash implement interface object provide read representation run test time work write
1536,perl-Compress-Bzip2,库,库,available compress compression functionality instead integrate interface library module perl provide
1537,perl-Compress-Raw-Bzip2,库,库,compression interface level library low module perl provide
1538,perl-Compress-Raw-Zlib,库,库,compress compression interface level library low module perl provide
1539,perl-Config-AutoConf,库,库,command detect implement library macro module perl pure similar task
1540,perl-Config-Perl-V,库,库,available binary command data hash inside module output package perl provide return store structure
1541,perl-Config-Tiny,库,库,basic configuration design ease file module operation perl reading style support write
1542,perl-Convert-ASN1,库,库,convert data decode encode library rule structure
1543,perl-Crypt-OpenSSL-Bignum,库,库,access addition expose interface library module operation parameter perl produce provide value
1544,perl-Crypt-OpenSSL-RSA,库,其它,encoding interface library perl
1545,perl-Crypt-OpenSSL-Random,库,库,ability access generator library number provide query
1546,perl-DBD-MySQL,其它,工具,come database driver interface language management perl programming word
1547,perl-DBD-SQLite,库,库,com database domain driver engine http library module provide public www
1548,perl-DBI,库,库,access application database define function independent interface language perl programming provide specification variable
1549,perl-DB_File,库,库,access allow define facility functionality interface make module perl program provide version
1550,perl-Data-Dump,其它,库,argument code contain copy data dump easy format function list module original perl produce provide reading result single string structure value
1551,perl-Data-Dumper,库,库,content data list object output perl reference single structure suitable syntax variable write
1552,perl-Data-OptList,库,库,data entry follow instead list option parse reference simple store value want work write
1553,perl-Data-Section,库,库,access allow data easy line module multiple oriented provide read section store template write
1554,perl-Date-Calc,库,库,base date library provide standard
1555,perl-Date-ISO8601,库,库,convert data date define format function information module provide represent representation standard suitable time
1556,perl-Date-Manip,库,库,change common currently data date deal design determine easily easy make manipulation module operation parse routine save series support time
1557,perl-DateTime,库,其它,class creation date extend know object perl represent representation time
1558,perl-DateTime-Format-Builder,库,库,basic class code create date expose expression extract format information method module need number object parser provide regular require simple string time write
1559,perl-DateTime-Format-HTTP,库,库,conversion date deal format function http module protocol provide routine
1560,perl-DateTime-Format-ISO8601,库,库,date format release support time
1561,perl-DateTime-Format-Mail,库,库,convert correct date different ease easy format generate main module parse specify
1562,perl-DateTime-Format-Strptime,库,库,format function implement module object parse pattern posix return string
1563,perl-DateTime-Locale,库,库,available function information primarily provide sub support various
1564,perl-DateTime-TimeZone,库,其它,base class object represent time
