name,label,predict,summary,description
tpm2-tss,工具,库, TPM2.0 Software Stack," tpm2-tss is a software stack supporting Trusted Platform Module(TPM) 2.0 system
APIs. It sits between TPM driver and applications, providing TPM2.0 specified
APIs for applications to access TPM module through kernel TPM drivers."
gnupg2,工具,库, Utility for secure communication and data storage," GnuPG is GNU's tool for secure communication and data storage.  It can
be used to encrypt data and to create digital signatures.  It includes
an advanced key management facility and is compliant with the proposed
OpenPGP Internet standard as described in RFC2440 and the S/MIME
standard as described by several RFCs.

GnuPG 2.0 is a newer version of GnuPG with additional support for
S/MIME.  It has a different design philosophy that splits
functionality up into several modules. The S/MIME and smartcard functionality
is provided by the gnupg2-smime package."
rpm-cron,工具,库,Create daily logs of installed packages. ,"This package contains a cron job which creates daily logs of installed
packages on a system. "
ansible-core,工具,服务," SSH-based configuration management, deployment, and task execution system"," Ansible is a radically simple model-driven configuration management,
multi-node deployment, and remote task execution system. Ansible works
over SSH and does not require any software or daemons to be installed
on remote nodes. Extension modules can be written in any language and
are transferred to managed machines automatically."
texlive-fontbook,工具,其它, Generate a font book," The package provides a means of producing a 'book' of font
samples (for evaluation, etc.)."
texlive-texlive-en,工具,库, TeX Live manual (English), texlive-en package
scl-utils-build,工具,库, RPM build macros for alternative packaging, Essential RPM build macros for alternative packaging.
clevis-luks,工具,库, LUKS integration for clevis," LUKS integration for clevis. This package allows you to bind a LUKS
volume to a clevis unlocking policy. For automated unlocking, an unlocker
will also be required. See, for example, clevis-dracut and clevis-udisks2."
redhat-rpm-config,工具,库, Red Hat specific rpm configuration files, Red Hat specific rpm configuration files.
texlive-extsizes,工具,库, Extend the standard classes' size options," Provides classes extarticle and extreport, extletter, extbook,
extproc which allow for documents with a base font of size 8-
20pt."
maven-file-management,工具,库, Maven File Management API, Provides a component for plugins to easily resolve project dependencies.
mythes-nn,工具,库, Nynorsk thesaurus, Nynorsk thesaurus.
evince-browser-plugin,工具,库, Evince web browser plugin, This package contains the evince web browser plugin.
slirp4netns,工具,库, slirp for network namespaces," slirp for network namespaces, without copying buffers across the namespaces."
texlive-tocloft,工具,库," Control table of contents, figures, etc"," Provides control over the typography of the Table of Contents,
List of Figures and List of Tables, and the ability to create
new `List of ...'. The ToC \parskip can be changed."
texlive-texlive.infra,工具,库, basic TeX Live infrastructure," This package contains the files needed to get the TeX Live
tools (notably tlmgr) running: perl modules, xz binaries, plus
(sometimes) tar and wget.  These files end up in the standalone
install packages, and in the tlcritical repository."
cmake-rpm-macros,工具,库, Common RPM macros for cmake, This package contains common RPM macros for cmake.
gvfs-client,工具,库, Client modules of backends for the gio framework in GLib," The gvfs package provides client modules of backend implementations for the gio
framework in GLib."
rrdtool-lua,工具,库, Lua RRDtool bindings, The rrdtool-lua package includes RRDtool bindings for Lua.
dde-calendar,工具,库, Calendar is a smart daily planner to schedule all things in life, Calendar is a smart daily planner to schedule all things in life.
kf5-kconfig-core,工具,库, Non-GUI part of KConfig framework," KConfigCore provides access to the configuration files themselves. It features
centralized definition and lock-down (kiosk) support."
brasero-nautilus,工具,库, Nautilus extension for brasero, The brasero-nautilus package contains the brasero nautilus extension.
kf5-kio-ntlm,工具,库, NTLM support for KIO Framework, KIONTLM provides support for NTLM authentication mechanism in KIO
policycoreutils-dbus,工具,服务,SELinux policy core DBUS api ,"The policycoreutils-dbus package contains the management DBUS API use to manage
an SELinux environment. "
xorg-x11-apps,工具,库, X.Org X11 applications, A collection of common X Window System applications.
oci-systemd-hook,工具,库, OCI systemd hook for docker, OCI systemd hooks enable running systemd in a OCI runc/docker container.
microcode_ctl,工具,库,CPU microcode updates for Intel x86 processors ,"This package provides microcode update files for Intel x86 and x86_64 CPUs.

The microcode update is volatile and needs to be uploaded on each system
boot i.e. it isn't stored on a CPU permanently; reboot and it reverts
back to the old microcode.

Package name ""microcode_ctl"" is historical, as the binary with the same name
is no longer used for microcode upload and, as a result, no longer provided. "
mousetweaks,工具,服务, Mouse accessibility support for the GNOME desktop," The Mousetweaks package provides mouse accessibility enhancements for
the GNOME desktop, such as performing various clicks without using any
hardware button. The options can be accessed through the Accessibility
tab of the Mouse Preferences of GNOME Control Center or through command-line."
breeze-icon-theme,工具,库, Breeze icon theme, Breeze icon theme.
xdelta,工具,库,A binary file delta generator ,"Xdelta (X for XCF: the eXperimental Computing Facility at Berkeley) is
a binary delta generator (like a diff program for binaries) and an RCS
version control replacement library. Xdelta uses a binary file delta
algorithm to replace the standard diff program used by RCS "
rpm-plugin-prioreset,工具,库,Rpm plugin for resetting scriptlet priorities for SysV init ,"Rpm plugin for resetting scriptlet priorities for SysV init

Useful on legacy SysV init systems if you run rpm transactions with
nice/ionice priorities. Should not be used on systemd systems. "
javacc,工具,库, A parser/scanner generator for java," Java Compiler Compiler (JavaCC) is the most popular parser generator for use
with Java applications. A parser generator is a tool that reads a grammar
specification and converts it to a Java program that can recognize matches to
the grammar. In addition to the parser generator itself, JavaCC provides other
standard capabilities related to parser generation such as tree building (via
a tool called JJTree included with JavaCC), actions, debugging, etc."
perl-Module-CoreList-tools,工具,库, Tool for listing modules shipped with perl," This package provides a corelist(1) tool which can be used to query what
modules were shipped with given perl version."
golang,工具,库, The Go Programming Language, The Go Programming Language.
python38-setuptools,工具,库, Easily build and distribute Python 3 packages," Setuptools is a collection of enhancements to the Python 3 distutils that allow
you to more easily build and distribute Python 3 packages, especially ones that
have dependencies on other packages.

This package also contains the runtime components of setuptools, necessary to
execute the software that requires pkg_resources.py."
hivex,工具,库, Read and write Windows Registry binary hive files," Hive files are the undocumented binary files that Windows uses to
store the Windows Registry on disk.  Hivex is a library that can read
and write to these files.

'hivexsh' is a shell you can use to interactively navigate a hive
binary file.

'hivexregedit' (in perl-hivex) lets you export and merge to the
textual regedit format.

'hivexml' can be used to convert a hive file to a more useful XML
format.

In order to get access to the hive files themselves, you can copy them
from a Windows machine.  They are usually found in
%systemroot%\system32\config.  For virtual machines we recommend
using libguestfs or guestfish to copy out these files.  libguestfs
also provides a useful high-level tool called 'virt-win-reg' (based on
hivex technology) which can be used to query specific registry keys in
an existing Windows VM.

For OCaml bindings, see 'ocaml-hivex-devel'.

For Perl bindings, see 'perl-hivex'.

For Python 3 bindings, see 'python3-hivex'.

For Ruby bindings, see 'ruby-hivex'."
chrpath,工具,库,Modify rpath of compiled programs ,"chrpath allows you to modify the dynamic library load path (rpath) of
compiled programs.  Currently, only removing and modifying the rpath
is supported. "
mod_dav_svn,工具,库, Apache httpd module for Subversion server," The mod_dav_svn package allows access to a Subversion repository
using HTTP, via the Apache httpd server."
alsa-utils-alsabat,工具,库, Advanced Linux Sound Architecture (ALSA) - Basic Audio Tester," This package contains tool for basic audio testing using Advanced Linux Sound
Architecture (ALSA) framework and Fast Fourier Transform library."
kf5-sonnet-ui,工具,库, GUI part of the Sonnet framework, GUI part of the Sonnet framework provides widgets with spell checking support.
deepin-screen-recorder,工具,服务, Deepin Screen Recorder, Deepin Screen Recorder.
jmc,工具,库, JDK Mission Control is a profiling and diagnostics tool," JDK Mission Control is a powerful profiler for HotSpot JVMs and has an
advanced set of tools that enables efficient and detailed analysis of the
extensive data collected by JDK Flight Recorder. The tool chain enables
developers and administrators to collect and analyze data from Java
applications running locally or deployed in production environments."
dnf-plugin-releasever-adapter,工具,库, A dnf plugin for releasever adaptation," A plugin for the Dandified Yellow dog Updater, Modified. The plugin
can automatically convert the releasever of Anolis OS, which is 8.x
to the latest version of releasever which is 8."
syslinux-nonlinux,工具,库, SYSLINUX modules which aren't run from linux.," All the SYSLINUX binaries that run from the firmware rather than from a
linux host. It also includes a tool, MEMDISK, which loads legacy operating
systems from media."
texlive-updmap-map,工具,其它, Font maps, Font maps.
