name,label,predict,summary,description
pcp-selinux,服务,工具, Selinux policy package," This package contains SELinux support for PCP.  The package contains
interface rules, type enforcement and file context adjustments for an
updated policy package."
ypbind,服务,工具, The NIS daemon which binds NIS clients to an NIS domain," The Network Information Service (NIS) is a system that provides
network information (login names, passwords, home directories, group
information) to all of the machines on a network. NIS can allow users
to log in on any machine on the network, as long as the machine has
the NIS client programs running and the user's password is recorded in
the NIS passwd database. NIS was formerly known as Sun Yellow Pages
(YP).

This package provides the ypbind daemon. The ypbind daemon binds NIS
clients to an NIS domain. Ypbind must be running on any machines
running NIS client programs.

Install the ypbind package on any machines running NIS client programs
(included in the yp-tools package). If you need an NIS server, you
also need to install the ypserv package to a machine on your network."
pki-acme,服务,工具, PKI ACME Package," The PKI ACME responder is a service that provides an automatic certificate
management via ACME v2 protocol defined in RFC 8555."
dde-clipboard,服务,库, Qt platform theme integration plugins for DDE," Qt platform theme integration plugins for DDE
 Multiple Qt plugins to provide better Qt5 integration for DDE is included."
deepin-reader,服务,工具," A simple PDF reader, supporting bookmarks, highlights and annotations"," A simple PDF reader, supporting bookmarks, highlights and annotations."
NetworkManager-libnm,服务,库, Libraries for adding NetworkManager support to applications.," This package contains the libraries that make it easier to use some
NetworkManager functionality from applications."
plymouth-theme-fade-in,服务,工具," Plymouth ""Fade-In"" theme"," This package contains the ""Fade-In"" boot splash theme for
Plymouth. It features a centered logo that fades in and out
while stars twinkle around the logo during system boot up."
ipa-server-trust-ad,服务,工具, Virtual package to install packages required for Active Directory trusts," Cross-realm trusts with Active Directory in IPA require working Samba 4
installation. This package is provided for convenience to install all required
dependencies at once."
dde-launcher,服务,库, dde desktop-environment - Launcher module, dde desktop-environment - Launcher module.
rsyslog-udpspoof,服务,库, Provides the omudpspoof module," This module is similar to the regular UDP forwarder, but permits to
spoof the sender address. Also, it enables to circle through a number
of source ports."
sanlock-lib,服务,库, A shared storage lock manager library," The sanlock-lib package contains the runtime libraries for sanlock,
a shared storage lock manager.
Hosts connected to a common SAN can use this to synchronize their
access to the shared disks."
flatpak-session-helper,服务,工具, User D-Bus service used by flatpak and others," This package contains the org.freedesktop.Flatpak user D-Bus service
that's used by flatpak and other packages."
plymouth-core-libs,服务,库, Plymouth core libraries," This package contains the libply and libply-splash-core libraries
used by Plymouth."
alsa-firmware,服务,工具, Firmware for several ALSA-supported sound cards," This package contains the firmware binaries for a number of sound cards.
Some (but not all of these) require firmware loaders which are included in
the alsa-tools-firmware package."
libipa_hbac,服务,库, FreeIPA HBAC Evaluator library, Utility library to validate FreeIPA HBAC rules for authorization requests
PackageKit-gtk3-module,服务,工具, Install fonts automatically using PackageKit," The PackageKit GTK3+ module allows any Pango application to install
fonts from configured repositories using PackageKit."
mcstrans,服务,工具,SELinux Translation Daemon ,"Security-enhanced Linux is a feature of the Linux庐 kernel and a number
of utilities with enhanced security functionality designed to add
mandatory access controls to Linux.  The Security-enhanced Linux
kernel contains new architectural components originally developed to
improve the security of the Flask operating system. These
architectural components provide general support for the enforcement
of many kinds of mandatory access control policies, including those
based on the concepts of Type Enforcement庐, Role-based Access
Control, and Multi-level Security.

mcstrans provides an translation daemon to translate SELinux categories
from internal representations to user defined representation. "
bacula-storage,服务,工具, Bacula storage daemon files," Bacula is a set of programs that allow you to manage the backup, recovery, and
verification of computer data across a network of different computers. It is
based on a client/server architecture.

This package contains the storage daemon, the daemon responsible for writing
the data received from the clients onto tape drives or other mass storage
devices."
polkit-docs,服务,库,Development documentation for polkit ,Development documentation for polkit. 
containernetworking-plugins,服务,库, CNI network plugins," The CNI (Container Network Interface) project consists of a specification
and libraries for writing plugins to configure network interfaces in Linux
containers, along with a number of supported plugins. CNI concerns itself
only with network connectivity of containers and removing allocated resources
when the container is deleted."
update-motd,服务,库, Framework for dynamically generating MOTD," Framework and scripts for producing a dynamically generated Message Of The Day.
Based on and compatible with the framework implemented Ubuntu."
plymouth-theme-script,服务,工具," Plymouth ""Script"" plugin"," This package contains the ""script"" boot splash theme for
Plymouth. It it is a simple example theme the uses the ""script""
plugin."
rls,服务,工具, Rust Language Server for IDE integration," The Rust Language Server provides a server that runs in the background,
providing IDEs, editors, and other tools with information about Rust programs.
It supports functionality such as 'goto definition', symbol search,
reformatting, and code completion, and enables renaming and refactorings."
telnet,服务,工具, The client program for the Telnet remote login protocol," Telnet is a popular protocol for logging into remote systems over the
Internet. The package provides a command line Telnet client"
poppler-utils,服务,工具, Command line utilities for converting PDF files," Command line tools for manipulating PDF files and converting them to
other formats."
deepin-sound-theme,服务,库, Generate static golang bindings for GObject, Deepin sound This package contains the deepin sound theme.
cockpit-packagekit,服务,工具, Cockpit user interface for packages," The Cockpit components for installing OS updates and Cockpit add-ons,
via PackageKit."
bolt,服务,工具,Thunderbolt device manager ,"bolt is a system daemon to manage Thunderbolt devices via a D-BUS
API. Thunderbolt 3 introduced different security modes that require
devices to be authorized before they can be used. The D-Bus API can be
used to list devices, enroll them (authorize and store them in the
local database) and forget them again (remove previously enrolled
devices). It also emits signals if new devices are connected (or
removed). During enrollment devices can be set to be automatically
authorized as soon as they are connected.  A command line tool, called
boltctl, can be used to control the daemon and perform all the above
mentioned tasks. "
brltty-espeak-ng,服务,库, eSpeak-NG driver for BRLTTY, This package provides the eSpeak-NG driver for BRLTTY.
udisks2-iscsi,服务,库, Module for iSCSI, This package contains module for iSCSI configuration.
corosync-qdevice,服务,其它, The Corosync Cluster Engine Qdevice," This package contains the Corosync Cluster Engine Qdevice, script for creating
NSS certificates and an init script."
systemtap-server,服务,工具, Instrumentation System Server," This is the remote script compilation server component of systemtap.
It announces itself to nearby clients with avahi (if available), and
compiles systemtap scripts to kernel objects on their demand."
nydus-rs,服务,工具, Nydus image service," Nydus - the Dragonfly image service, providing fast, secure and easy access to container images."
tzdata-java,服务,工具, Timezone data for Java, This package contains timezone information for use by Java runtimes.
mod_session,服务,库, Session interface for the Apache HTTP Server," The mod_session module and associated backends provide an abstract
interface for storing and accessing per-user session data."
anolis-gpg-keys,服务,库, Anolis OS RPM keys, Anolis OS RPM signature keys
system-lsb-languages,服务,库, LSB Languages module support," The Linux Standard Base (LSB) Languages module supports components for runtime
languages which are found on an LSB conforming system."
grafana,服务,工具, Metrics dashboard and graph editor," Grafana is an open source, feature rich metrics dashboard and graph editor for
Graphite, InfluxDB & OpenTSDB."
gnome-shell-extension-common,服务,工具, Files common to GNOME Shell Extensions," GNOME Shell Extensions is a collection of extensions providing additional and
optional functionality to GNOME Shell.

This package provides common data files shared by various extensions."
tigervnc-server,服务,工具, A TigerVNC server," The VNC system allows you to access the same desktop from a wide
variety of platforms.  This package includes set of utilities
which make usage of TigerVNC server more user friendly. It also
contains x0vncserver program which can export your active
X session."
system-lsb-core,服务,库, LSB Core module support," The Linux Standard Base (LSB) Core module support provides the fundamental
system interfaces, libraries, and runtime environment upon which all conforming
applications and libraries depend."
anolis-repos,服务,工具,Anolis OS package repositories ,Anolis OS package repository files for yum and dnf 
splix,服务,工具, Driver for QPDL/SPL2 printers (Samsung and several Xerox printers)," This driver is usable by all printer devices which understand the QPDL
(Quick Page Description Language) also known as SPL2 (Samsung Printer Language)
language. It covers several Samsung, Xerox and Dell printers.
Splix doesn't support old SPL(1) printers."
gnome-classic-session,服务,工具," GNOME ""classic"" mode session"," This package contains the required components for the GNOME Shell ""classic""
mode, which aims to provide a GNOME 2-like user interface."
munge,服务,工具, Enables uid & gid authentication across a host cluster," MUNGE (MUNGE Uid 'N' Gid Emporium) is an authentication service for creating
and validating credentials. It is designed to be highly scalable for use
in an HPC cluster environment.
It allows a process to authenticate the UID and GID of another local or
remote process within a group of hosts having common users and groups.
These hosts form a security realm that is defined by a shared cryptographic
key. Clients within this security realm can create and validate credentials
without the use of root privileges, reserved ports, or platform-specific
methods."
pki-server,服务,工具, PKI Server Package," The PKI Server Package contains libraries and utilities needed by other
PKI subsystems."
xorg-x11-server-Xorg,服务,工具, Xorg X server," X.org X11 is an open source implementation of the X Window System.  It
provides the basic low level functionality which full fledged
graphical user interfaces (GUIs) such as GNOME and KDE are designed
upon."
qemu-guest-agent,服务,工具, QEMU guest agent," qemu-kvm is an open source virtualizer that provides hardware emulation for
the KVM hypervisor.

This package provides an agent to run inside guests, which communicates
with the host over a virtio-serial channel named ""org.qemu.guest_agent.0""

This package does not need to be installed on the host OS."
gnome-backgrounds-extras,服务,其它, Additional GNOME Backgrounds," This package contains the additional desktop backgrounds
which are packaged with the GNOME desktop."
stratisd-dracut,服务,库, Dracut modules for use with stratisd," 
This package contains dracut modules to be used with stratisd
to enable using Stratis filesystems as the root filesystem for
a Linux install."
postgresql-docs,服务,库, Extra documentation for PostgreSQL," The postgresql-docs package contains some additional documentation for
PostgreSQL.  Currently, this includes the main documentation in PDF format
and source files for the PostgreSQL tutorial."
gssdp-docs,服务,库, Documentation files for gssdp, This package contains developer documentation for gssdp.
rsyslog-mmsnmptrapd,服务,库, Message modification module for snmptrapd generated messages," This message modification module takes messages generated from snmptrapd and
modifies them so that they look like they originated from the read originator."
nginx-all-modules,服务,工具, A meta package that installs all available Nginx modules, A meta package that installs all available Nginx modules.
subversion-gnome,服务,工具, GNOME Keyring support for Subversion," The subversion-gnome package adds support for storing Subversion
passwords in the GNOME Keyring."
tuned,服务,工具,A dynamic adaptive system tuning daemon ,"The tuned package contains a daemon that tunes system settings dynamically.
It does so by monitoring the usage of several system components periodically.
Based on that information components will then be put into lower or higher
power saving modes to adapt to the current usage. Currently only ethernet
network and ATA harddisk devices are implemented. "
pki-tools,服务,工具, PKI Tools Package," This package contains PKI executables that can be used to help make
Certificate System into a more complete and robust PKI solution."
xinetd,服务,工具, A secure replacement for inetd," Xinetd is a secure replacement for inetd, the Internet services
daemon. Xinetd provides access control for all services based on the
address of the remote host and/or on time of access and can prevent
denial-of-access attacks. Xinetd provides extensive logging, has no
limit on the number of server arguments, and lets you bind specific
services to specific IP addresses on your host machine. Each service
has its own specific configuration file for Xinetd; the files are
located in the /etc/xinetd.d directory."
udisks2,服务,库, Disk Manager," The Udisks project provides a daemon, tools and libraries to access and
manipulate disks, storage devices and technologies."
dde-file-manager,服务,库, Deepin File Manager, File manager front end of Deepin OS.
nginx-mod-http-image-filter,服务,库, Nginx HTTP image filter module, Nginx HTTP image filter module.
libsss_certmap,服务,库, SSSD Certificate Mapping Library, Library to map certificates to users based on rules
rasdaemon,服务,工具,Utility to receive RAS error tracings ,"rasdaemon is a RAS (Reliability, Availability and Serviceability) logging tool.
It currently records memory errors, using the EDAC tracing events.
EDAC is drivers in the Linux kernel that handle detection of ECC errors
from memory controllers for most chipsets on i386 and x86_64 architectures.
EDAC drivers for other architectures like arm also exists.
This userspace component consists of an init script which makes sure
EDAC drivers and DIMM labels are loaded at system startup, as well as
an utility for reporting current error counts from the EDAC sysfs files. "
freeradius,服务,工具, High-performance and highly configurable free RADIUS server," The FreeRADIUS Server Project is a high performance and highly configurable
GPL'd free RADIUS server. The server is similar in some respects to
Livingston's 2.0 server.  While FreeRADIUS started as a variant of the
Cistron RADIUS server, they don't share a lot in common any more. It now has
many more features than Cistron or Livingston, and is much more configurable.

FreeRADIUS is an Internet authentication daemon, which implements the RADIUS
protocol, as defined in RFC 2865 (and others). It allows Network Access
Servers (NAS boxes) to perform authentication for dial-up users. There are
also RADIUS clients available for Web servers, firewalls, Unix logins, and
more.  Using RADIUS allows authentication and authorization for a network to
be centralized, and minimizes the amount of re-configuration which has to be
done when adding or deleting new users."
qemu-kvm-core,服务,库, qemu-kvm core components," qemu-kvm is an open source virtualizer that provides hardware
emulation for the KVM hypervisor. qemu-kvm acts as a virtual
machine monitor together with the KVM kernel modules, and emulates the
hardware for a full system such as a PC and its associated peripherals."
python3-sss,服务,库, Python3 bindings for sssd," Provides python3 bindings:
    * function for retrieving list of groups user belongs to
    * class for obfuscation of passwords"
rdma-core,服务,工具, RDMA core userspace libraries and daemons," RDMA core userspace infrastructure and documentation, including kernel
driver-specific modprobe override configs, IPoIB network scripts,
dracut rules, and the rdma-ndd utility."
pcp-zeroconf,服务,工具, Performance Co-Pilot (PCP) Zeroconf Package," This package contains configuration tweaks and files to increase metrics
gathering frequency, several extended pmlogger configurations, as well as
automated pmie diagnosis, alerting and self-healing for the localhost."
alsa-sof-firmware,服务,工具,Firmware and topology files for Sound Open Firmware project ,This package contains the firmware binaries for the Sound Open Firmware project. 
kwin-common,服务,工具, Common files for KWin X11 and KWin Wayland, Common files for KWin X11 and KWin Wayland.
sssd-common-pac,服务,工具, Common files needed for supporting PAC processing," Provides common files needed by SSSD providers such as IPA and Active Directory
for handling Kerberos PACs."
mariadb-common,服务,工具, The shared files required by server and client," The package provides the essential shared files for any MariaDB program.
You will need to install this package to use any other MariaDB package."
libsss_autofs,服务,库,A library to allow communication between Autofs and SSSD ,A utility library to allow communication between Autofs and SSSD 
udisks2-lsm,服务,库, Module for LSM, This package contains module for LSM configuration.
sbd,服务,工具, Storage-based death," 
This package contains the storage-based death functionality.

Available rpmbuild rebuild options:
  --with(out) : sync_resource_startup_default"
NetworkManager-bluetooth,服务,工具,Bluetooth device plugin for NetworkManager ,This package contains NetworkManager support for Bluetooth devices. 
firewall-applet,服务,库, Firewall panel applet," The firewall panel applet provides a status information of firewalld and also
the firewall settings."
NetworkManager-team,服务,工具,Team device plugin for NetworkManager ,This package contains NetworkManager support for team devices. 
gnome-keyring,服务,库, Framework for managing passwords and other secrets," The gnome-keyring session daemon manages passwords and other types of
secrets for the user, storing them encrypted with a main password.
Applications can use the gnome-keyring library to integrate with the keyring."
rsyslog-kafka,服务,库, Provides kafka support for rsyslog, The rsyslog-kafka package provides modules for Apache Kafka input and output.
bind9.16-license,服务,库, License of the BIND DNS suite, Contains license of the BIND DNS suite.
conmon,服务,库, OCI container runtime monitor, OCI container runtime monitor.
kata-containers,服务,工具, Kata Containers version 3.x repository," 
Kata Containers version 3.x repository. Kata Containers is an open source
project and community working to build a standard implementation of lightweight
Virtual Machines (VMs) that feel and perform like containers, but provide the
workload isolation and security advantages of VMs. https://katacontainers.io/.

%gopkg"
tpm2-abrmd-selinux,服务,库,SELinux policies for tpm2-abrmd ,SELinux policy modules for tpm2-abrmd. 
adwaita-gtk2-theme,服务,库, Adwaita gtk2 theme," The adwaita-gtk2-theme package contains a gtk2 theme for presenting widgets
with a GNOME look and feel."
postgresql-plperl,服务,工具, The Perl procedural language for PostgreSQL," The postgresql-plperl package contains the PL/Perl procedural language,
which is an extension to the PostgreSQL database server.
Install this if you want to write database functions in Perl."
sssd-polkit-rules,服务,工具,Rules for polkit integration for SSSD ,"Provides rules for polkit integration with SSSD. This is required
for smartcard support. "
xdg-utils,服务,工具, Basic desktop integration functions," The xdg-utils package is a set of simple scripts that provide basic
desktop integration functions for any Free Desktop, such as Linux.
They are intended to provide a set of defacto standards.
This means that:
*  Third party software developers can rely on these xdg-utils
   for all of their simple integration needs.
*  Developers of desktop environments can make sure that their
   environments are well supported
*  Distribution vendors can provide custom versions of these utilities

The following scripts are provided at this time:
* xdg-desktop-icon      Install icons to the desktop
* xdg-desktop-menu      Install desktop menu items
* xdg-email             Send mail using the user's preferred e-mail composer
* xdg-icon-resource     Install icon resources
* xdg-mime              Query information about file type handling and
                        install descriptions for new file types
* xdg-open              Open a file or URL in the user's preferred application
* xdg-screensaver       Control the screensaver
* xdg-settings          Get various settings from the desktop environment"
dnf-automatic,服务,工具,Package manager - automated upgrades ,Systemd units that can periodically download package upgrades and apply them. 
python3-libsss_nss_idmap,服务,库,Python3 bindings for libsss_nss_idmap ,"The python3-libsss_nss_idmap contains the bindings so that libsss_nss_idmap can
be used by Python applications. "
libsss_nss_idmap,服务,库, Library for SID and certificate based lookups, Utility library for SID and certificate based lookups
bind,服务,库, The Berkeley Internet Name Domain (BIND) DNS (Domain Name System) server," BIND (Berkeley Internet Name Domain) is an implementation of the DNS
(Domain Name System) protocols. BIND includes a DNS server (named),
which resolves host names to IP addresses; a resolver library
(routines for applications to use when interfacing with DNS); and
tools for verifying that the DNS server is operating properly."
gnome-shell-extension-window-grouper,服务,工具, Keep windows that belong to the same process on the same workspace, This GNOME Shell extension keeps windows that belong to the same process on the same workspace.
iptables-services,服务,工具,iptables and ip6tables services for iptables ,"iptables services for IPv4 and IPv6

This package provides the services iptables and ip6tables that have been split
out of the base package since they are not active by default anymore. "
rsyslog-mmnormalize,服务,库, Log normalization support for rsyslog, This module provides the capability to normalize log messages via liblognorm.
initscripts,服务,工具, Basic support for legacy System V init scripts," This package provides basic support for legacy System V init scripts, and some
other legacy tools & utilities."
rsyslog-elasticsearch,服务,库, ElasticSearch output module for rsyslog," This module provides the capability for rsyslog to feed logs directly into
Elasticsearch."
gnome-shell-extension-dash-to-dock,服务,工具, Show the dash outside the activities overview, This GNOME Shell extension makes the dash available outside the activities overview.
system-lsb-printing,服务,工具, LSB Printing module support," The Linux Standard Base (LSB) Printing specifications define components that
are required to be present on an LSB conforming system."
dde-session-shell,服务,库, deepin-session-shell - Deepin desktop-environment - session-shell module, deepin-session-shell - Deepin desktop-environment - session-shell module.
qemu-kvm-common,服务,库, QEMU common files needed by all QEMU targets," qemu-kvm is an open source virtualizer that provides hardware emulation for
the KVM hypervisor.

This package provides documentation and auxiliary programs used with qemu-kvm."
gnome-shell-extension-horizontal-workspaces,服务,库, Desktop icons support for the classic experience, This GNOME Shell extension adds desktop icons support as seen in GNOME 2
nginx-mod-stream,服务,库, Nginx stream modules, Nginx stream modules.
libsss_idmap,服务,库, FreeIPA Idmap library, Utility library to convert SIDs to Unix uids and gids
rsyslog-mmaudit,服务,库, Message modification module supporting Linux audit format," This module provides message modification supporting Linux audit format
in various settings."
usb_modeswitch-data,服务,工具,USB Modeswitch gets mobile broadband cards in operational mode ,"USB Modeswitch brings up your datacard into operational mode. When plugged
in they identify themselves as cdrom and present some non-Linux compatible
installation files. This tool deactivates this cdrom-devices and enables
the real communication device. It supports most devices built and
sold by Huawei, T-Mobile, Vodafone, Option, ZTE, Novatel.

This package contains the data files needed for usb_modeswitch to function. "
xsettingsd,服务,工具, Provides settings to X11 clients via the XSETTINGS specification," xsettingsd is a daemon that implements the XSETTINGS specification.

It is intended to be small, fast, and minimally dependent on other libraries.
It can serve as an alternative to gnome-settings-daemon for users who are not
using the GNOME desktop environment but who still run GTK+ applications and
want to configure things such as themes, font anti-aliasing/hinting, and UI
sound effects."
perl-PCP-MMV,服务,工具, Performance Co-Pilot (PCP) Perl bindings for PCP Memory Mapped Values," The PCP::MMV module contains the Perl language bindings for
building scripts instrumented with the Performance Co-Pilot
(PCP) Memory Mapped Value (MMV) mechanism.
This mechanism allows arbitrary values to be exported from an
instrumented script into the PCP infrastructure for monitoring
and analysis with pmchart, pmie, pmlogger and other PCP tools."
WALinuxAgent,服务,工具, Microsoft Azure Linux Agent," The Azure Linux Agent supports the provisioning and running of Linux
VMs in the Azure cloud. This package should be installed on Linux disk
images that are built to run in the Azure environment."
libvirt,服务,库, Library providing a simple virtualization API," Libvirt is a C toolkit to interact with the virtualization capabilities
of recent versions of Linux (and other OSes). The main package includes
the libvirtd server exporting the virtualization support."
bind9.16-chroot,服务,工具," A chroot runtime environment for the ISC BIND DNS server, named(8)"," This package contains a tree of files which can be used as a
chroot(2) jail for the named(8) program from the BIND package.
Based on the code from Jan ""Yenya"" Kasprzak <kas@fi.muni.cz>"
ipxe-bootimgs-x86,服务,工具," X86 Network boot loader images in bootable USB, CD, floppy and GRUB formats"," iPXE is an open source network bootloader. It provides a direct
replacement for proprietary PXE ROMs, with many extra features such as
DNS, HTTP, iSCSI, etc.

This package contains the iPXE boot images in USB, CD, floppy, and PXE
UNDI formats."
gnome-user-docs,服务,库, GNOME User Documentation," This package contains end-user documentation for the GNOME desktop
environment."
cyrus-imapd,服务,工具," A high-performance email, contacts and calendar server"," The Cyrus IMAP (Internet Message Access Protocol) server provides access to
personal mail, system-wide bulletin boards, news-feeds, calendar and contacts
through the IMAP, JMAP, NNTP, CalDAV and CardDAV protocols. The Cyrus IMAP
server is a scalable enterprise groupware system designed for use from small to
large enterprise environments using technologies based on well-established Open
Standards.

A full Cyrus IMAP implementation allows a seamless mail and bulletin board
environment to be set up across one or more nodes. It differs from other IMAP
server implementations in that it is run on sealed nodes, where users are not
normally permitted to log in. The mailbox database is stored in parts of the
filesystem that are private to the Cyrus IMAP system. All user access to mail
is through software using the IMAP, IMAPS, JMAP, POP3, POP3S, KPOP, CalDAV
and/or CardDAV protocols.

The private mailbox database design gives the Cyrus IMAP server large
advantages in efficiency, scalability, and administratability. Multiple
concurrent read/write connections to the same mailbox are permitted. The server
supports access control lists on mailboxes and storage quotas on mailbox
hierarchies."
rsyslog-mmjsonparse,服务,库, JSON enhanced logging support," This module provides the capability to recognize and parse JSON enhanced
syslog messages."
gssdp,服务,库, Resource discovery and announcement over SSDP," GSSDP implements resource discovery and announcement over SSDP and is part
of gUPnP.  GUPnP is an object-oriented open source framework for creating
UPnP devices and control points, written in C using GObject and libsoup. The
GUPnP API is intended to be easy to use, efficient and flexible."
gnome-session-wayland-session,服务,库, Desktop file for wayland based gnome session, Desktop file to add GNOME on wayland to display manager session menu.
linuxptp,服务,库, PTP implementation for Linux," This software is an implementation of the Precision Time Protocol (PTP)
according to IEEE standard 1588 for Linux. The dual design goals are to provide
a robust implementation of the standard and to use the most relevant and modern
Application Programming Interfaces (API) offered by the Linux kernel.
Supporting legacy APIs and other platforms is not a goal."
gnome-desktop3,服务,库," Shared code among gnome-panel, gnome-session, nautilus, etc"," 
The gnome-desktop3 package contains an internal library
(libgnomedesktop) used to implement some portions of the GNOME
desktop, and also some data files and other shared components of the
GNOME user environment."
avahi,服务,工具, Local network service discovery," Avahi is a system which facilitates service discovery on
a local network -- this means that you can plug your laptop or
computer into a network and instantly be able to view other people who
you can chat with, find printers to print to or find files being
shared. This kind of technology is already found in MacOS X (branded
'Rendezvous', 'Bonjour' and sometimes 'ZeroConf') and is very
convenient."
python3-libipa_hbac,服务,库,Python3 bindings for the FreeIPA HBAC Evaluator library ,"The python3-libipa_hbac contains the bindings so that libipa_hbac can be
used by Python applications. "
pacemaker-cluster-libs,服务,库, Cluster Libraries used by Pacemaker," Pacemaker is an advanced, scalable High-Availability cluster resource
manager.

The pacemaker-cluster-libs package contains cluster-aware shared
libraries needed for nodes that will form part of the cluster nodes."
netavark,服务,工具, OCI network stack," OCI network stack

Netavark is a rust based network stack for containers. It is being
designed to work with Podman but is also applicable for other OCI
container management applications.

Netavark is a tool for configuring networking for Linux containers.
Its features include:
* Configuration of container networks via JSON configuration file
* Creation and management of required network interfaces,
    including MACVLAN networks
* All required firewall configuration to perform NAT and port
    forwarding as required for containers
* Support for iptables and firewalld at present, with support
    for nftables planned in a future release
* Support for rootless containers
* Support for IPv4 and IPv6
* Support for container DNS resolution via aardvark-dns."
redis,服务,工具, A persistent key-value database," Redis is an advanced key-value store. It is often referred to as a data
structure server since keys can contain strings, hashes, lists, sets and
sorted sets.

You can run atomic operations on these types, like appending to a string;
incrementing the value in a hash; pushing to a list; computing set
intersection, union and difference; or getting the member with highest
ranking in a sorted set.

In order to achieve its outstanding performance, Redis works with an
in-memory dataset. Depending on your use case, you can persist it either
by dumping the dataset to disk every once in a while, or by appending
each command to a log.

Redis also supports trivial-to-setup master-slave replication, with very
fast non-blocking first synchronization, auto-reconnection on net split
and so forth.

Other features include Transactions, Pub/Sub, Lua scripting, Keys with a
limited time-to-live, and configuration settings to make Redis behave like
a cache.

You can use Redis from most programming languages also."
torque,服务,工具, Tera-scale Open-source Resource and QUEue manager," TORQUE (Tera-scale Open-source Resource and QUEue manager) is a resource
manager providing control over batch jobs and distributed compute nodes.
TORQUE is based on OpenPBS version 2.3.12 and incorporates scalability,
fault tolerance, and feature extension patches provided by USC, NCSA, OSC,
the U.S. Dept of Energy, Sandia, PNNL, U of Buffalo, TeraGrid, and many
other leading edge HPC organizations.

This package holds just a few shared files and directories."
firewalld-filesystem,服务,工具, Firewalld directory layout and rpm macros," This package provides directories and rpm macros which
are required by other packages that add firewalld configuration files."
texlive-hyphenat,工具,其它, Disable/enable hypenation," This package can disable all hyphenation or enable hyphenation
of non-alphabetics or monospaced fonts. The package can also
enable hyphenation within 'words' that contain non-alphabetic
characters (e.g., that include underscores), and hyphenation of
text typeset in monospaced (e.g., cmtt) fonts."
gcc-toolset-11-strace,工具,服务, Tracks and displays system calls associated with a running process," The strace program intercepts and records the system calls called and
received by a running process.  Strace can print a record of each
system call, its arguments and its return value.  Strace is useful for
diagnosing problems and debugging, as well as for instructional
purposes.

Install strace if you need a tool to track the system calls made and
received by a process."
maven-doxia-module-latex,工具,服务, Latex module for maven-doxia, This package provides Latex module for maven-doxia.
libudisks2,工具,服务, Dynamic library to access the udisksd daemon," This package contains the dynamic library, which provides
access to the udisksd daemon."
postfix-pgsql,工具,服务, Postfix PostgreSQL map support," This provides support for PostgreSQL  maps in Postfix. If you plan to use
PostgreSQL maps with Postfix, you need this."
apr-util-pgsql,工具,服务, APR utility library PostgreSQL DBD driver," This package provides the PostgreSQL driver for the apr-util
DBD (database abstraction) interface."
tigervnc-license,工具,其它, License of TigerVNC suite, This package contains license of the TigerVNC suite
dde-device-formatter,工具,服务, A simple graphical interface for creating file system in a block device., A simple graphical interface for creating file system in a block device.
anolis-logos,工具,服务,Anolis OS related icons and pictures ,"Licensed only for approved usage, see COPYING for details. "
pykickstart,工具,库, Python utilities for manipulating kickstart files.," Python utilities for manipulating kickstart files.  The Python 2 and 3 libraries
can be found in the packages python-kickstart and python3-kickstart
respectively."
python3-keycloak-httpd-client-install,工具,服务, Tools to configure Apache HTTPD as Keycloak client," Keycloak is an authentication server. This package contains libraries and
programs which can invoke the Keycloak REST API and configure clients
of a Keycloak server."
clevis-systemd,工具,服务, systemd integration for clevis, Automatically unlocks clevis-bound LUKS block devices during boot.
hardlink,工具,服务,Create a tree of hardlinks ,"hardlink is used to create a tree of hard links. It's used by kernel
installation to dramatically reduce the amount of disk space used by each
kernel package installed. "
kf5-ktextwidgets,工具,服务, KDE Frameworks 5 Tier 3 addon with advanced text editing widgets, KDE Frameworks 5 Tier 3 addon with advanced text edting widgets.
maven-file-management,工具,服务, Maven File Management API, Provides a component for plugins to easily resolve project dependencies.
osbuild-composer-dnf-json,工具,库, The dnf-json binary used by osbuild-composer and the workers, The dnf-json binary used by osbuild-composer and the workers.
rmt,工具,服务,Provides certain programs with access to remote tape devices ,"The rmt utility provides remote access to tape devices for programs
like dump (a filesystem backup program), restore (a program for
restoring files from a backup), and tar (an archiving program). "
bpftool,工具,服务, Inspection and simple manipulation of eBPF programs and maps," This package contains the bpftool, which allows inspection and simple
manipulation of eBPF programs and maps."
python3-libmount,工具,库, Python bindings for the libmount library," The libmount-python package contains a module that permits applications
written in the Python programming language to use the interface
supplied by the libmount library to work with mount tables (fstab,
mountinfo, etc) and mount filesystems."
mingw64-fontconfig,工具,库, MinGW Windows Fontconfig library, MinGW Windows Fontconfig library.
kf5-frameworkintegration-libs,工具,库, Runtime libraries for kf5-frameworkintegration., Runtime libraries for kf5-frameworkintegration..
java-11-alibaba-dragonwell-jmods-slowdebug,工具,库, Alibaba Dragonwell11 Runtime Environment jmods slowdebug, Alibaba Dragonwell11 Runtime Environment jmods slowdebug
evolution-data-server-langpacks,工具,库, Translations for evolution-data-server, This package contains translations for evolution-data-server.
dracut-squash,工具,库,dracut module to build an initramfs with most files in a squashfs image ,"This package provides a dracut module to build an initramfs, but store most files
in a squashfs image, result in a smaller initramfs size and reduce runtime memory
usage. "
gnuplot-common,工具,库, The common gnuplot parts," Gnuplot is a command-line driven, interactive function plotting
program especially suited for scientific data representation.  Gnuplot
can be used to plot functions and data points in both two and three
dimensions and in many different formats.

This subpackage contains common parts needed for all versions of gnuplot."
