,name,label,text,y,y_predict
6119,texlive-etoolbox,应用,"The etoolbox package is a toolbox of programming facilitiesgeared primarily towards LaTeX class and package authors. Itprovides LaTeX frontends to some of the new primitives providedby e-TeX as well as some generic tools which are not strictlyrelated to e-TeX but match the profile of this package. Notethat the initial versions of this package were released underthe name elatex. The package provides functions that seem tooffer alternative ways of implementing some LaTeX kernelcommands; nevertheless, the package will not modify any part ofthe LaTeX kernel.Tool-box for LaTeX programmers using e-TeX",2,0
4984,python3-kickstart,系统,Python 3 library for manipulating kickstart files.  The binaries are found inthe pykickstart package.Python 3 library for manipulating kickstart files.,1,0
5482,rsyslog,系统,"Rsyslog is an enhanced, multi-threaded syslog daemon. It supports MySQL,syslog/TCP, RFC 3195, permitted sender lists, filtering on any message part,and fine grain output format control. It is compatible with stock sysklogdand can be used as a drop-in replacement. Rsyslog is simple to set up, withadvanced features suitable for enterprise-class, encryption-protected syslogrelay chains.Enhanced system logging and kernel message trapping daemon",1,1
3256,libXau,应用,"This is a very simple mechanism for providing individual access to an X WindowSystem display.It uses existing core protocol and library hooks for specifyingauthorization data in the connection setup block to restrict use of the displayto only those clients that show that they know a server-specific keycalled a ""magic cookie"".Sample Authorization Protocol for X",2,2
1830,hunspell-fj,应用,Fijian hunspell dictionaries.Fijian hunspell dictionaries,2,2
6010,tesseract-script-gurmukhi,应用,This package contains the fast integer version of the Gurmukhi scripttrained models for the Tesseract Open Source OCR Engine.Gurmukhi script data for tesseract-tessdata,2,2
1403,gnome-screenshot,应用,gnome-screenshot lets you take pictures of your screen.A screenshot utility for GNOME,2,2
5126,python3-linux-procfs,系统,Abstractions to extract information from the Linux kernel /proc files.Linux /proc abstraction classes,1,1
4467,perl-Digest-MD5,系统,"The Digest::MD5 module allows you to use the RSA Data Security Inc. MD5Message Digest algorithm from within Perl programs. The algorithm takes asinput a message of arbitrary length and produces as output a 128-bit""fingerprint"" or ""message digest"" of the input.Perl interface to the MD5 algorithm",1,1
5510,rubygem-openssl,应用,"OpenSSL provides SSL, TLS and general purpose cryptography. It wraps theOpenSSL library.OpenSSL provides SSL, TLS and general purpose cryptography",2,0
1152,gcc-toolset-10-elfutils,系统,"Elfutils is a collection of utilities, including stack (to showbacktraces), nm (for listing symbols from object files), size(for listing the section sizes of an object or archive file),strip (for discarding symbols), readelf (to see the raw ELF filestructures), elflint (to check for well-formed ELF files) andelfcompress (to compress or decompress ELF sections).A collection of utilities and DSOs to handle ELF files and DWARF data",1,0
1927,hunspell-vi,应用,Vietnamese hunspell dictionaries.Vietnamese hunspell dictionaries,2,2
5502,rubberband,应用,Rubber Band is a library and utility program that permits you to change thetempo and pitch of an audio recording independently of one another.Audio time-stretching and pitch-shifting library,2,2
1418,gnome-shell-extension-disable-screenshield,应用,This GNOME Shell extension disabled the screen shield if screen locking is disabled.Disable GNOME Shell screen shield if lock is disabled,2,2
4038,python3-openipmi,系统,IPMI Python language bindingsThe OpenIPMI-python package contains the Python language bindings for OpenIPMI.,1,1
2400,kf5-kdelibs4support,应用,"This framework provides code and utilities to ease the transition from kdelibs 4to KDE Frameworks 5. This includes CMake macros and C++ classes whosefunctionality has been replaced by code in CMake, Qt and other frameworks.KDE Frameworks 5 Tier 4 module with porting aid from KDELibs 4",2,0
2463,krb5-server-ldap,系统,"The LDAP storage plugin for the Kerberos 5 KDCKerberos is a network authentication system. The krb5-server packagecontains the programs that must be installed on a Kerberos 5 keydistribution center (KDC).  If you are installing a Kerberos 5 KDC,and you wish to use a directory server to store the data for yourrealm, you need to install this package.",1,1
2577,blas64,应用,BLAS (Basic Linear Algebra Subprograms) is a standard library whichprovides a number of basic algorithms for numerical algebra. This buildhas 64bit INTEGER support.The Basic Linear Algebra Subprograms library (64bit INTEGER),2,1
6013,tesseract-script-hans_vert,应用,"This package contains the fast integer version of the Han (Simplified, Vertical) scripttrained models for the Tesseract Open Source OCR Engine.Han (Simplified, Vertical) script data for tesseract-tessdata",2,2
5978,tesseract-langpack-swa,应用,This package contains the fast integer version of the Swahili languagetrained models for the Tesseract Open Source OCR Engine.Swahili language data for tesseract-tessdata,2,2
149,apache-ivy,应用,"Apache Ivy is a tool for managing (recording, tracking, resolving andreporting) project dependencies.  It is designed as process agnostic and isnot tied to any methodology or structure. while available as a standalonetool, Apache Ivy works particularly well with Apache Ant providing a numberof powerful Ant tasks ranging from dependency resolution to dependencyreporting and publication.Java-based dependency manager",2,2
3532,maven-plugin-build-helper-javadoc,应用,This package provides API documentation for maven-plugin-build-helper.API documentation for maven-plugin-build-helper,2,2
3589,maven-failsafe-plugin,应用,"The Failsafe Plugin is designed to run integration tests while theSurefire Plugins is designed to run unit. The name (failsafe) waschosen both because it is a synonym of surefire and because it impliesthat when it fails, it does so in a safe way.If you use the Surefire Plugin for running tests, then when you have atest failure, the build will stop at the integration-test phase andyour integration test environment will not have been torn downcorrectly.The Failsafe Plugin is used during the integration-test and verifyphases of the build lifecycle to execute the integration tests of anapplication. The Failsafe Plugin will not fail the build during theintegration-test phase thus enabling the post-integration-test phaseto execute.Maven plugin for running integration tests",2,2
3122,python3-libsemanage,系统,semanage python 3 bindings for libsemanageThe libsemanage-python3 package contains the python 3 bindings for developingSELinux management applications.,1,1
4813,plexus-classworlds,应用,Classworlds is a framework for container developerswho require complex manipulation of Java's ClassLoaders.Java's native ClassLoader mechanisms and classes can causemuch headache and confusion for certain types ofapplication developers. Projects which involve dynamicloading of components or otherwise represent a 'container'can benefit from the classloading control provided byclassworlds.Plexus Classworlds Classloader Framework,2,1
461,python3-clufter,系统,"While primarily aimed at (CMAN,rgmanager)->(Corosync/CMAN,Pacemaker) clusterstacks configuration conversion (as per RHEL trend), the command-filter-formatframework (capable of XSLT) offers also other uses through its plugin library.This package contains clufter library including built-in plugins.Library for transforming/analyzing cluster configuration formats",1,0
1059,fontawesome-fonts,其它,"Font Awesome gives you scalable vector icons that can instantly becustomized _ size, color, drop shadow, and anything that can be done with thepower of CSS.This package contains OpenType and TrueType font files which are typically usedlocally.Iconic font set",3,3
5839,system-lsb-core,核心,"The Linux Standard Base (LSB) Core module support provides the fundamentalsystem interfaces, libraries, and runtime environment upon which all conformingapplications and libraries depend.LSB Core module support",0,0
3561,maven-reporting-impl-javadoc,应用,API documentation for maven-reporting-impl.Javadoc for maven-reporting-impl,2,2
5397,quota-rpc,系统,"RPC quota daemonThe RPC daemon allows to query and set disk quotas over network. If you runthe daemon on NFS__erver, you could use quota tools to manage the quotas fromNFS client.",1,1
1280,geronimo-annotation,应用,This package defines the common annotations.Java EE: Annotation API v1.3,2,2
1938,hwloc-plugins,应用, This package contains plugins for hwloc. This includes  - PCI support  - GL support  - libxml supportPlugins for hwloc,2,2
2808,libmad,应用,"MAD is a high-quality MPEG audio decoder. It currently supports MPEG-1and the MPEG-2 extension to Lower Sampling Frequencies, as well as theso-called MPEG 2.5 format. All three audio layers (Layer I, Layer II,and Layer III a.k.a. MP3) are fully implemented.MPEG audio decoder library",2,2
418,libradosstriper1,应用,"Striping interface built on top of the rados library, allowingto stripe bigger objects onto several standard rados objects usingan interface very similar to the rados one.RADOS striping interface",2,1
6200,texlive-makeindex,应用,"A general purpose hierarchical index generator; it accepts oneor more input files (often produced by a text formatter such asTeX or troff), sorts the entries, and produces an output filewhich can be formatted. The formats of the input and outputfiles are specified in a style file; by default, input isassumed to be an .idx file, as generated by LaTeX.Process index output to produce typesettable code",2,1
1186,gcc-toolset-11-gcc-c++,系统,This package adds C++ support to the GNU Compiler Collectionversion 11.  It includes support for most of the current C++ specificationand a lot of support for the upcoming C++ specification.C++ support for GCC  version 11,1,1
2953,libreoffice-graphicfilter,应用,"The graphicfilter module for LibreOffice provides graphic filters, e.g. svg andflash filters.LibreOffice Extra Graphic filters",2,2
1963,hyphen-gu,应用,Gujarati hyphenation rules.Gujarati hyphenation rules,2,1
3800,mutter,应用,"Mutter is a window and compositing manager that displays and managesyour desktop via OpenGL. Mutter combines a sophisticated display engineusing the Clutter toolkit with solid window-management logic inheritedfrom the Metacity window manager.While Mutter can be used stand-alone, it is primarily intended to beused as the display core of a larger system such as GNOME Shell. Forthis reason, Mutter is very extensible via plugins, which are used bothto add fancy visual effects and to rework the window managementbehaviors to meet the needs of the environment.Window and compositing manager based on Clutter",2,2
882,erofs-utils,系统,"EROFS stands for Enhanced Read-Only File System.  Different from otherread-only file systems, it is designed for flexibility, scalability, andsimplicity for high performance.The erofs-utils package includes mkfs.erofs to create EROFS images.Utilities for working with EROFS",1,0
5045,python2-backports-ssl_match_hostname,系统,"The Secure Sockets layer is only actually secure if you check the hostname inthe certificate returned by the server to which you are connecting, and verifythat it matches to hostname that you are trying to reach.But the matching logic, defined in RFC2818, can be a bit tricky to implement onyour own. So the ssl package in the Standard Library of Python 3.2 now includesa match_hostname() function for performing this check instead of requiringevery application to implement the check separately.This backport brings match_hostname() to users of earlier versions of Python.The actual code is only slightly modified from Python 3.5.The ssl.match_hostname() function from Python 3",1,1
4756,php-process,应用,The php-process package contains dynamic shared objects which addsupport to PHP using system interfaces for inter-processcommunication.Modules for PHP script using system process interfaces,2,2
6689,xorg-x11-fonts-ethiopic,其它,Ethiopic fonts which are part of the core X Window System distribution.Ethiopic fonts,3,3
258,bind-utils,系统,"Bind-utils contains a collection of utilities for querying DNS (DomainName System) name servers to find out information about Internethosts. These tools will provide you with the IP addresses for givenhost names, as well as other information about registered domains andnetwork addresses.You should install bind-utils if you need to get information from DNS nameservers.Utilities for querying DNS name servers",1,0
1232,gcc-toolset-9-systemtap-server,系统,"This is the remote script compilation server component of systemtap.It announces itself to nearby clients with avahi (if available), andcompiles systemtap scripts to kernel objects on their demand.Instrumentation System Server",1,1
4823,plexus-component-factories-pom,应用,This package provides Plexus Component Factories parent POM used by differentPlexus packages.Plexus Component Factories POM,2,0
4725,perl-XML-Twig,系统,"This module provides a way to process XML documents. It is build ontop of XML::Parser.  XML::Twig offers a tree interface to thedocument, while allowing you to output the parts of it that have beencompletely processed.  It allows minimal resource (CPU and memory)usage by building the tree only for the parts of the documents thatneed actual processing, through the use of the twig_roots andtwig_print_outside_roots options.Perl module for processing huge XML documents in tree mode",1,1
1955,hyphen-es,应用,Spanish hyphenation rules.Spanish hyphenation rules,2,1
5218,python3-qt5-base,应用,Python 3 bindings for Qt5 base.Python 3 bindings for Qt5 base,2,2
4577,perl-Module-Install-AuthorTests,系统,Plug-in for Perl Module::Install package to declare tests in ./xt directoryshould be run only if the module is being built by an author.Designate tests only run by module authors,1,1
3941,nss-tools,系统,"Network Security Services (NSS) is a set of libraries designed tosupport cross-platform development of security-enabled client andserver applications. Applications built with NSS can support SSL v2and v3, TLS, PKCS #5, PKCS #7, PKCS #11, PKCS #12, S/MIME, X.509v3 certificates, and other security standards.Install the nss-tools package if you need command-line tools tomanipulate the NSS certificate and key database.Tools for the Network Security Services",1,1
6449,udisks2-qt5,应用,This package provides a Qt5 binding for udisks2.Qt5 binding for udisks2,2,2
212,avahi-ui,应用,This library contains a Gtk 2.x widget for browsing services.Gtk user interface library for Avahi (Gtk+ 2 version),2,2
4007,openblas-Rblas,应用,"OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSDversion. The project is supported by the Lab of Parallel Software andComputational Science, ISCAS. http://www.rdcps.ac.cnA version of OpenBLAS for R to use as libRblas",2,1
6423,tuna,应用,"Application tuning GUI & command line utilityProvides interface for changing scheduler and IRQ tunables, at whole CPU and atper thread/IRQ level. Allows isolating CPUs for use by a specific applicationand moving threads and interrupts to a CPU by just dragging and dropping them.Operations can be done on CPU sockets, understanding CPU topology.Can be used as a command line utility without requiring the GUI libraries to beinstalled.",2,1
896,evolution-help,应用,This package contains user documentation for evolution.Help files for evolution,2,2
6296,texlive-texlive.infra,应用,"This package contains the files needed to get the TeX Livetools (notably tlmgr) running: perl modules, xz binaries, plus(sometimes) tar and wget.  These files end up in the standaloneinstall packages, and in the tlcritical repository.basic TeX Live infrastructure",2,0
3623,memtest86+,应用,"Stand-alone memory tester for x86 and x86-64 computersMemtest86+ is a thorough stand-alone memory test for x86 and x86-64architecture computers. BIOS based memory tests are only a quickcheck and often miss many of the failures that are detected byMemtest86+.The ELF version should be used for booting from grub,and avoids the following errors:""Error 7: Loading below 1MB is not supported""""Error 13: Invalid or unsupported executable format""""Error 28: Selected item cannot fit into memory""The script '/usr/sbin/memtest-setup' can be run (as root)to add the memtest86+ entry to your GRUB boot menu.",2,1
1060,fontawesome-fonts-web,其它,"Font Awesome gives you scalable vector icons that can instantly becustomized _ size, color, drop shadow, and anything that can be done with thepower of CSS.This package contains CSS, SCSS and LESS style files as well as Web Open FontFormat versions 1 and 2, Embedded OpenType and SVG font files which aretypically used on the web.Iconic font set, web files",3,3
5749,sqlite-libs,系统,This package contains the shared library for sqlite.Shared library for the sqlite3 embeddable SQL database engine.,1,0
1761,htmlcxx,应用,"htmlcxx is a simple non-validating html parser library for C++.It allows to fully dump the original html document, character by character,from the parse tree. It also has an intuitive tree traversal API.A simple non-validating CSS1 and HTML parser for C++",2,2
4480,perl-experimental,系统,This pragma provides an easy and convenient way to enable or disableexperimental features.Experimental features made easy,1,1
3681,mingw64-glib2-static,应用,Static version of the MinGW Windows GLib2 library.Static version of the MinGW Windows GLib2 library,2,2
1887,hunspell-oc,应用,Occitan hunspell dictionaries.Occitan hunspell dictionaries,2,2
4602,perl-Package-Stash,系统,"Manipulating stashes (Perl's symbol tables) is occasionally necessary, butincredibly messy, and easy to get wrong. This module hides all of that behinda simple API.Routines for manipulating stashes",1,1
5460,rpm-libs,系统,This package contains the RPM shared libraries.Libraries for manipulating RPM packages,1,1
2243,javacc-maven-plugin-javadoc,应用,API documentation for javacc-maven-plugin.Javadoc for javacc-maven-plugin,2,2
4752,php-odbc,应用,"The php-odbc package contains a dynamic shared object that will adddatabase support through ODBC to PHP. ODBC is an open specificationwhich provides a consistent API for developers to use for accessingdata sources (which are often, but not always, databases). PHP is anHTML-embeddable scripting language. If you need ODBC support for PHPapplications, you will need to install this package and the phppackage.A module for PHP applications that use ODBC databases",2,2
3411,lvm2,系统,"LVM2 includes all of the support for handling read/write operations onphysical volumes (hard disks, RAID-Systems, magneto optical, etc.,multiple devices (MD), see mdadm(8) or even loop devices, seelosetup(8)), creating volume groups (kind of virtual disks) from oneor more physical volumes and creating one or more logical volumes(kind of logical partitions) in volume groups.Userland logical volume management tools",1,0
4810,plexus-build-api-javadoc,应用,API documentation for plexus-build-api.Javadoc for plexus-build-api,2,2
2730,libgpod,应用,"Libgpod is a library to access the contents of an iPod. It supports playlists,smart playlists, playcounts, ratings, podcasts, album artwork, photos, etc.Library to access the contents of an iPod",2,2
953,felix-osgi-core-javadoc,应用,This package contains API documentation for felix-osgi-core.API documentation for felix-osgi-core,2,1
1772,mod_ldap,应用,The mod_ldap and mod_authnz_ldap modules add support for LDAPauthentication to the Apache HTTP Server.LDAP authentication modules for the Apache HTTP Server,2,1
2149,java-1.8.0-alibaba-dragonwell-headless-fastdebug,应用,Alibaba Dragonwell 1.8.0 Runtime Environment headless fastdebugAlibaba Dragonwell 1.8.0 Runtime Environment headless fastdebug,2,2
2299,jsch-javadoc,应用,Javadoc for jsch.Javadoc for jsch,2,2
4749,php-ldap,应用,The php-ldap adds Lightweight Directory Access Protocol (LDAP)support to PHP. LDAP is a set of protocols for accessing directoryservices over the Internet. PHP is an HTML-embedded scriptinglanguage.A module for PHP applications that use LDAP,2,2
286,bolt,应用,"Thunderbolt device managerbolt is a system daemon to manage Thunderbolt devices via a D-BUSAPI. Thunderbolt 3 introduced different security modes that requiredevices to be authorized before they can be used. The D-Bus API can beused to list devices, enroll them (authorize and store them in thelocal database) and forget them again (remove previously enrolleddevices). It also emits signals if new devices are connected (orremoved). During enrollment devices can be set to be automaticallyauthorized as soon as they are connected.  A command line tool, calledboltctl, can be used to control the daemon and perform all the abovementioned tasks.",2,1
4878,pmreorder,系统,The pmreorder tool is a collection of python scripts designed to parseand replay operations logged by pmemcheck - a persistent memory checking tool.Pmreorder performs the store reordering between persistent memory barriers -a sequence of flush-fence operations. It uses a consistency checking routineprovided in the command line options to check whether files are in a consistent state.Consistency Checker for Persistent Memory,1,1
6576,web-assets-filesystem,应用,The basic directory layout for Web Assets.The basic directory layout for Web Assets,2,2
1018,fftw-libs,应用,"This is a dummy package package, pulling in the individual FFTWrun-time libraries.FFTW run-time library",2,0
4953,prometheus-jmx-exporter,应用,"JMX to Prometheus exporter: a collector that can be configured to scrapeand expose MBeans of a JMX target. This exporter is intended to be run asa Java Agent, exposing a HTTP server and serving metrics of the local JVM.Prometheus JMX Exporter",2,1
1850,hunspell-ia,应用,Interlingua hunspell dictionaries.Interlingua hunspell dictionaries,2,2
6392,tmux,应用,"A terminal multiplexertmux is a ""terminal multiplexer.""  It enables a number of terminals (orwindows) to be accessed and controlled from a single terminal.  tmux isintended to be a simple, modern, BSD-licensed alternative to programs suchas GNU Screen.",2,1
5374,qt5-qttools-libs-designer,应用,Qt5 Designer runtime library.Qt5 Designer runtime library,2,2
587,cyrus-sasl,应用,"The Cyrus SASL libraryThe cyrus-sasl package contains the Cyrus implementation of SASL.SASL is the Simple Authentication and Security Layer, a method foradding authentication support to connection-based protocols.",2,1
5297,qatengine,系统,This package provides the Intel QuickAssist Technology OpenSSL Engine(an OpenSSL Plug-In Engine) which provides cryptographic accelerationfor both hardware and optimized software using Intel QuickAssist Technologyenabled Intel platforms.Intel QuickAssist Technology (QAT) OpenSSL Engine,1,2
1426,gnome-shell-extension-panel-favorites,应用,This GNOME Shell extension adds favorite launchers to the top bar.Favorite launchers in GNOME Shell's top bar,2,2
5516,rubygem-test-unit,应用,"Test::Unit (test-unit) is unit testing framework for Ruby, based on xUnitprinciples. These were originally designed by Kent Beck, creator of extremeprogramming software development methodology, for Smalltalk's SUnit. It allowswriting tests, checking results and automated testing in Ruby.An xUnit family unit testing framework for Ruby",2,1
870,enca,应用,"Enca is an Extremely Naive Charset Analyser. It detects character set andencoding of text files and can also convert them to other encodings usingeither a built-in converter or external libraries and tools like libiconv,librecode, or cstocs.Currently, it has support for Belarussian, Bulgarian, Croatian, Czech,Estonian, Latvian, Lithuanian, Polish, Russian, Slovak, Slovene, Ukrainian,Chinese and some multibyte encodings (mostly variants of Unicode)independent on the language.This package also contains shared Enca library other programs can make use of.Install enca if you need to cope with text files of dubious originand unknown encoding and convert them to some reasonable encoding.Character set analyzer and detector",2,0
2674,libdv,应用,"The Quasar DV codec (libdv) is a software codec for DV video, theencoding format used by most digital camcorders, typically those thatsupport the IEEE 1394 (a.k.a. FireWire or i.Link) interface. libdv wasdeveloped according to the official standards for DV video: IEC 61834and SMPTE 314M.Software decoder for DV format video",2,2
4107,osinfo-db,系统,The osinfo database provides information about operating systems andhypervisor platforms to facilitate the automated configuration andprovisioning of new virtual machinesosinfo database files,1,0
3033,libreoffice-langpack-ko,应用,Provides additional Korean translations and resources for LibreOffice.Korean language pack for LibreOffice,2,2
5378,qt5-qttranslations,应用,Qt5 - QtTranslations module.Qt5 - QtTranslations module,2,1
5513,rubygem-rake,应用,Rake is a Make-like program implemented in Ruby. Tasks and dependencies arespecified in standard Ruby syntax.Ruby based make-like utility,2,1
5807,subversion-tools,应用,This package includes supplementary tools for use with Subversion.Supplementary tools for Subversion,2,1
6743,hyphen-zu,应用,Zulu hyphenation rules.Zulu hyphenation rules,2,1
1451,gnupg2,系统,GnuPG is GNU's tool for secure communication and data storage.  It canbe used to encrypt data and to create digital signatures.  It includesan advanced key management facility and is compliant with the proposedOpenPGP Internet standard as described in RFC2440 and the S/MIMEstandard as described by several RFCs.GnuPG 2.0 is a newer version of GnuPG with additional support forS/MIME.  It has a different design philosophy that splitsfunctionality up into several modules. The S/MIME and smartcard functionalityis provided by the gnupg2-smime package.Utility for secure communication and data storage,1,0
6060,texlive-base,应用,"TeX Live licenses shipped in text form.TeX Live filesystem, metadata and licenses shipped in text form",2,0
4003,openblas,应用,"OpenBLAS is an optimized BLAS library based on GotoBLAS2 1.13 BSDversion. The project is supported by the Lab of Parallel Software andComputational Science, ISCAS. http://www.rdcps.ac.cnAn optimized BLAS library based on GotoBLAS2",2,1
6625,xerces-c,应用,"Xerces-C is a validating XML parser written in a portablesubset of C++. Xerces-C makes it easy to give your application theability to read and write XML data. A shared library is provided forparsing, generating, manipulating, and validating XMLdocuments. Xerces-C is faithful to the XML 1.0 recommendation andassociated standards: XML 1.0 (Third Edition), XML 1.1 (FirstEdition), DOM Level 1, 2, 3 Core, DOM Level 2.0 Traversal and Range,DOM Level 3.0 Load and Save, SAX 1.0 and SAX 2.0, Namespaces in XML,Namespaces in XML 1.1, XML Schema, XML Inclusions).Validating XML Parser",2,2
492,compat-libgfortran-48,应用,This package includes a Fortran 95 runtime library for compatibilitywith GCC 4.8.x-RH compiled Fortran applications.Compatibility Fortran runtime library version 4.8.5,2,1
1669,gssproxy,应用,GSSAPI ProxyA proxy for GSSAPI credential handling,2,2
4734,pgaudit,应用,"The PostgreSQL Audit extension (pgaudit) provides detailed sessionand/or object audit logging via the standard PostgreSQL loggingfacility.The goal of the PostgreSQL Audit extension (pgaudit) is to providePostgreSQL users with capability to produce audit logs often required tocomply with government, financial, or ISO certifications.An audit is an official inspection of an individual's or organization'saccounts, typically by an independent body. The information gathered bythe PostgreSQL Audit extension (pgaudit) is properly called an audittrail or audit log. The term audit log is used in this documentation.PostgreSQL Audit Extension",2,2
2638,libcap,核心,libcap is a library for getting and setting POSIX.1e (formerly POSIX 6)draft 15 capabilities.Library for getting and setting POSIX.1e capabilities,0,0
4112,ostree,系统,"libostree is a shared library designed primarily foruse by higher level tools to manage host systems (e.g. rpm-ostree),as well as container tools like flatpak and the atomic CLI.Tool for managing bootable, immutable filesystem trees",1,0
4751,php-mysqlnd,应用,"The php-mysqlnd package contains a dynamic shared object that will addMySQL database support to PHP. MySQL is an object-relational databasemanagement system. PHP is an HTML-embeddable scripting language. Ifyou need MySQL support for PHP applications, you will need to installthis package and the php package.This package use the MySQL Native DriverA module for PHP applications that use MySQL databases",2,2
214,python3-avahi,应用,Python3 Avahi bindingsPython3 Avahi bindings.,2,1
4636,perl-Scalar-List-Utils,系统,"This package contains a selection of subroutines that people have expressedwould be nice to have in the perl core, but the usage would not really behigh enough to warrant the use of a keyword, and the size so small suchthat being individual extensions would be wasteful.A selection of general-utility scalar and list subroutines",1,1
2253,javassist-javadoc,应用,javassist development documentation.Javadocs for javassist,2,2
3749,mod_fcgid,应用,"mod_fcgid is a binary-compatible alternative to the Apache module mod_fastcgi.mod_fcgid has a new process management strategy, which concentrates on reducingthe number of fastcgi servers, and kicking out corrupt fastcgi servers as soonas possible.FastCGI interface module for Apache 2",2,2
6133,texlive-fixlatvian,应用,"The package offers improvement of the Latvian language supportin polyglossia, in particular in the area of the standardclasses.Improve Latvian language support in XeLaTeX",2,0
4781,pipewire-libs,应用,This package contains the runtime libraries for any application that wishesto interface with a PipeWire media server.Libraries for PipeWire clients,2,1
304,boost-graph-openmpi,应用,"Run-time support for the Parallel BGL graph library.  The interface andgraph components are generic, in the same sense as the StandardTemplate Library (STL).  This libraries in this package use OpenMPIback-end to do the parallel work.Run-time component of parallel boost graph library",2,0
1666,gssdp,应用,"GSSDP implements resource discovery and announcement over SSDP and is partof gUPnP.  GUPnP is an object-oriented open source framework for creatingUPnP devices and control points, written in C using GObject and libsoup. TheGUPnP API is intended to be easy to use, efficient and flexible.Resource discovery and announcement over SSDP",2,1
1563,google-noto-sans-new-tai-lue-fonts,其它,Noto fonts aims to remove tofu from web by providing fonts for allUnicode supported scripts. Its design goal is to achieve visual harmonizationbetween multiple scripts. Noto family supports almost all scripts availablein Unicode.Noto Sans font for New Tai Lue.Sans New Tai Lue font,3,3
4873,libpmemlog,系统,The libpmemlog library provides a pmem-resident log file. This isuseful for programs like databases that append frequently to a logfile.Persistent Memory Resident Log File library,1,1
1290,gflags,应用,"The gflags package contains a library that implements commandlineflags processing. As such it's a replacement for getopt(). It hasincreased flexibility, including built-in support for C++ types likestring, and the ability to define flags in the source file in whichthey're used.Library for commandline flag processing",2,1
3386,lttng-ust,应用,This library may be used by user-space applications to generatetrace-points using LTTng.LTTng Userspace Tracer library,2,1
423,cglib-javadoc,应用,Documentation for the cglib code generation library.Javadoc for cglib,2,2
3454,marisa,应用,"Matching Algorithm with Recursively Implemented StorAge (MARISA) is astatic and space-efficient trie data structure. And libmarisa is a C++library to provide an implementation of MARISA. Also, the package oflibmarisa contains a set of command line tools for building andoperating a MARISA-based dictionary.A MARISA-based dictionary supports not only lookup but also reverselookup, common prefix search and predictive search.Static and spece-efficient trie data structure library",2,0
6499,usbutils,系统,Linux USB utilitiesThis package contains utilities for inspecting devices connected to aUSB bus.,1,0
3903,nfs4-acl-tools,系统,The nfs4 ACL toolsThis package contains commandline ACL utilities for the LinuxNFSv4 client.,1,0
2688,libepoxy,应用,A library for handling OpenGL function pointer management.epoxy runtime library,2,1
1258,gedit-plugins,应用,A collection of plugins for gedit.Plugins for gedit,2,2
5791,stax-ex,应用,"This project develops a few extensions to complement JSR-173 StAX API in thefollowing area.* Enable parser instance reuse (which is important in the  high-performance environment like JAXB and JAX-WS)* Improve the support for reading from non-text XML infoset,  such as FastInfoset.* Improve the namespace support.StAX API extensions",2,1
5418,re2c,应用,"re2c is a tool for writing very fast and very flexible scanners. Unlike anyother such tool, re2c focuses on generating high efficient code for regularexpression matching. As a result this allows a much broader range of use thanany traditional lexer offers. And Last but not least re2c generates warningfree code that is equal to hand-written code in terms of size, speed andquality.Tool for generating C-based recognizers from regular expressions",2,1
2666,libdc1394,系统,Libdc1394 is a library that is intended to provide a high level programminginterface for application developers who wish to control IEEE 1394 basedcameras that conform to the 1394-based Digital Camera Specification.1394-based digital camera control library,1,1
810,dracut-squash,核心,"dracut module to build an initramfs with most files in a squashfs imageThis package provides a dracut module to build an initramfs, but store most filesin a squashfs image, result in a smaller initramfs size and reduce runtime memoryusage.",0,0
368,breeze-icon-theme-rcc,应用,breeze Qt resource files.breeze Qt resource files,2,2
1857,hunspell-ko,应用,Korean hunspell dictionaries.Korean hunspell dictionaries,2,2
4890,podman-plugins,应用,"This plugin sets up the use of dnsmasq on a given CNI network sothat Pods can resolve each other by name.  When configured,the pod and its IP address are added to a network specific hosts filethat dnsmasq will read in.  Similarly, when a podis removed from the network, it will remove the entry from the hostsfile.  Each CNI network will have its own dnsmasq instance.Plugins for podman",2,2
3559,maven-reporting-api-javadoc,应用,API documentation for maven-reporting-api.Javadoc for maven-reporting-api,2,2
3920,python3-nispor,应用,This package contains python3 binding of nispor.API for network status querying,2,1
4807,plexus-bsh-factory,应用,Bsh component class creator for Plexus.Plexus Bsh component factory,2,2
1661,gsettings-qt,应用,Qt/QML bindings for GSettings.Qt/QML bindings for GSettings,2,2
2923,autocorr-ga,应用,Rules for auto-correcting common Irish typing errors.Irish auto-correction rules,2,1
2594,libabw,应用,libabw is a library for import of AbiWord files.A library for import of AbiWord files,2,1
4228,pcp-pmda-nvidia-gpu,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about Nvidia GPUs.Performance Co-Pilot (PCP) metrics for the Nvidia GPU,1,1
2270,jdependency-javadoc,应用,API documentation for jdependency.API documentation for jdependency,2,2
3701,mingw64-libpng-static,应用,MinGW Windows Libpng library.This package contains static cross-compiled libraries.Static version of MinGW Windows Libpng library,2,0
157,apr-util-bdb,应用,This package provides the Berkeley DB driver for the apr-utilDBM (database abstraction) interface.APR utility library Berkeley DB driver,2,1
