idx,name,y_true,y_predict,feature
2118,sssd,服务,工具,access account active administrative allow application audit authenticate authentication authorization backend base basis binding bus cache caching calculate certificate change class client common communication configuration connect contain control convert creates credential daemon data debug different directory end entry exist fetch file freeipa function generate group gssapi handle hash helper host identity implementation include information integration interface kerberos ldap level leverage library like list lookup manage manipulation mapping mechanism member meta module modules multiple need obtain package packages particular password plug policy polkit pre process processing project provide provider provides proxy python python3 remote request require retrieve rpc rule rules security separate server service services source stack status sub support tool transmit unix user userspace utility utilize validate versa version vice want wrap
2124,stratisd,服务,工具,block contain create daemon device dracut enable filesystem filesystems install linux manage module package root
2126,stunnel,库,工具,application conjunction create example imap layer ordinary provide secure security server socket ssl support tls transport wrapper
2127,subversion,其它,工具,access allow apache binding change complete concurrent control develop difference directory enable essential file gnome hierarchy history http httpd include instead intend keyring libraries library libs maintain modern module package password perl replacement repository server shared store supplementary support tool user version
2130,sushi,工具,库,desktop file gnome manager nautilus quick
2131,switcheroo-control,服务,库,availability bus check dual service
2134,syslinux,库,工具,available binary boot bootloader cd currently directly directory filesystem filesystems firmware host include kernel legacy linux load loader local medium module network operate simple suite support tool
2137,system-lsb,服务,库,application applications attempt base binary build compatibility compatible compliant component construct contain core define depend design desktop develop distribution ensure environment fundamental implement implementation increase independent instal interface language languages level library linux low module multimedia need package present printing produce programming provide require requirement runtime security software specification stable standard support utility vendor
2139,systemd,服务,工具,account based basic bus capability configuration contain container content control daemon database date demand dependency device directory encrypt entry event file forward forwarding group hardware hostname http implement init journal kernel libraries library like linux list locale logging logic machine maintain manage manager module mount necessary need network node offer package physical point process provide register remote replacement resolution rest rule runtime script send serialize service session setting simple socket start support synchronization systemd sysv sysvinit time tool tools track udev upload user utility virtual work write
2141,taglib,库,工具,audio comment currently data edit file format library meta popular reading speex support vorbis
2143,tang,服务,工具,bind binding daemon data network party small
2146,tbb,库,工具,abstract achieve application available building code common core eliminate implementation level library line low maintenance model module multi necessary optimal performance platform portable processor python require runtime scalable style template thread work write
2150,tesseract,工具,库,commercial develop engine open originally quality
2152,tex-fonts-hebrew,库,其它,font hebrew latex support
2155,texlive,工具,库,ability able accept access accord action active actual actually adapt addition additional adjust adobe advanced algorithm allocation allow alternative announce ansi appearance appendix application approach arabic arbitrary archive area argument arithmetic ascii assume atomic attach author automatic automatically available avoid away background balance base based basic basis behaviour benefit best binary bind bitmap bitstream block body book break breaking bring build building built bundle byte camera capability capable capture case cause center change character check chinese choose class clone close code collect collection color column com combine come command commercial common commonly compact compatibility compatible compilation compile compiled complete complex comprehensive compress compute computer concept configurable configuration configure connection consider consist consistent construct contain contains content context contribute control convenient conversion convert converter coordinate core correspond country cover create creates creation cross current currently customize cyrillic data database date deal declare default define defines definition demand dependent deprecate depth derive description design desired detailed detection development dialog dictionary difference different digit direct directly directory disable display distribute distribution doc docbook document documentation domain download draw drawing drive driver drop dynamically ease easily easy edit edition editor effect eliminate emacs embedded emulate enable enabled encode encoding end engine english enhance enhancement ensure entire entry enumerate environment especially essential establish european eventually example examples exception executable exist expect experimental express extend extended extension extensions extensive external extra extract extraction facility fail family fancy farsi fast faster feature featured file filesystem final fixed flexibility flexible float follow font fonts form format formatting frame free freely friendly frontends fully function functionality future general generate generated generation generic ghostscript github glyph gnu goal good graphic graphics graphite greek handle handling header helper helpful high highly hold hook host html http hungarian hyphenation icon identify image implement improve improved improvement include included inclusion incorporate independent independently index indicate individual info information infrastructure initial input insert inspire instal install installation installer instead integrate intend interactive interactively interface internal introduce iso issue italic japanese jpeg kernel known korean label language large later latex latin latvian layer layout leave letter level library license licensed like line link list live load loader local long longer loop lossless macro macros mail main mainly maintain majority make manage management manager manipulation manner manual mapping mark master match matching math mathematical mean mechanism medium memory message metadata method metric minimal miscellaneous mode model modern modification modified modify modifying module mono multi multiple native necessary need non normal notation note number numerical object objective obtain offer official open opentype operate operating option optional optionally order org original originally output outside overhead override pack package packages page pair paper parallel parameter parent parse parsing particular party path pattern pdf perl permission persian picture piece place plain platform plus point popular position possible post postscript potentially pre present primarily primary primitive print printer printing problem process processing processor produce product profile program programmer programming project properly provide provides pseudo public pull purpose quality query range rate read reader readme recent reference region register relate related release remain remove render rendering replace replacement report repository representation request require required requirement resource rest restore result return revision right roman root route routine rule running russian sample sans save scalable scale scheme science script scripting search section seek select selection self sensitive separate separately sequence serbian series serif service settings setup sgml share shared ship short sign similar simple simpler simplify single size small smart software solution sophisticated sort source space spanish special specific specifically specification specify speed stable stack stage stand standalone standard start stop store straightforward string strongly structured style sub suitable suite super support supported switch symbol table tables target task team technical technology test text thai thing tibetan time title tool trace traditional translate translation translator tree truetype turkish type underlying unicode unit university unix unless update urdu usable use used useful user users using utf utility v1 value variable variant variety various vector version vietnamese virtual want wide widely width window windows word work working world wrap write writer writing xml xslt zero zone
2156,thermald,服务,工具,control daemon easily enhance exist handle important infrastructure issue kernel linux management monitor performance platform reduce
2160,timedatex,服务,工具,bus client disable enable freedesktop implement instal interface org read real replacement service setting systemd time timezone
2161,tinycdb,库,工具,constant contain create database fast library manipulate package read reading reliable share small structure subroutine tune utility
2167,tog-pegasus,库,工具,common communication control define deliver enables enterprise increase independent information libraries library linux management model monitoring platform protocol resource services solution source standard
2168,tokyocabinet,库,工具,database example fast great hash implementation library manage modern record require routine scalability second size small store successor time tree
2174,tpm2-abrmd,服务,库,access daemon implement manager resource spec
2184,trousers,库,工具,application computing create cryptographic enable expose group hardware hash implementation library make memory platform software specification stack state store trusted v1 verify write
2185,tss2,库,工具,come computing debugging equivalent functionality group implement interface layer related simple software space stack tool trusted user utility work
2188,tuned,库,工具,adapt adaptive additional atomic backward based compatibility component contain current currently daemon device dynamic dynamically ethernet fine guest high host implement information load mainly mode monitor network optimize package partitioning power profile save scenario server setting specific target tune usage
2190,tzdata,服务,工具,contain data file package rule timezone various world
2198,unicode-ucd,服务,工具,algorithm character consist contain data database file important include list number property relate test unicode
2200,unixODBC,其它,工具,access complete connector database driver install linux manager mariadb mysql need odbc package postgresql want
2203,upower,服务,工具,attach command daemon device line manage management power provide service tool
2206,usb_modeswitch,库,工具,bring broadband build card communication compatible device enable file identify installation linux mobile mode non option plug present real support tool
2207,usb_modeswitch-data,库,工具,bring broadband build card communication compatible contain data device devices enable file function identify installation linux mobile mode need non option package plug present real support tool
2208,usbguard,服务,工具,attribute base basic bus capability change component computer contain daemon dbus detect device display framework help implement interface modification notification optional package policy protect provide selinux service software tool tools usage
2209,usbmuxd,服务,库,access allow apple communicate daemon device multiple service
2213,userspace-rcu,工具,库,access allow copy core data detect implementation library live memory monitor multiple number period possible provide read scale space structure synchronization time update user
2220,vhostmd,工具,库,available dump executable file host metric stdout virtualization
2233,vorbis-tools,工具,库,audio channel codec comment compressed compression contain decoder editor encoder format free fully general music non open package patent playback proprietary purpose tool variable vorbis
2234,vte291,库,工具,console contain editor embed emulator gnome gtk ides implement library mainly package profile script terminal widget
2235,vulkan-loader,库,工具,desktop linux loader macos official project provide vulkan windows
2236,vulkan-tools,库,工具,tool vulkan
2238,watchdog,服务,工具,ability action case configurable configuration configure configured controller daemon default depend dev device driver experience file hard hardware instead interface interrupt ipmi machine management open operating operation period powerful program resident setting software state time write
2240,wayland,服务,工具,client cursor library server wayland
2247,woff2,库,工具,achieve algorithm compression document efficiently exist face font format improved library link mean open package primary purpose rule update
2250,wsmancli,工具,库,command interface line manage management protocol services
2255,xcb-util,工具,库,client code convenience core experimental extension function interface library libxcb make module number protocol provide usable util
2266,xdg-utils,工具,库,application basic composer control custom description desktop developer developers distribution email environment file following free function handling icon information install integration intend item linux mail make mean menu mime need open package party preferred provide query resource script send setting settings simple software standard support sure time type user utility utils various vendor version xdg
2269,xfsprogs,库,工具,attribute base block command compatible completely directory disk extend extensive file filesystem filesystems free high implementation include irix large make manage multi performance platform scalability size space support threaded utilities variable version
2270,xkeyboard-config,库,工具,allow configuration contain data extension graphical interface keyboard layout package selection
2274,xorg-x11-drivers,库,工具,allow architecture driver force individual instal install installation org package present purpose require software track
2275,xorg-x11-drv-ati,服务,库,driver org video xorg
2276,xorg-x11-drv-dummy,服务,库,driver org video xorg
2277,xorg-x11-drv-evdev,服务,库,driver input org xorg
2278,xorg-x11-drv-fbdev,服务,库,driver org video xorg
2279,xorg-x11-drv-intel,服务,工具,chip debugging driver graphic intel org tool video xorg
2280,xorg-x11-drv-libinput,服务,库,base device driver generic input org server support xorg
2282,xorg-x11-drv-qxl,服务,库,access client driver org server spice video xorg
2283,xorg-x11-drv-v4l,服务,库,driver org video xorg
2284,xorg-x11-drv-vesa,服务,库,driver org video xorg
2285,xorg-x11-drv-vmware,服务,库,driver org video vmware xorg
2286,xorg-x11-drv-wacom,服务,工具,available compatible device driver enable files input kernel node normal org serial xorg
2287,xorg-x11-font-utils,服务,工具,conversion font generation installation org require utility
2289,xorg-x11-server,服务,工具,able application attach basic behave buffer common complex computer design desktop developer device different display distributed extension file frame functionality gnome graphical hardware image implement implementation input interface level like machine memory multi multiple normally open ordinary org physical present protocol provide proxy real relay render screen server share simple single software source support test tool typical unified unlike useful user utility virtual window windows wish xorg
2290,xorg-x11-server-Xwayland,服务,工具,client server wayland
2292,xorg-x11-util-macros,服务,库,autotools build macro org package require various window
2294,xorg-x11-xauth,服务,工具,authorization connect display edit information org server utility
2295,xorg-x11-xbitmaps,服务,库,application bitmap org
2296,xorg-x11-xinit,服务,工具,allows display file legacy manager org script startup support window
2297,xorg-x11-xkb-utils,工具,库,core org utility
2298,xrestop,工具,库,application display manner monitor resource server similar track usage useful utility
2300,xsettingsd,服务,库,alternative application client configure daemon dependent desktop effect environment fast font gnome gtk implement intend library provides serve setting settings small sound specification theme thing user want
2301,xterm,工具,库,appropriate command compatible current directly emulator environment indicate program provide setting shell size terminal variable window
2304,yajl,库,工具,ansi driven event generator json library parser small style validating write
2306,yelp,库,工具,browse browser central contain design desktop docbook documentation gnome help include info libraries library package page tool traditional write
2310,ypbind,服务,工具,allow bind client daemon database directory domain group home include information install know login long machine need network package pages passwd password program provide record server service tools user
2311,ypserv,服务,库,allow client database directory group home information install know login long machine need network package pages passwd password program provide record server service tools user
2312,zaf,工具,库,afrikaans hyphenation rule
2317,zlib,库,工具,compression data decompression different free general library lossless patent program purpose zlib
2321,zvbi,工具,库,capture close convert data decode digital display field fonts function library line period provide screen send signal test time trace transmission various
